,hrv_lineintegral,hrv_ptp,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_std,hrv_energy,hrv_svd_entropy,hrv_skewness,hrv_pct_95,hrv_max,hrv_pct_5,hrv_min
0,0.04939117199391171 +/- 0.004890205122197076,0.0045662100456621 +/- 0.004588353210040435,0.00011415525114154557 +/- 0.0023705354835879162,-0.003919330289193312 +/- 0.0020353240670192272,0.00045662100456621556 +/- 0.0036050895836612002,-0.008066971080669717 +/- 0.0017085193546912934,0.0 +/- 0.0,-7.610350076105998e-05 +/- 0.001716973237850608,-0.009398782343987833 +/- 0.0014344046289931963,-0.0055175038051750395 +/- 0.002341033244333637,-0.009627092846270923 +/- 0.002822249869222014,-0.005821917808219201 +/- 0.0020210459246407246,-0.008713850837138538 +/- 0.0031856838152132614,-0.005022831050228338 +/- 0.0030574291364688913,-0.0008751902587519122 +/- 0.0014937432592382375,-0.009398782343987833 +/- 0.001825294513730803,0.0014459665144596844 +/- 0.005832726409850743,0.0007990867579908412 +/- 0.0025608008155846703,-0.010768645357686457 +/- 0.004388506903160717,0.033143074581430745 +/- 0.0028396397575046663,-0.007990867579908667 +/- 0.0024952201386232824,-0.014802130898021315 +/- 0.004221686939805477
