,accx_pct_95,accy_rms,scl_sum,accz_svd_entropy,accy_energy,scl_perm_entropy,accz_mean,scl_rms,accx_sum,accx_max,hrv_pct_95,scl_mean,bvp_perm_entropy,scl_max,scl_std,scl_min,bvp_std,accx_svd_entropy,accz_rms,accy_pct_5,accz_pct_5,bvp_ptp,accy_pct_95,accy_ptp,scl_energy,bvp_n_below_mean,accx_mean,bvp_iqr,scr_iqr,scr_rms,accy_peaks,scl_iqr,accz_n_sign_changes,accx_n_sign_changes,accy_svd_entropy,bvp_n_above_mean,accy_iqr_5_95,accy_sum,scr_sum,bvp_rms,scr_pct_95,hrv_max,bvp_energy,accz_pct_95,scl_n_sign_changes,accx_entropy,scl_lineintegral,bvp_n_sign_changes,scl_svd_entropy,bvp_pct_95,accy_iqr,scl_pct_5,scl_kurtosis,accy_n_sign_changes,accz_perm_entropy,accx_pct_5,scl_skewness,accx_skewness,scl_n_below_mean,bvp_peaks,accz_sum,accx_rms,scr_mean,scr_energy,accy_mean,accx_peaks,accz_iqr_5_95,accy_skewness,bvp_skewness,accz_entropy,accz_energy,accy_perm_entropy,accx_kurtosis,hrv_skewness,hrv_perm_entropy,accy_n_below_mean,scr_n_below_mean,accy_lineintegral,scl_entropy,bvp_iqr_5_95,accy_n_above_mean,accx_n_above_mean,scr_skewness,scr_kurtosis,scl_ptp,scr_ptp,bvp_sum,scr_perm_entropy,bvp_mean,hrv_n_sign_changes,scr_peaks,scl_peaks,scr_n_sign_changes,bvp_entropy,scr_svd_entropy,hrv_entropy,scr_n_above_mean,accz_iqr,hrv_peaks,scr_entropy,bvp_pct_5,scr_min,accx_n_below_mean,scl_n_above_mean,hrv_kurtosis,scr_pct_5,accx_perm_entropy,accz_n_above_mean,hrv_n_below_mean,scr_iqr_5_95,accz_lineintegral,bvp_kurtosis,accx_iqr,accx_iqr_5_95,bvp_max,hrv_n_above_mean,accz_ptp,accz_skewness,accz_n_below_mean,accy_std,accy_entropy,accz_peaks,hrv_ptp,accz_std,scr_std,accy_kurtosis,accz_min,accx_std,accy_min,accx_min,hrv_pct_5,hrv_iqr,accx_lineintegral,accx_energy,hrv_sum,hrv_std,scr_max,accx_ptp,hrv_iqr_5_95,hrv_rms,bvp_min,hrv_svd_entropy,scl_iqr_5_95,accz_kurtosis,bvp_svd_entropy,scl_pct_95,hrv_lineintegral,accy_max,hrv_energy,accz_max,bvp_lineintegral,scr_lineintegral,hrv_mean,hrv_min
0,0.0030871670702179556 +/- 0.0006710057327764155,0.005940850916637874 +/- 0.0012489914877574723,0.004116222760290578 +/- 0.0009959308231676375,0.004937737806987241 +/- 0.0005280658817285135,0.007627118644067832 +/- 0.0017695975672008997,0.004980975441023916 +/- 0.0003441672214135647,-0.0005534417156692562 +/- 0.0008241959569314399,0.0007004496713940211 +/- 0.0011947677903496638,0.0017468004150813176 +/- 0.0007355991116616109,0.0021445866482186493 +/- 0.0006640039370616397,0.000769629885852674 +/- 0.0009187971798853859,0.002196471809062639 +/- 0.000982322505787802,0.0037443791075752577 +/- 0.000642540919690749,0.002698028363887972 +/- 0.0011887125754022462,-0.0009252853683845985 +/- 0.0008112560105756302,-0.0035108958837771985 +/- 0.0008076993724549144,-0.0035454859910065474 +/- 0.001022458059761851,0.000907990314770013 +/- 0.0005981813768772396,0.003139052231061967 +/- 0.0006961661903347733,0.013299896229678355 +/- 0.0009620154953423356,0.006105153925977214 +/- 0.001299548072927653,-0.004263230716015176 +/- 0.0007831146038511572,0.006589415427187861 +/- 0.001003113109650624,-0.0011414735385679386 +/- 0.0008101029698118574,0.005162573503977886 +/- 0.0013430419290963926,0.00035454859910070133 +/- 0.0006758914918598704,0.0053095814597025615 +/- 0.0008260085739370182,-0.01419923901764093 +/- 0.0007693869394512364,-0.0014095468695952574 +/- 0.0005260795978642385,0.0018765133171913307 +/- 0.0004892544157667145,0.0001815980629540137 +/- 0.000468006196047558,0.0037962642684192583 +/- 0.0006803026432105481,-0.0010895883777239158 +/- 0.00034416722141358423,0.0007782774126600222 +/- 0.0006776042208287687,0.00019889311656871023 +/- 0.00033725354548599316,-0.0007436873054306071 +/- 0.0006018579260223279,0.0013663092355586603 +/- 0.0005988685469796097,0.02095295745416813 +/- 0.001358542699529822,0.0007004496713940101 +/- 0.0003245991763943846,-0.012824282255274943 +/- 0.0014817581973792916,0.0008647526807333495 +/- 0.0004476713630420086,0.01211518505707373 +/- 0.0010961912783856163,-0.005845728121757143 +/- 0.0014686545680727445,-0.00036319612590793857 +/- 0.00048116318724465923,0.0001643030093393505 +/- 0.00025783555025727376,0.0015219647180906737 +/- 0.0006644542619266022,0.0031909373919059457 +/- 0.0007758234111849329,0.0018073331027326557 +/- 0.0008990517183239475,0.001833275683154678 +/- 0.000649198352788779,-0.002741265997924547 +/- 0.0011281957330790693,0.000536146662054704 +/- 0.00047647794237135527,-0.004989622967831153 +/- 0.001031958328064427,0.00029401591144937453 +/- 0.00022283117825537421,0.0050588031822899285 +/- 0.0004563567901058087,0.003104462123832641 +/- 0.0008253293090755903,0.004851262538913914 +/- 0.0008280430252180262,0.00012971290211002406 +/- 0.0002658323443261599,0.0004669664475960289 +/- 0.00037931013835109875,-0.00022483569699063288 +/- 0.0003217065935271376,-0.0024991352473192284 +/- 0.0007680737009957352,0.0022483569699066506 +/- 0.0011812660890023728,0.004029747492217251 +/- 0.0005389289675158447,-0.0010117606364579367 +/- 0.0005564735573572065,-0.00040643375994462436 +/- 0.0004657638536664028,0.0068142511241785384 +/- 0.0008310628693693446,0.00012106537530269801 +/- 0.0009021654345032912,8.647526807381567e-06 +/- 0.00047592832604001766,-0.0009944655828432736 +/- 0.0004926055125778702,-0.0008474576271186085 +/- 0.0006087760604219413,0.0016776202006226649 +/- 0.0006974003858061697,0.004176755447941949 +/- 0.0006809618513528325,0.00015565548253204664 +/- 0.00054114451218133,-0.0008388101003112714 +/- 0.0002321985745779527,-0.0012020062262192654 +/- 0.0003778286453641422,-0.00032860601867862327 +/- 0.00035822060147367465,9.512279488071984e-05 +/- 0.00017488540657346896,-0.0006658595641646059 +/- 0.00018965506917554078,0.0004410238671740174 +/- 0.0004599476356614451,-0.000890695261155272 +/- 0.0008716861440545538,-0.0025769629885852075 +/- 0.0013334026473466897,0.0006572120373573686 +/- 0.00026286205730836605,0.00031131096506403777 +/- 0.00028732701013206005,-2.5942580421967064e-05 +/- 0.00027631520769060805,0.0002680733310273742 +/- 0.00028797692503193637,0.0024472500864753054 +/- 0.0003587421050275174,-0.00035454859910061254 +/- 0.00034253376548492833,-5.1885160843945234e-05 +/- 7.925589233751863e-05,5.188516084402295e-05 +/- 0.00019795093639329294,-0.0001210653753026425 +/- 0.0001405056797757688,0.0 +/- 0.0,0.0 +/- 0.0,8.647526807337157e-06 +/- 2.5942580422011472e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0007004496713940323 +/- 0.0003817665177212766,2.5942580422033678e-05 +/- 0.0004938184550421744,0.00019024558976136197 +/- 0.00028101135955157445,-0.0002507782774126222 +/- 0.0005570108237699178,2.594258042204478e-05 +/- 0.00018567027458998826,6.0532687651360105e-05 +/- 5.537118849391086e-05,-0.010186786579038366 +/- 0.001045457022463348,6.918021445871947e-05 +/- 0.00016768176608150645,0.0002680733310273742 +/- 0.0002719506259687952,5.188516084403405e-05 +/- 0.00025710945602418607,2.5942580422033678e-05 +/- 0.00020113634295422088,3.4590107229370835e-05 +/- 0.0002541843385800855,0.004678312002767237 +/- 0.0011960189219457644,0.0008474576271186973 +/- 0.0003940085005151874,-0.00012971290210994635 +/- 0.00019044202305036742,0.0007350397786233809 +/- 0.00027140011806426007,-0.0010809408509166007 +/- 0.0006310324939176058,-0.0016949152542372614 +/- 0.0008002584089421883,-9.512279488061992e-05 +/- 0.00048061892879938136,-0.0017554479418885772 +/- 0.0006950911955762172,-0.005076098235904503 +/- 0.0012983103118650058,6.918021445871947e-05 +/- 0.00023139204704703884,-0.004669664475959834 +/- 0.0009321696975587494,-0.0016516776202005867 +/- 0.0005447941888619701,-0.0005361466620546152 +/- 0.00017637563173961864,0.004661016949152575 +/- 0.0007533281450976118,-0.0006572120373572798 +/- 0.0006952525507520432,0.0012020062262193322 +/- 0.0006545326693243206,-0.0007523348322379331 +/- 0.0008312877909868825,-0.001098235904531264 +/- 0.0006787620011480612,-0.002481840193704554 +/- 0.0003770361355342439,8.647526807370464e-06 +/- 0.0005194997681035965,0.002343479764787293 +/- 0.000471191031678501,-0.0002248356969906218 +/- 0.0006984718265758712,-0.0057506053268764675 +/- 0.0008123613900058726,0.0023088896575579887 +/- 0.0007348362792343865,-0.002161881701833246 +/- 0.0005042331282294395,0.0001470079557247095 +/- 0.0005428691150369879,-0.0005274991352472891 +/- 0.000634813287866943,0.0013836042891733347 +/- 0.0010626258844210006,0.0018851608439986566 +/- 0.0008834031677012825,-0.000518851608439963 +/- 0.0004459978193783211,0.0008561051539260123 +/- 0.00035539125887296325,-0.0006139744033206052 +/- 0.0007854030234977251,0.001176063645797354 +/- 0.0005277117365061239,0.005499827049463879 +/- 0.0010189414266105353,-0.005880318228986469 +/- 0.0005749142213280713,-0.0013317191283292562 +/- 0.0008178201603277057,0.006624005534417188 +/- 0.0005074853251857623,-0.002395364925631227 +/- 0.0004510827172516377,0.00299204427533728 +/- 0.0006321572771531153,0.003943272224143935 +/- 0.0005512755949674416,-0.00035454859910063476 +/- 0.0008864874935700916,0.0024040124524386417 +/- 0.0008479869022574339,0.003753026634382606 +/- 0.001208923010536248,0.0038135593220339436 +/- 0.0007443406106193641,-0.010688343133863677 +/- 0.0009013361619367337,0.0016689726738153387 +/- 0.0004477548760290205,0.003770321687997269 +/- 0.000768803554856201,-0.0018419232099619153 +/- 0.0005941675332515155
