,bvp_n_above_mean,accz_energy,hrv_min,scl_n_sign_changes,bvp_n_sign_changes,hrv_max,accz_sum,accz_mean,accz_peaks,bvp_lineintegral,accz_svd_entropy,accy_rms,accx_sum,accx_mean,accx_pct_5,accy_std,accz_max,bvp_peaks,bvp_min,accz_lineintegral,accz_pct_95,accz_std,scl_pct_5,accx_pct_95,accz_n_sign_changes,scl_pct_95,bvp_iqr,accx_lineintegral,accx_peaks,accx_n_sign_changes,hrv_entropy,accx_entropy,accy_ptp,bvp_perm_entropy,bvp_skewness,accx_n_below_mean,accx_std,scl_n_above_mean,scl_n_below_mean,hrv_ptp,accx_iqr,scr_kurtosis,scr_rms,scl_std,accy_kurtosis,hrv_svd_entropy,scl_lineintegral,bvp_ptp,accz_ptp,hrv_std,scr_n_above_mean,accx_kurtosis,scr_n_below_mean,scl_kurtosis,hrv_peaks,bvp_mean,bvp_sum,scl_energy,hrv_n_sign_changes,scr_pct_5,scl_peaks,bvp_entropy,scr_peaks,accz_skewness,scr_energy,scr_iqr,accx_n_above_mean,hrv_kurtosis,scr_mean,scr_sum,scr_ptp,scr_max,scr_pct_95,scl_iqr_5_95,scr_iqr_5_95,accx_svd_entropy,hrv_skewness,scr_min,scl_sum,scl_mean,bvp_kurtosis,scl_iqr,accy_n_below_mean,accy_skewness,scl_ptp,accx_iqr_5_95,scl_skewness,hrv_iqr_5_95,accx_skewness,scr_entropy,accy_min,scr_skewness,scr_perm_entropy,accz_n_below_mean,accy_peaks,accx_perm_entropy,scr_n_sign_changes,scr_std,accy_sum,accy_mean,hrv_iqr,accy_iqr,accz_kurtosis,bvp_svd_entropy,scr_lineintegral,accx_min,accz_perm_entropy,accz_n_above_mean,accy_perm_entropy,accy_iqr_5_95,bvp_energy,accy_n_sign_changes,accy_n_above_mean,hrv_lineintegral,scl_rms,accz_min,hrv_perm_entropy,scl_max,accy_pct_5,accx_ptp,hrv_n_below_mean,scl_min,accy_max,accz_iqr,accz_entropy,scr_svd_entropy,bvp_max,accy_entropy,accy_lineintegral,accz_iqr_5_95,bvp_pct_95,scl_perm_entropy,accx_max,hrv_n_above_mean,bvp_iqr_5_95,hrv_pct_95,hrv_rms,bvp_pct_5,accx_energy,scl_entropy,bvp_std,scl_svd_entropy,hrv_pct_5,accz_pct_5,accx_rms,accy_pct_95,hrv_energy,hrv_sum,hrv_mean,accy_svd_entropy,bvp_rms,accy_energy,accz_rms,bvp_n_below_mean
0,-0.06764960221376688 +/- 0.0031697756928957903,0.07237979937737804 +/- 0.0036857134877856094,0.04299550328606016 +/- 0.0018080570329580433,0.015236942234520911 +/- 0.0016909397888355375,0.05322552749913523 +/- 0.0028308600603562297,0.03102732618471115 +/- 0.0023267472146086456,0.011215842269111004 +/- 0.001974611195766877,0.02523348322379797 +/- 0.0015626920785993025,0.005300933932895169 +/- 0.0044404944903257025,-0.10888101003113108 +/- 0.002745082438278463,0.03462469733656172 +/- 0.002465136741971197,0.011068834313386362 +/- 0.0024185263466191247,-0.00025942580422000925 +/- 0.0020005525757068464,-0.003597371151850587 +/- 0.002153286267930789,0.009140435835351068 +/- 0.0023615982487786946,-0.007315807679003822 +/- 0.0008709566455907401,-0.0035887236250432553 +/- 0.0009046900210157087,-0.0057419578000692025 +/- 0.0007400585574311545,-0.033742649602213785 +/- 0.0011887125754022577,-0.054315115876859235 +/- 0.0014031661501097501,0.006070563818747815 +/- 0.001812600831072141,0.01859218263576614 +/- 0.002762881431714397,-0.011016949152542393 +/- 0.001105531429574325,-3.459010722934863e-05 +/- 0.0001822146965211485,8.647526807329941e-05 +/- 0.0003981620350474394,-0.010463507436873081 +/- 0.001304028692227206,-0.007653061224489821 +/- 0.0007541218533595005,0.002845036319612565 +/- 0.002530476760199161,-0.0062953995157385145 +/- 0.0013759082049947327,-0.0004496713939813379 +/- 0.0007914258864508927,-0.0001124178484953553 +/- 0.001290221432285018,0.004410238671739858 +/- 0.0010348166933000125,-0.021143203043929464 +/- 0.001436244607644394,-0.0022742995503286178 +/- 0.0011426848598308202,-0.010005188516084423 +/- 0.0018270855139596793,-0.0032947077135939305 +/- 0.0023429691540716264,-0.07197336561743344 +/- 0.002398983539326072,0.000657212037357291 +/- 0.00045791083690327114,0.00025077827741264435 +/- 0.0005689652075266589,-0.0034157730888965954 +/- 0.0015871215656896713,0.002533725354548583 +/- 0.0015372423127275367,-0.0034503631961259273 +/- 0.0007403111285307635,0.022397094430992713 +/- 0.0013727523232780591,0.009028017986855753 +/- 0.0007268039221532586,0.00031995849187129723 +/- 0.0004625416506508687,0.004064337599446533 +/- 0.0015092349941784255,0.016776202006226204 +/- 0.0013683874399759662,-0.057350397786233166 +/- 0.001438611666676244,-0.009088550674507107 +/- 0.0011422921396245331,-0.019560705638187494 +/- 0.0035599673884719216,0.0011501210653752758 +/- 0.0011242117441797998,-0.0008906952611553387 +/- 0.000379014303023367,-0.000838810100311338 +/- 0.00045602894754186163,0.0002680733310273131 +/- 0.00032459917639439655,-0.00035454859910067916 +/- 0.00038372029976365394,0.00022483569699063288 +/- 0.00013507868688872863,0.00022483569699063288 +/- 0.00013507868688872863,-0.009157730888965775 +/- 0.001078308798289816,0.0 +/- 0.0,-0.00023348322379801445 +/- 0.00011634057460284468,-0.0017727429955033069 +/- 0.0003123900357694259,0.0 +/- 0.0,0.008656174334140416 +/- 0.0006857766825633684,-0.00016430300933934495 +/- 0.0003657607399266044,-0.0002248356969906773 +/- 5.736120356891779e-05,-0.006641300588031851 +/- 0.000699113902850492,-0.007869249394673145 +/- 0.001939438039779131,0.0004064337599446355 +/- 0.0004341885233702188,0.005525769629885829 +/- 0.0006071155073838805,0.00262020062262191 +/- 0.0003305346740507796,-0.006658595641646503 +/- 0.0007548651969143986,0.001158768592182613 +/- 0.00022944481427570083,-0.006537530266343844 +/- 0.0007629451746839406,0.02578692493946729 +/- 0.0017216181276067518,-0.008457281217571805 +/- 0.0011849320742276517,0.0030006918021445563 +/- 0.0016475978306287505,0.00043237634036663033 +/- 0.00025652710090265233,0.00025077827741263323 +/- 0.0002334832237979869,0.03008474576271185 +/- 0.0011739316239602004,-0.009469041854029775 +/- 0.000849264622056512,0.00036319612590797744 +/- 0.0011470936975987802,-0.0030698720166032643 +/- 0.0004660848487793752,-0.012547561397440354 +/- 0.00162032132164931,0.00022483569699063288 +/- 0.0006006141596051711,-0.008007609823590478 +/- 0.0008837417012135091,0.010506745070909707 +/- 0.0016999594921349134,0.0003459010722933087 +/- 0.0002445889938383105,-0.02365963334486339 +/- 0.002992394154809017,-0.0010809408509166452 +/- 0.0006942300012599889,0.0010463507436872799 +/- 0.0004759283260400198,-0.030300933932895197 +/- 0.0017390776264934477,-0.0028969214804566157 +/- 0.0012015084237539996,-0.0032514700795572673 +/- 0.001271039365387283,0.0009252853683846152 +/- 0.0005497134235666872,0.0006831546177792968 +/- 0.0008097798241860571,-0.037409200968523036 +/- 0.002086259527504163,-0.0009598754756139971 +/- 0.0012540106576225984,-0.0042026980283639045 +/- 0.00043272210318909634,0.0004756139744032994 +/- 0.0019788481578185287,0.0006658595641646226 +/- 0.0018518835637207883,-0.004021099965409914 +/- 0.001131637178165202,-0.0008993427879626703 +/- 0.0005553301403667413,-0.00012971290211000742 +/- 0.0005956758941298655,-0.08256658595641649 +/- 0.003682831312128973,-0.01114666205465239 +/- 0.001141637305736948,-0.029488066413005897 +/- 0.002683242708065681,0.003467658249740552 +/- 0.0011002767311884384,-0.0059235558630232 +/- 0.0021058991637050435,-0.0210221376686268 +/- 0.0024679411266873516,0.006719128329297802 +/- 0.0018381029688399983,0.013663092355586276 +/- 0.0010333704079065749,0.005024213075060502 +/- 0.0006824975275813133,0.00034590107229330315 +/- 0.0018262462886495026,-0.011518505707367715 +/- 0.002710913453298576,0.043730543064683484 +/- 0.0016870657718321513,-0.0072120373573158255 +/- 0.001059948353237256,-0.0004237288135593431 +/- 0.001468781855457231,0.045295745416810765 +/- 0.0018064019089998596,-0.012063299896229696 +/- 0.0013070358452389893,0.014484607402282922 +/- 0.0018369634889526174,-0.03341404358353513 +/- 0.003426254448548501,0.041715669318574865 +/- 0.0017911865067277671,0.003407125562089225 +/- 0.0010313422010290924,-0.0042545831892079 +/- 0.0008593744897132373,-0.014337599446558297 +/- 0.0011632771858042402,0.0430560359737115 +/- 0.0017958770945856442,0.0379367001037703 +/- 0.0028263128732821034,0.009313386371497734 +/- 0.0014797381450479942,-0.00012106537530268136 +/- 0.0032561584427003016,-0.014631615358007628 +/- 0.0016135460103342265,-0.04208751297129024 +/- 0.002157744224802702,0.014899688689034912 +/- 0.0013618413390816798,0.00677966101694914 +/- 0.0010864267571455881,-0.016067104808024917 +/- 0.0032980538102615658,0.03899169837426494 +/- 0.001469799757693447,-0.08392424766516778 +/- 0.0033849848713334114,0.08431338637149773 +/- 0.003942361853076899,0.05078692493946729 +/- 0.0019893259049127776,-0.09264095468695957 +/- 0.003024669520835752,-0.011838464199239035 +/- 0.000676996974266679,-0.14792459356624005 +/- 0.0028932924087695443,-0.005802490487720529 +/- 0.0005063789682448009,0.0075579384296091175 +/- 0.0010535796894166772,-0.03188343133863718 +/- 0.0025223666163767373,-0.023452092701487397 +/- 0.0030489860047305463,-0.005067450709097215 +/- 0.0024235301356766966,-0.14122276029055691 +/- 0.005608299492760531,-0.1546869595295746 +/- 0.004808335956930932,-0.15470425458318926 +/- 0.004774656574424759,0.0038740920096852092 +/- 0.0024406256097655858,0.0753459010722933 +/- 0.0029785803240308306,-0.09688689034936011 +/- 0.0015647962001062057,-0.03371670702179178 +/- 0.0017318602093728877,-0.004635074368730558 +/- 0.0031225116488647485
