,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_sum,hrv_n_above_mean,hrv_std,hrv_iqr_5_95,hrv_rms,hrv_kurtosis,hrv_mean,hrv_n_below_mean,hrv_pct_95,hrv_skewness,hrv_iqr,hrv_energy,hrv_n_sign_changes,hrv_ptp,hrv_min,hrv_pct_5,hrv_peaks,hrv_max,hrv_lineintegral
0,0.0022094140249760198 +/- 0.003008733864239366,-0.0010566762728145829 +/- 0.002230199186598239,-0.006243996157540776 +/- 0.0010301446008418407,-0.006676272814601314 +/- 0.0014639529927116376,-0.0038424591738712597 +/- 0.0022322670583328134,-0.0024015369836695166 +/- 0.0022219084546052574,-0.0034101825168107447 +/- 0.001463952992711634,-0.0029779058597502297 +/- 0.0019427231907931544,0.003218059558117203 +/- 0.0012534090634677953,-0.004274735830931775 +/- 0.0014481088791240355,-0.0060999039385206235 +/- 0.002449567723342922,0.003986551392891458 +/- 0.0021051495678012606,-0.000816522574447609 +/- 0.0010963220183010012,0.0036983669548511177 +/- 0.0016365730103170962,-0.005523535062439943 +/- 0.0025708787110610234,0.0 +/- 0.0,-0.00048030739673390335 +/- 0.0017842627878008352,-0.0018731988472622141 +/- 0.001938562542806004,0.0006724303554274891 +/- 0.0028022962816166698,0.0011047070124880153 +/- 0.0017719372474252356,0.002737752161383289 +/- 0.0027174534408867797,-0.014409221902017277 +/- 0.003014861638131645
