,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_n_below_mean,hrv_n_above_mean,hrv_lineintegral,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_min,hrv_std,hrv_max,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,hrv_energy,hrv_iqr,hrv_skewness,hrv_perm_entropy,hrv_ptp
0,0.11800567107750475 +/- 0.009749677455739616,0.07140831758034027 +/- 0.009417352175068784,0.0714083175803403 +/- 0.007886587738577606,0.004631379962192828 +/- 0.004183420789476506,0.0169187145557656 +/- 0.00464390113290671,0.06814744801512287 +/- 0.008317580340264641,0.2455576559546314 +/- 0.008164185282923234,0.2455576559546314 +/- 0.008164185282923234,0.04995274102079398 +/- 0.004195415712659024,0.21101134215500944 +/- 0.005907372400756146,-0.02377126654064271 +/- 0.002882797731569011,0.18634215500945178 +/- 0.009207742359515035,0.0020793950850661823 +/- 0.0013232514177693691,-0.0034971644612476482 +/- 0.0007964224738351943,0.0 +/- 0.0,-0.02140831758034025 +/- 0.0021034227867927882,0.06587901701323252 +/- 0.004636199799028622,0.13950850661625708 +/- 0.006719422528232958,-0.017627599243856318 +/- 0.003920217071340354,-0.004442344045368596 +/- 0.002126128899660106,0.007183364839319484 +/- 0.0013164828239304548,0.027882797731569008 +/- 0.0034274979895025912
