,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_sum,hrv_n_above_mean,hrv_std,hrv_iqr_5_95,hrv_rms,hrv_kurtosis,hrv_mean,hrv_n_below_mean,hrv_pct_95,hrv_skewness,hrv_iqr,hrv_energy,hrv_n_sign_changes,hrv_ptp,hrv_min,hrv_pct_5,hrv_peaks,hrv_max,hrv_lineintegral
0,-0.02129436325678502 +/- 0.00208507143584948,-0.001461377870563696 +/- 0.0017435587775041967,0.0006263048016701301 +/- 0.0014725194133263053,-0.0031315240083507833 +/- 0.0018962319545496016,-0.003810020876826781 +/- 0.001300619602753371,-0.0003653444676409379 +/- 0.001967440169621178,0.0020876826722338038 +/- 0.0021006901667534393,-0.0010438413361169353 +/- 0.0019942560724992703,-0.004018789144050161 +/- 0.0019395515841401068,-0.0026096033402923102 +/- 0.0023917409681398208,0.0008872651356993555 +/- 0.0023694278628008723,-0.0025052192066806088 +/- 0.0017745302713987783,-0.004853862212943682 +/- 0.001994938920001732,-0.0027661795407098455 +/- 0.0013213975888489086,-0.00480167014613786 +/- 0.001138696462905598,0.0 +/- 0.0,0.005062630480166974 +/- 0.001566631630459657,0.00615866388308971 +/- 0.003584193050811981,-0.0021398747390396823 +/- 0.0023740220074205164,-0.002818371607515724 +/- 0.0007811393291803929,-0.021868475991649306 +/- 0.004357021746020939,0.002348643006263018 +/- 0.0028988922916490197
