,hrv_entropy,hrv_svd_entropy,hrv_kurtosis,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_peaks,hrv_n_sign_changes,hrv_pct_95,hrv_n_above_mean,hrv_perm_entropy,hrv_mean,hrv_iqr,hrv_energy,hrv_skewness,hrv_lineintegral,hrv_min,hrv_pct_5,hrv_sum,hrv_max
0,0.00251968503937009 +/- 0.001192421699905552,0.07443569553805776 +/- 0.002537122514140595,-0.0050918635170603575 +/- 0.0025935158691938157,0.00036745406824147955 +/- 0.00278808855115791,0.0030971128608924038 +/- 0.0026502688842760013,-0.010866141732283462 +/- 0.0025721784776902893,-0.0012598425196850283 +/- 0.003296654796453039,0.0015748031496063408 +/- 0.0008783832299570579,0.005511811023622082 +/- 0.001029995636238798,0.0 +/- 0.0,0.05280839895013125 +/- 0.004504658887753265,0.00414698162729662 +/- 0.0013778902622999059,0.03217847769028872 +/- 0.0038219405037831847,0.007139107611548579 +/- 0.0023963700179555473,0.00047244094488190224 +/- 0.0027017552194136944,0.001469816272965907 +/- 0.0009904442133392834,0.008451443569553818 +/- 0.002544172349827339,0.09359580052493441 +/- 0.0062599388119392385,0.1388976377952756 +/- 0.006395588203892093,0.0046194225721785 +/- 0.004855572107022432,0.0009448818897638156 +/- 0.0022492687963914337,0.036535433070866166 +/- 0.006158534121181087
