,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_sum,hrv_n_above_mean,hrv_std,hrv_iqr_5_95,hrv_rms,hrv_kurtosis,hrv_mean,hrv_n_below_mean,hrv_pct_95,hrv_skewness,hrv_iqr,hrv_energy,hrv_n_sign_changes,hrv_ptp,hrv_min,hrv_pct_5,hrv_peaks,hrv_max,hrv_lineintegral
0,-0.007920792079207883 +/- 0.0027556132383220197,0.0023573785950023905 +/- 0.0022512657022750217,0.0024045261669024542 +/- 0.0017571565444209625,-0.005563413484205515 +/- 0.0012258368694012141,0.004007543611504039 +/- 0.001016683576277619,0.002168788307402192 +/- 0.001214907942171157,-0.0020744931636020427 +/- 0.002035552394617899,-0.006694955209806663 +/- 0.0013468040412150798,0.0019330504479019516 +/- 0.0017187860569125924,-0.005139085337105087 +/- 0.0017697618462162413,0.004620462046204666 +/- 0.0008381135707039661,-0.005704856199905672 +/- 0.002435755087805654,0.003960396039604008 +/- 0.0021523266780788934,-9.429514380004944e-05 +/- 0.0014269444554852915,0.00447901933050453 +/- 0.0019122394899267789,0.0 +/- 0.0,-0.005610561056105567 +/- 0.0018193098898231788,-0.027251296558227202 +/- 0.002927708570723244,-0.026119754832626064 +/- 0.0025840998785562697,0.0027817067421028073 +/- 0.0017571565444209816,0.003300330033003329 +/- 0.0016057884362023973,-0.025176803394625136 +/- 0.003164160629054678
