,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_n_below_mean,hrv_n_above_mean,hrv_lineintegral,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_min,hrv_std,hrv_max,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,hrv_energy,hrv_iqr,hrv_skewness,hrv_perm_entropy,hrv_ptp
0,0.23783924843423804 +/- 0.008477154964030478,0.089874739039666 +/- 0.007365556309944935,0.07338204592901879 +/- 0.007126463126805139,0.1280793319415449 +/- 0.01237557439271727,0.1517223382045929 +/- 0.01039146540431056,0.19932150313152402 +/- 0.00580928417744943,0.2582985386221295 +/- 0.0063983727544801765,0.2582985386221295 +/- 0.0063983727544801765,-0.04686847599164925 +/- 0.005467975304262533,0.18502087682672236 +/- 0.007510037622724011,0.02927974947807934 +/- 0.001972970581569521,0.20876826722338207 +/- 0.0049842740652665165,-0.00041753653444676075 +/- 0.0003905696645901787,0.00036534446764091566 +/- 0.0005245237798079755,0.0 +/- 0.0,-0.012526096033402923 +/- 0.0011670500926408245,0.004697286012526114 +/- 0.0031832882425839293,0.1889874739039666 +/- 0.005865283070351852,0.02954070981210858 +/- 0.00295427384093632,0.0018789144050104345 +/- 0.0018555729472475122,-0.0015135699373695077 +/- 0.0005449011747865588,-0.003757828810020847 +/- 0.00031315240083507057
