,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_sum,hrv_n_above_mean,hrv_std,hrv_iqr_5_95,hrv_rms,hrv_kurtosis,hrv_mean,hrv_n_below_mean,hrv_pct_95,hrv_skewness,hrv_iqr,hrv_energy,hrv_n_sign_changes,hrv_ptp,hrv_min,hrv_pct_5,hrv_peaks,hrv_max,hrv_lineintegral
0,0.017637795275590607 +/- 0.0018955874105268066,0.0012598425196850838 +/- 0.0015782988323751303,0.000997375328084016 +/- 0.000758888834372774,0.0012598425196850948 +/- 0.0019669285034325805,0.002204724409448877 +/- 0.0010178855343656603,-0.0016797900262466524 +/- 0.0011690843806467545,0.0016272965879265632 +/- 0.0018992181118242049,0.0004199475065617242 +/- 0.0013848720166165765,-0.001417322834645618 +/- 0.0015580915569192533,-0.0002624671916010124 +/- 0.00171308859549404,-0.00010498687664038942 +/- 0.0012815281486334507,0.0005774278215223583 +/- 0.0019422572178477804,0.0008923884514436042 +/- 0.0019079036058148226,-0.00031496062992121266 +/- 0.0022419061946522536,-0.001732283464566886 +/- 0.0021903040467217945,0.0 +/- 0.0,0.0046194225721785335 +/- 0.0014995125309276288,0.0005774278215223583 +/- 0.0023293131477515774,0.0008398950131234151 +/- 0.002089212466365592,0.0006299212598425474 +/- 0.0007349081364829337,-0.002152230971128577 +/- 0.0026606458577373704,0.0185826771653544 +/- 0.0038302228550035943
