,hrv_entropy,hrv_svd_entropy,hrv_kurtosis,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_peaks,hrv_n_sign_changes,hrv_pct_95,hrv_n_above_mean,hrv_perm_entropy,hrv_mean,hrv_iqr,hrv_energy,hrv_skewness,hrv_lineintegral,hrv_min,hrv_pct_5,hrv_sum,hrv_max
0,0.06442705936493323 +/- 0.002108870545308733,0.08748274275195576 +/- 0.00815841052995438,0.00980211688909336 +/- 0.003558993336582664,-0.00497008743672347 +/- 0.0012484730755867924,0.042567878508973714 +/- 0.0031833269407310193,0.0026231017027150806 +/- 0.001526982054582323,0.019420156465715543 +/- 0.0029235858581258233,0.005292222733548046 +/- 0.004234028284495713,-0.001794753796594617 +/- 0.0004804558908840395,0.0 +/- 0.0,0.029360331339162393 +/- 0.005639198778477816,4.6019328117774536e-05 +/- 0.0008347150090758053,0.037827887712839334 +/- 0.004446524557452804,-0.0005982512655315797 +/- 0.00154078868318298,0.015738610216290784 +/- 0.0033172243517607205,-0.002715140358950785 +/- 0.001518637827887713,0.010124252185918049 +/- 0.002627538412079197,0.0852738150023009 +/- 0.009160158532590328,0.033916244822825514 +/- 0.005464686219757401,0.02604693971468012 +/- 0.004561256030690782,0.010354348826507076 +/- 0.0015571950589681211,0.006856879889553557 +/- 0.00877377529302584
