,hrv_entropy,hrv_svd_entropy,hrv_kurtosis,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_peaks,hrv_n_sign_changes,hrv_pct_95,hrv_n_above_mean,hrv_perm_entropy,hrv_mean,hrv_iqr,hrv_energy,hrv_skewness,hrv_lineintegral,hrv_min,hrv_pct_5,hrv_sum,hrv_max
0,-0.001536983669548553 +/- 0.0009313505970060415,0.07026897214217095 +/- 0.0034371355740278374,0.003938520653218003 +/- 0.001560814294838817,0.004562920268972104 +/- 0.0007818837942411049,0.010854947166186301 +/- 0.0013953735875440853,4.8030739673343706e-05 +/- 0.0016280933003533448,0.007396733909702169 +/- 0.0029856427027704167,0.0036983669548510734 +/- 0.0029455808081579058,-0.01301633045148901 +/- 0.0017900715805556193,0.0 +/- 0.0,0.07074927953890484 +/- 0.004730723084435646,0.00369836695485104 +/- 0.002648667757725684,0.008597502401536916 +/- 0.001242316729719274,-0.012632084534101872 +/- 0.0015043669321196658,0.012055715658021094 +/- 0.002453331947958147,0.03463016330451483 +/- 0.0018657948702742561,-0.0014409221902017765 +/- 0.002999518731219202,0.11580211335254557 +/- 0.0057172722718248,-0.008885686839577366 +/- 0.0055899610205391425,0.011431316042267015 +/- 0.0047343790702599805,0.003698366954851062 +/- 0.0014576360139763303,0.077521613832853 +/- 0.006600339437579972
