,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_n_below_mean,hrv_n_above_mean,hrv_lineintegral,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_min,hrv_std,hrv_max,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,hrv_energy,hrv_iqr,hrv_skewness,hrv_perm_entropy,hrv_ptp
0,0.13999079613437643 +/- 0.011378598774432095,-0.03373216751035437 +/- 0.006205105317953775,-0.012379199263690766 +/- 0.003885568601529999,0.092268752876208 +/- 0.004685165395020487,0.053290381960423384 +/- 0.008972706935631061,0.06534744592728944 +/- 0.00833953523429309,0.09364933271974228 +/- 0.009868436912736775,0.09364933271974228 +/- 0.009868436912736775,0.10427979751495628 +/- 0.004884123023072835,0.07804878048780488 +/- 0.008425936651752097,-0.0028992176714220164 +/- 0.0008982614494221364,0.07017947537965946 +/- 0.010908134048355604,-0.00018407731247124248 +/- 0.0009696874139763066,-0.003911642890013789 +/- 0.0015435351892543415,0.0 +/- 0.0,-0.004095720202485031 +/- 0.0008347150090757924,0.07220432581684308 +/- 0.004454376200156921,-0.0023469857340083 +/- 0.001559912678939555,0.013529682466635995 +/- 0.00524781787028014,-0.006442705936493332 +/- 0.0028442774303474474,-0.005982512655315242 +/- 0.0025704997779602188,0.004739990796134364 +/- 0.0024871733303031083
