,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_sum,hrv_n_above_mean,hrv_std,hrv_iqr_5_95,hrv_rms,hrv_kurtosis,hrv_mean,hrv_n_below_mean,hrv_pct_95,hrv_skewness,hrv_iqr,hrv_energy,hrv_n_sign_changes,hrv_ptp,hrv_min,hrv_pct_5,hrv_peaks,hrv_max,hrv_lineintegral
0,-0.01746106654082117 +/- 0.003323608657226804,-0.0019348749410099564 +/- 0.0026899480887211005,-0.0008966493629070538 +/- 0.0014990448489163315,-0.00571024067956587 +/- 0.002218027371401595,-0.006559697970740963 +/- 0.00198487407690543,-0.007031618688060448 +/- 0.002177493533753513,0.0012269938650306456 +/- 0.0019250663571846042,-0.0025955639452572288 +/- 0.0013222204555093978,-0.004436054742803253 +/- 0.0019594657378033727,-0.005002359603586648 +/- 0.001878220740172949,-0.006890042472864599 +/- 0.0020154937710299575,0.0031146767343085747 +/- 0.0018543541957893918,-0.005096743747050525 +/- 0.0027982948712361607,-0.007456347333647984 +/- 0.0018970978048363878,0.0011798017932986848 +/- 0.0018429093147490714,0.0 +/- 0.0,-0.004200094384143494 +/- 0.0031406669432703814,-0.040632373761208165 +/- 0.005227254275609929,-0.019915054270882526 +/- 0.002271110791036522,-0.004719207173194961 +/- 0.0011365355902588433,-0.005946201038225607 +/- 0.0038582224513392556,-0.025578102878716414 +/- 0.004535352062948158
