,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_sum,hrv_n_above_mean,hrv_std,hrv_iqr_5_95,hrv_rms,hrv_kurtosis,hrv_mean,hrv_n_below_mean,hrv_pct_95,hrv_skewness,hrv_iqr,hrv_energy,hrv_n_sign_changes,hrv_ptp,hrv_min,hrv_pct_5,hrv_peaks,hrv_max,hrv_lineintegral
0,0.021833480956598726 +/- 0.006257015196192253,0.007484499557130197 +/- 0.0013055272783864974,0.0063330380868024784 +/- 0.0015601341854569138,0.005048715677590765 +/- 0.0015109585570621843,0.004738706820194838 +/- 0.001621774439645759,0.004384410983170906 +/- 0.0016505443005831854,0.0027900797165633096 +/- 0.001268959148086278,0.002347209920283422 +/- 0.002787266426494168,0.0020814880425155 +/- 0.0015475115331847725,0.0016829052258635735 +/- 0.0022564639863342866,0.0011514614703277304 +/- 0.0015109585570621726,0.0009743135518157531 +/- 0.002750075234058473,0.0008857395925597645 +/- 0.0009702791098408682,0.0001771479185119329 +/- 0.0019120489942358737,4.428697962798323e-05 +/- 0.0020046891581499172,0.0 +/- 0.0,-0.002657218777679382 +/- 0.002642415215265933,-0.007528786536758203 +/- 0.0030490548233938985,-0.00863596102745796 +/- 0.00257664981537446,-0.010983170947741382 +/- 0.0016665090985143367,-0.011337466784765294 +/- 0.0037797322043138896,-0.02674933569530561 +/- 0.004456071294279991
