,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_n_below_mean,hrv_n_above_mean,hrv_lineintegral,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_min,hrv_std,hrv_max,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,hrv_energy,hrv_iqr,hrv_skewness,hrv_perm_entropy,hrv_ptp
0,0.11287128712871289 +/- 0.009027744380878035,0.022960867515322968 +/- 0.00704710326938255,-0.0057991513437057884 +/- 0.005793782468145921,0.15544554455445544 +/- 0.007343678919900927,0.11867043847241868 +/- 0.007798755672568176,0.16237623762376238 +/- 0.008958534937492588,0.37208863743517206 +/- 0.00836998881019477,0.37208863743517206 +/- 0.00836998881019477,0.04827911362564828 +/- 0.004012809586224106,0.27538896746817537 +/- 0.010150314896756354,0.0051390853371051535 +/- 0.0012194735649578132,0.2811881188118811 +/- 0.006472109840979617,-1.1102230246251566e-17 +/- 0.00021085035148512768,0.0031588873173031716 +/- 0.0007903373226892954,0.0 +/- 0.0,0.0006600660066006681 +/- 0.001463854285361641,0.021122112211221112 +/- 0.0011315417256011105,0.24997642621404997 +/- 0.0067432566445190375,0.01117397454031116 +/- 0.0026170087857384167,0.00028288543140027046 +/- 0.0012149079421711847,9.429514380006054e-05 +/- 0.0008381135707039686,0.0013672795851013553 +/- 0.0008807893301400314
