,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_sum,hrv_n_above_mean,hrv_std,hrv_iqr_5_95,hrv_rms,hrv_kurtosis,hrv_mean,hrv_n_below_mean,hrv_pct_95,hrv_skewness,hrv_iqr,hrv_energy,hrv_n_sign_changes,hrv_ptp,hrv_min,hrv_pct_5,hrv_peaks,hrv_max,hrv_lineintegral
0,0.02425218591808559 +/- 0.003915971725633641,0.0024850437183617457 +/- 0.0031360745581961954,-0.002300966405890481 +/- 0.002578725398273704,-0.002346985734008278 +/- 0.0025327359237583003,-0.0017947537965945838 +/- 0.000561737488068762,0.003727565577542569 +/- 0.0021033400611185226,-0.0015646571560055111 +/- 0.0024713707468196097,-0.0023930050621260857 +/- 0.002625925930545246,-0.004601932811780951 +/- 0.0020785255021879773,-0.006258628624022089 +/- 0.001843072654809107,-0.004509894155545346 +/- 0.0017316969831777846,-0.0030832949838932476 +/- 0.0018528138186099667,-0.003543488265071304 +/- 0.002452877675331144,0.003911642890013811 +/- 0.0033895351731836605,-0.006396686608375513 +/- 0.0018459430391285373,0.0 +/- 0.0,0.004049700874367235 +/- 0.002681785970424935,-0.004970087436723414 +/- 0.0031803318073025284,-0.0009203865623561791 +/- 0.002417657714967999,-0.003957662218131619 +/- 0.0011495624479334328,0.009157846295444073 +/- 0.0028101950558255067,-0.0262770363552692 +/- 0.006928774941217171
