,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_n_below_mean,hrv_n_above_mean,hrv_lineintegral,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_min,hrv_std,hrv_max,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,hrv_energy,hrv_iqr,hrv_skewness,hrv_perm_entropy,hrv_ptp
0,0.24729658792650916 +/- 0.009640659687903702,0.13459317585301833 +/- 0.00857814098301963,0.07737532808398948 +/- 0.010062322586461081,0.12041994750656167 +/- 0.006502409477040236,0.16020997375328078 +/- 0.0069195830145025,0.2376377952755905 +/- 0.006844508287275802,0.31448818897637787 +/- 0.009228848086838392,0.31448818897637787 +/- 0.009228848086838392,0.03601049868766402 +/- 0.005491526228082758,0.23769028871391068 +/- 0.008783204860568173,0.016745406824146946 +/- 0.0028409572971621567,0.23459317585301834 +/- 0.004790727306407503,-0.0001574803149606341 +/- 0.0002405551545908641,-0.00041994750656169086 +/- 0.0003149606299212682,0.0 +/- 0.0,-0.0046719160104987225 +/- 0.0016171046509972906,0.0775853018372703 +/- 0.004532710371637348,0.17149606299212597 +/- 0.007552673012999759,0.02209973753280837 +/- 0.003692867682301627,-0.00047244094488194663 +/- 0.0018100724041539848,-0.005406824146981681 +/- 0.002383109598491606,-0.0003674540682414906 +/- 0.0024627200222026007
