,hrv_entropy,hrv_svd_entropy,hrv_kurtosis,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_peaks,hrv_n_sign_changes,hrv_pct_95,hrv_n_above_mean,hrv_perm_entropy,hrv_mean,hrv_iqr,hrv_energy,hrv_skewness,hrv_lineintegral,hrv_min,hrv_pct_5,hrv_sum,hrv_max
0,-0.0030174446016030367 +/- 0.0009934609856532516,0.012116925978312099 +/- 0.003910975635528612,-0.000848656294200878 +/- 0.0025019328923001328,-0.0016973125884017226 +/- 0.0014939160318486262,-0.01862329090051864 +/- 0.0017419097785866331,-0.0056105610561056115 +/- 0.0006129184347005994,-0.0013672795851013997 +/- 0.0016528569677470909,-0.012824139556812853 +/- 0.001748914379159947,0.001131541725601115 +/- 0.0003127416115375085,0.0 +/- 0.0,0.04413012729844412 +/- 0.004373302640379149,-0.011173974540311193 +/- 0.002319833022186229,0.006742102781706716 +/- 0.0031277714833799,0.04219707685054218 +/- 0.0024063743809853363,0.004573314474304568 +/- 0.0013834418435757943,-0.0022630834512022855 +/- 0.001395440696553371,-0.004526166902404549 +/- 0.003761182588435464,0.037953795379537955 +/- 0.006202190954952409,0.01560584629891557 +/- 0.003856025786061737,0.026119754832626095 +/- 0.004986064711514304,0.04007543611504007 +/- 0.003483819557173247,-0.01612446958981615 +/- 0.004608901238981609
