,hrv_entropy,hrv_svd_entropy,hrv_kurtosis,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_peaks,hrv_n_sign_changes,hrv_pct_95,hrv_n_above_mean,hrv_perm_entropy,hrv_mean,hrv_iqr,hrv_energy,hrv_skewness,hrv_lineintegral,hrv_min,hrv_pct_5,hrv_sum,hrv_max
0,0.06169176262178923 +/- 0.0033085071205703693,0.03463241806908772 +/- 0.004410058205316068,0.008768821966341933 +/- 0.0014391564932924544,0.005580159433126675 +/- 0.001207987749954465,0.0011514614703277525 +/- 0.00225993814387476,0.0009300265721877921 +/- 0.0011957484499556937,0.0007971656333038313 +/- 0.0022564639863342684,0.0007085916740478648 +/- 0.001523884015419408,0.0005314437555358875 +/- 0.000811793745784919,0.0 +/- 0.0,-8.857395925595534e-05 +/- 0.004489398015048425,-0.0013728963684676466 +/- 0.001092910777613216,-0.0015943312666075737 +/- 0.0030115146147032972,-0.006465899025686395 +/- 0.0016712101208249035,-0.01297608503100085 +/- 0.00210584471708923,-0.013286093888396754 +/- 0.0026498273342164,-0.014260407440212564 +/- 0.005044829359042754,-0.03051372896368464 +/- 0.004128202200661726,-0.04211691762621789 +/- 0.006455729289595949,-0.04539415411868908 +/- 0.004936558195218766,-0.045482728077945046 +/- 0.0024422171264769183,-0.08923826395039856 +/- 0.003685411199533486
