,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_n_below_mean,hrv_n_above_mean,hrv_lineintegral,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_min,hrv_std,hrv_max,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,hrv_energy,hrv_iqr,hrv_skewness,hrv_perm_entropy,hrv_ptp
0,0.24357838795394154 +/- 0.009011067293789107,0.1031000885739592 +/- 0.004014267207661536,0.10013286093888392 +/- 0.004300400268269217,0.08259521700620015 +/- 0.009340773901283229,0.08210806023029227 +/- 0.008755391384150218,0.06470327723649245 +/- 0.00805597080338892,0.01851195748449952 +/- 0.010890995825861468,0.01851195748449952 +/- 0.010890995825861468,0.01665190434012397 +/- 0.005869319843057345,0.00535872453498668 +/- 0.008378202331609911,0.005270150575730703 +/- 0.004314061040505123,0.0033215234720991747 +/- 0.009789826925319501,0.002878653675819287 +/- 0.0007983948794207425,0.002081488042515456 +/- 0.0010300888706477355,0.0 +/- 0.0,-0.0010186005314437806 +/- 0.0007154780523207798,-0.0025686448184234155 +/- 0.0018663691324805499,-0.0051815766164747925 +/- 0.00609183462827315,-0.0068201948627103935 +/- 0.004482402454873342,-0.008813108945969927 +/- 0.0025321155640253045,-0.0112931798051373 +/- 0.0015875507820137431,-0.019309123117803396 +/- 0.002427314367767012
