,hrv_entropy,hrv_svd_entropy,hrv_kurtosis,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_peaks,hrv_n_sign_changes,hrv_pct_95,hrv_n_above_mean,hrv_perm_entropy,hrv_mean,hrv_iqr,hrv_energy,hrv_skewness,hrv_lineintegral,hrv_min,hrv_pct_5,hrv_sum,hrv_max
0,-0.0008966493629070426 +/- 0.0009544005859441686,-0.016422840962718278 +/- 0.0031853774479822902,-0.015384615384615408 +/- 0.0024539877300613373,0.003586597451628115 +/- 0.0016644825000989285,-0.00467201510146299 +/- 0.0014990448489163304,0.001462954223690427 +/- 0.002296950169634356,-0.015903728173666844 +/- 0.003926028680659363,0.00047192071731948503 +/- 0.001661804328613405,-0.004436054742803263 +/- 0.0008228218864635634,0.0 +/- 0.0,0.023029731005191133 +/- 0.007261447619789852,-0.0025011798017933297 +/- 0.0014629542236904382,-0.006937234544596516 +/- 0.0026024191937635095,-0.010429447852760754 +/- 0.0025277511544770197,0.015101462954223677 +/- 0.0035754029117273946,0.0036809815950920033 +/- 0.0011127726401652886,-0.004294478527607381 +/- 0.004001320002120152,-0.03893345917885795 +/- 0.00793121700701175,-0.029589428975932065 +/- 0.010680536531617525,0.0016517225106182144 +/- 0.004566915058956096,0.004105710240679528 +/- 0.002046743600019001,-0.010146295422369056 +/- 0.0028334899579571596
