,hrv_svd_entropy,hrv_lineintegral,hrv_iqr,hrv_rms,hrv_iqr_5_95,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_entropy,hrv_energy,hrv_std,hrv_perm_entropy,hrv_ptp,hrv_max,hrv_pct_5,hrv_pct_95,hrv_min
0,0.00658816040738387 +/- 0.0025062517024328486,0.03227243793761938 +/- 0.0033295217901010764,0.006047103755569727 +/- 0.0032206519772561585,-0.01282622533418203 +/- 0.0016356034573557611,-0.020401018459579857 +/- 0.0023665577905819628,-0.010025461489497112 +/- 0.0023571224011821167,-0.004774029280712888 +/- 0.002286223424069753,0.0 +/- 0.0,-0.010916613621896864 +/- 0.0015464711156277981,-0.0021005728835136626 +/- 0.0025028139085088996,-0.015626989178866946 +/- 0.002174732056760846,-0.007893061744111996 +/- 0.0013184159883645955,-0.011457670273710984 +/- 0.0022141982343636007,-0.004614894971355798 +/- 0.0017446811042222676,-0.01349458943348183 +/- 0.0020537575817825286,-0.005601527689369801 +/- 0.001374095044234415,-0.015690642902609797 +/- 0.0012493816948689325,-0.004646721833227207 +/- 0.0023396532080826246,-0.018427753023551863 +/- 0.0029011367385670325,-0.010089115213239953 +/- 0.002351959871017479,-0.018395926161680433 +/- 0.0036588435043156974,-0.0207829408020369 +/- 0.003887700357145102
