,hrv_svd_entropy,hrv_max,hrv_lineintegral,hrv_energy,hrv_pct_95,hrv_sum,hrv_skewness,hrv_std,hrv_kurtosis,hrv_peaks,hrv_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,hrv_min,hrv_n_above_mean,hrv_ptp,hrv_entropy,hrv_rms,hrv_pct_5,hrv_iqr,hrv_iqr_5_95
0,-0.009732516919110534 +/- 0.003605379638014048,-0.011343860779890413 +/- 0.009068072904135721,-0.02072188204962938 +/- 0.00679987109249113,-0.010538188849500463 +/- 0.00244181073019847,0.016725749274895275 +/- 0.005157206655768954,-0.00222365452787624 +/- 0.0021831182152033633,-0.00802449242668386 +/- 0.0034149847240671815,-0.006896551724137912 +/- 0.0017485865248147725,-0.0012246213341926993 +/- 0.001446983198236779,-0.014598775378665796 +/- 0.001662419642478762,-0.0029326458266193734 +/- 0.0010437727838028864,0.0 +/- 0.0,0.0014502094747019135 +/- 0.001406584134243976,0.013051885272317121 +/- 0.003789228493814002,-0.02433129229777632 +/- 0.007659224352190287,-0.004415082178536889 +/- 0.0012485575654405834,-0.025040283596519487 +/- 0.0023375040677781136,-0.006542056074766345 +/- 0.0014051066294935085,-0.004898485336770853 +/- 0.0019855522785368193,-0.007315501127940693 +/- 0.004486485982554318,0.0049951659684176804 +/- 0.002421308895425316,0.002513696422816647 +/- 0.001468357815004118
