,hrv_svd_entropy,hrv_lineintegral,hrv_iqr,hrv_rms,hrv_iqr_5_95,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_entropy,hrv_energy,hrv_std,hrv_perm_entropy,hrv_ptp,hrv_max,hrv_pct_5,hrv_pct_95,hrv_min
0,0.01266066838046267 +/- 0.00284958859606624,0.040809768637532086 +/- 0.0033239333010246347,-0.0015424164524422191 +/- 0.002061570042717927,-0.007230077120822675 +/- 0.0015889119942257392,0.0017673521850899321 +/- 0.0014460154241645409,-0.00016066838046276954 +/- 0.0016896936793232478,0.001831619537275031 +/- 0.001085433531751581,0.0 +/- 0.0,-0.001863753213367636 +/- 0.0023340642413026986,-0.0029241645244216462 +/- 0.0025684839470941725,-0.008965295629820114 +/- 0.001837248375182894,-0.006169665809768687 +/- 0.0017470793340704528,-0.006426735218509038 +/- 0.002077535973681828,-0.0010925449871465708 +/- 0.0033089886020195307,-0.006008997429305963 +/- 0.002707822346758651,-0.004659383033419062 +/- 0.0024271031620542076,0.009158097686375277 +/- 0.0027911940698237786,0.003888174807197886 +/- 0.0026515637848169953,0.0032776349614395462 +/- 0.004084391219906338,-0.008868894601542466 +/- 0.003089515512010797,-0.008033419023136302 +/- 0.0014865081627532532,0.0074228791773778505 +/- 0.0033346334335675842
