,hrv_svd_entropy,hrv_max,hrv_lineintegral,hrv_energy,hrv_pct_95,hrv_sum,hrv_skewness,hrv_std,hrv_kurtosis,hrv_peaks,hrv_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,hrv_min,hrv_n_above_mean,hrv_ptp,hrv_entropy,hrv_rms,hrv_pct_5,hrv_iqr,hrv_iqr_5_95
0,0.007355456722545328 +/- 0.006883641694286512,0.1081765309613411 +/- 0.005509633154758086,0.04290112897707834 +/- 0.007888238070114675,0.025248032842969538 +/- 0.0017363773575709148,0.03390352377694148 +/- 0.0065672573905422044,-0.003489565514881976 +/- 0.0014089127801555916,0.006021211084502221 +/- 0.0054828014033706865,-0.0054396168320219205 +/- 0.0022613209537681524,0.008347588094423519 +/- 0.00328215804453273,-0.006500171057133098 +/- 0.0015223123818875817,-0.0036948340745809106 +/- 0.0014005808751596824,0.0 +/- 0.0,0.001710571330824484 +/- 0.002141974114608088,0.007868628121792676 +/- 0.0020640579033866964,0.026103318508381802 +/- 0.006876496749914477,0.0028395484091686463 +/- 0.0014679054363958184,0.014539856312008204 +/- 0.0025244694922166647,0.009237085186452266 +/- 0.0033867584456420243,-0.0056106739651043515 +/- 0.0007369366824679488,0.0165583304823811 +/- 0.004048528824491837,0.047588094423537466 +/- 0.003877982538173646,-0.006363325350667126 +/- 0.0023263770099213217
