,hrv_svd_entropy,hrv_max,hrv_lineintegral,hrv_energy,hrv_pct_95,hrv_sum,hrv_skewness,hrv_std,hrv_kurtosis,hrv_peaks,hrv_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,hrv_min,hrv_n_above_mean,hrv_ptp,hrv_entropy,hrv_rms,hrv_pct_5,hrv_iqr,hrv_iqr_5_95
0,0.00810377962844332 +/- 0.006868411509996825,0.06268417680973734 +/- 0.0050341293352540555,0.10278667520819987 +/- 0.00979580760482667,0.022485586162716186 +/- 0.002636657991961139,0.07745035233824472 +/- 0.0055456689578037505,0.0262011531069827 +/- 0.0027657954061400232,-0.010986547085201793 +/- 0.003792770775327529,0.011627162075592556 +/- 0.0020056979121657065,0.003427290198590649 +/- 0.0016830627361203972,-0.0034593209481101894 +/- 0.0011794972863242903,-0.007751441383728385 +/- 0.0012876201948905678,0.0 +/- 0.0,0.007142857142857129 +/- 0.002095751159891824,0.0031069827033952556 +/- 0.0023843015238880698,0.03882126841768098 +/- 0.0031278810033910785,0.004292120435618186 +/- 0.0009945019023869543,0.00019218449711723152 +/- 0.001778788389098624,0.008007687379884698 +/- 0.0018676975960426995,0.006117873158231901 +/- 0.0014639839695101053,-0.0003523382447149337 +/- 0.003152873739199951,-0.012524023062139645 +/- 0.0026430706272743258,0.0013773222293401387 +/- 0.0023971758157677993
