,hrv_svd_entropy,hrv_lineintegral,hrv_iqr,hrv_rms,hrv_iqr_5_95,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_entropy,hrv_energy,hrv_std,hrv_perm_entropy,hrv_ptp,hrv_max,hrv_pct_5,hrv_pct_95,hrv_min
0,0.004959481361426277 +/- 0.0030375037320629155,-0.009465153970826567 +/- 0.005378922142675277,0.00022690437601299295 +/- 0.0018792263261764358,-0.006904376012965963 +/- 0.002485824255434415,0.008978930307941668 +/- 0.002404172660069841,-0.0042139384116693605 +/- 0.0020957186223979976,0.0014262560777958066 +/- 0.001880064829821717,0.0 +/- 0.0,-0.008038897893030783 +/- 0.0025556438696177535,-0.002106969205834641 +/- 0.0024311183144246507,-0.002333873581847634 +/- 0.002551529160992467,-0.005251215559157219 +/- 0.0019653168740647155,-0.0014910858995137554 +/- 0.0006351999332987223,0.005899513776337129 +/- 0.0027034890712470884,-0.005413290113452185 +/- 0.0035153369299920825,0.0011993517017828358 +/- 0.0013210816124677488,-0.005478119935170167 +/- 0.003525484807752525,0.0026580226904376336 +/- 0.0036322061141864357,0.022171799027552674 +/- 0.003245378544125468,9.724473257702871e-05 +/- 0.002851959575179789,0.002398703403565661 +/- 0.0026580226904376154,0.0016855753646677573 +/- 0.002802718485733178
