,hrv_svd_entropy,hrv_max,hrv_lineintegral,hrv_energy,hrv_pct_95,hrv_sum,hrv_skewness,hrv_std,hrv_kurtosis,hrv_peaks,hrv_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,hrv_min,hrv_n_above_mean,hrv_ptp,hrv_entropy,hrv_rms,hrv_pct_5,hrv_iqr,hrv_iqr_5_95
0,0.03316195372750641 +/- 0.0043322106802963604,0.010925449871465298 +/- 0.005773340535083749,0.06764138817480718 +/- 0.0046438443139948365,0.009383033419023145 +/- 0.001533015480960996,0.0636568123393316 +/- 0.004987349431379848,-0.025449871465295638 +/- 0.00309819300596244,-0.02075835475578408 +/- 0.002892744841883533,-0.006973007712082269 +/- 0.001789415911610015,0.002827763496143976 +/- 0.0035282717818279808,0.0010925449871465377 +/- 0.0009872937979265646,0.011889460154241627 +/- 0.0025986589484775905,0.0 +/- 0.0,-0.0020886889460154157 +/- 0.0024692801354033664,-0.0007069408740360105 +/- 0.004272208188848409,-0.016805912596401018 +/- 0.0033886938311497557,-0.0019280205655527016 +/- 0.001202332065158726,-0.014299485861182525 +/- 0.002123012424056437,-0.004787917737789205 +/- 0.0011356424837450259,-0.005719794344473017 +/- 0.0009401503109465252,0.006555269922879192 +/- 0.0022866898296474325,-0.006105398457583544 +/- 0.004204480008687926,-0.024517994858611825 +/- 0.0014658733583492426
