,hrv_svd_entropy,hrv_lineintegral,hrv_iqr,hrv_rms,hrv_iqr_5_95,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_entropy,hrv_energy,hrv_std,hrv_perm_entropy,hrv_ptp,hrv_max,hrv_pct_5,hrv_pct_95,hrv_min
0,0.008963678773742106 +/- 0.0037535975180047368,-0.008597134288570452 +/- 0.0056761357813709026,0.004931689436854398 +/- 0.0016174156747099711,-0.004531822725758061 +/- 0.0018624709913338412,-0.011062979006997648 +/- 0.003277796101928125,-0.004831722759080287 +/- 0.0017072560423124895,0.00873042319226926 +/- 0.0031038003391389585,0.0 +/- 0.0,-0.007597467510829703 +/- 0.0019246290007588977,0.0001332889036987861 +/- 0.0015855217931849761,-0.0030656447850716307 +/- 0.0019188510561663342,-0.00013328890369874725 +/- 0.002060596445683475,-0.006097967344218591 +/- 0.0014604869710637236,-0.004965011662779062 +/- 0.0016691076023149787,-0.009096967677440837 +/- 0.002384577229298882,-0.005598133955348206 +/- 0.0021064286077013094,-0.007097634121959328 +/- 0.0022454829175383387,-0.02019326891036318 +/- 0.004856821595735315,0.011362879040319912 +/- 0.004356044718056357,-0.0002999000333222035 +/- 0.0030337869187924446,-0.0072309230256581035 +/- 0.0028355236787077393,-0.00443185604798399 +/- 0.0034081649486442994
