,hrv_rms,hrv_pct_5,hrv_ptp,hrv_energy,hrv_n_above_mean,hrv_iqr,hrv_pct_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_entropy,hrv_n_below_mean,hrv_max,hrv_n_sign_changes,hrv_svd_entropy,hrv_iqr_5_95,hrv_peaks,hrv_std,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_min
0,0.10884786760025464 +/- 0.007062408617838403,0.05744748567791218 +/- 0.007183640703932166,0.1586569064290261 +/- 0.005270685920330743,0.1770528325907066 +/- 0.007712417665638706,0.1687460216422661 +/- 0.006886379802061624,0.09945894334818589 +/- 0.005006538363453514,0.03239974538510505 +/- 0.0067781502667639566,0.22546148949713557 +/- 0.006395853182472552,0.34579885423297263 +/- 0.007298351207443107,0.34579885423297263 +/- 0.007298351207443107,0.038701464035646095 +/- 0.0033173301644291303,0.1779439847231063 +/- 0.006620369792601062,0.28418204964990457 +/- 0.0055170742794677825,0.0 +/- 0.0,0.00378739656269893 +/- 0.003688210128933166,0.005951623169955478 +/- 0.0036512222044900304,0.01970082749840868 +/- 0.006735649848261835,0.024920432845321472 +/- 0.0055766075209052225,-0.00490133672819858 +/- 0.0025269806799846015,-0.0016549968173137919 +/- 0.0020714373132110706,-0.0007956715467855036 +/- 0.0007828372932049077,0.21040738383195418 +/- 0.009229186310075157
