,hrv_svd_entropy,hrv_lineintegral,hrv_iqr,hrv_rms,hrv_iqr_5_95,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_entropy,hrv_energy,hrv_std,hrv_perm_entropy,hrv_ptp,hrv_max,hrv_pct_5,hrv_pct_95,hrv_min
0,-0.013342456380431111 +/- 0.003485538317331522,0.010810810810810766 +/- 0.00592598793627769,0.0003421142661648613 +/- 0.00166198533034433,-0.005918576804652809 +/- 0.0019295365928434678,0.0017105713308244509 +/- 0.0021474313823435093,-0.008518645227506038 +/- 0.001438914871352231,-0.0006500171057133519 +/- 0.0016367942133295368,0.0 +/- 0.0,-0.004721176873075661 +/- 0.0014975072615969244,-0.005508039685254917 +/- 0.002839548409168666,-0.008039685254875173 +/- 0.0028674400640164624,-0.006705439616832076 +/- 0.0014691009615862833,-0.005405405405405461 +/- 0.0015360892453399769,-0.004379062606910733 +/- 0.002671121627908755,-0.003557988368115006 +/- 0.0020423963813341467,-0.007355456722545362 +/- 0.002099199309838173,-0.007834416695176238 +/- 0.0022819303654673015,-0.0009237085186452832 +/- 0.0035423284948016233,0.027711255559356773 +/- 0.004924544431186204,-0.000342114266164939 +/- 0.002596464722683584,0.006637016763599013 +/- 0.0026903322957697513,-0.005986999657885772 +/- 0.0016916504023367673
