,hrv_rms,hrv_pct_5,hrv_ptp,hrv_energy,hrv_n_above_mean,hrv_iqr,hrv_pct_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_entropy,hrv_n_below_mean,hrv_max,hrv_n_sign_changes,hrv_svd_entropy,hrv_iqr_5_95,hrv_peaks,hrv_std,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_min
0,0.15936190783113113 +/- 0.005877761884873999,0.15897518530454396 +/- 0.006507994240481288,0.12887528198517562 +/- 0.005486998500933055,0.05024170157911695 +/- 0.005098471236906946,0.1158556235900741 +/- 0.006348367626623463,0.030647760232033493 +/- 0.0015685586237367544,0.1100870125684821 +/- 0.0046838858650400566,0.18546567837576539 +/- 0.0066253474860493615,0.13905897518530455 +/- 0.005202919290819265,0.13905897518530455 +/- 0.005202919290819265,-0.0036738640025781753 +/- 0.0030579893430297145,0.1258137286496938 +/- 0.008334496019693651,0.1349017080244924 +/- 0.0075043658796405364,0.0 +/- 0.0,0.004705124073477262 +/- 0.006374407883715013,-0.0005156300354495769 +/- 0.005038535953900893,-0.018949403802771502 +/- 0.00392003898151079,0.045149854979052516 +/- 0.0036302114571486383,0.00019336126329355663 +/- 0.00021376891977796032,-0.014018691588785059 +/- 0.0011462081368855165,0.00206252014179823 +/- 0.002162805251119876,0.09068643248469223 +/- 0.009098258734916074
