,hrv_svd_entropy,hrv_lineintegral,hrv_iqr,hrv_rms,hrv_iqr_5_95,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_entropy,hrv_energy,hrv_std,hrv_perm_entropy,hrv_ptp,hrv_max,hrv_pct_5,hrv_pct_95,hrv_min
0,0.021570453134698943 +/- 0.0031445169551151016,0.015580384854127882 +/- 0.00484569064215364,0.004003724394785857 +/- 0.003126699111084231,0.0028553693358162715 +/- 0.0018298451859694125,0.0007138423339540845 +/- 0.0028850707416783724,0.0004965859714463172 +/- 0.0009331655107618198,0.0002793296089385722 +/- 0.001758163753974975,0.0 +/- 0.0,-0.00027932960893853884 +/- 0.001156712920768735,-0.0011483550589695634 +/- 0.0009621353196772171,-0.0022656734947237634 +/- 0.001226241233093641,-0.0032278088144009564 +/- 0.0014437868838749902,-0.003972687771570449 +/- 0.0013005789472226518,-0.004438237119801347 +/- 0.0018258927473721565,-0.005245189323401589 +/- 0.0016797093889180392,-0.005400372439478574 +/- 0.002838451487318121,-0.01126629422718809 +/- 0.002086852324520691,-0.012073246430788331 +/- 0.002598378977771715,-0.012135319677219092 +/- 0.0033267148638376565,-0.012197392923649918 +/- 0.001482303406115401,-0.0179702048417132 +/- 0.0033122053962906157,-0.018032278088144015 +/- 0.003567051946907262
