,hrv_rms,hrv_pct_5,hrv_ptp,hrv_energy,hrv_n_above_mean,hrv_iqr,hrv_pct_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_entropy,hrv_n_below_mean,hrv_max,hrv_n_sign_changes,hrv_svd_entropy,hrv_iqr_5_95,hrv_peaks,hrv_std,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_min
0,0.15661953727506428 +/- 0.006120938145699581,0.14900385604113112 +/- 0.0058480642048566265,0.06728791773778922 +/- 0.006287370679538566,0.00012853470437019788 +/- 0.0011056973350954786,0.07345758354755787 +/- 0.009594149254763608,0.06266066838046275 +/- 0.007738813996653156,0.0974935732647815 +/- 0.005915040849339152,0.09174164524421595 +/- 0.006827555519372501,0.020694087403598994 +/- 0.0064686933683531095,0.020694087403598994 +/- 0.0064686933683531095,0.054113110539845785 +/- 0.003827011550375166,0.07721722365038562 +/- 0.007776150436166815,0.01160025706940877 +/- 0.00686706507141628,0.0 +/- 0.0,-0.0021529562982004922 +/- 0.0024892712605224117,0.05803341902313628 +/- 0.004632601874277667,0.02435732647814911 +/- 0.0014920548542729877,-0.006780205655526972 +/- 0.0037513916503662567,-0.0035025706940873926 +/- 0.0008556251256873062,0.001863753213367625 +/- 0.0014211660917414033,0.001188946015424186 +/- 0.0012937546361952235,-0.009929305912596376 +/- 0.0065877170907912294
