,hrv_rms,hrv_pct_5,hrv_ptp,hrv_energy,hrv_n_above_mean,hrv_iqr,hrv_pct_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_entropy,hrv_n_below_mean,hrv_max,hrv_n_sign_changes,hrv_svd_entropy,hrv_iqr_5_95,hrv_peaks,hrv_std,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_min
0,0.11806331471135942 +/- 0.005588660903958959,0.0783674736188703 +/- 0.00553505784463353,0.07122905027932964 +/- 0.006959750824935629,0.054407200496586004 +/- 0.004480574890344274,0.05310366232153947 +/- 0.006385478812698737,0.0518001241464929 +/- 0.007449371485649774,0.042209807572936096 +/- 0.0029312772074779935,0.040657976412166376 +/- 0.008473623394687376,0.030819366852886432 +/- 0.005397250037357781,0.030819366852886432 +/- 0.005397250037357781,0.021725636250775948 +/- 0.004751746544755974,0.01874612042209809 +/- 0.0032881248015267724,0.013035381750465569 +/- 0.006755725456344964,0.0 +/- 0.0,-0.00027932960893850556 +/- 0.0004266830256010949,-0.0011793916821849272 +/- 0.003155373066949448,-0.0013035381750465147 +/- 0.0020437092033710907,-0.0015828677839850648 +/- 0.006015743099543081,-0.0018311607697082065 +/- 0.0008827723558862794,-0.0035071384233395066 +/- 0.0019582609006017957,-0.006579764121663545 +/- 0.0016469893434415549,-0.029795158286778377 +/- 0.007039226568508927
