,hrv_svd_entropy,hrv_lineintegral,hrv_iqr,hrv_rms,hrv_iqr_5_95,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_entropy,hrv_energy,hrv_std,hrv_perm_entropy,hrv_ptp,hrv_max,hrv_pct_5,hrv_pct_95,hrv_min
0,-0.0007089912987431446 +/- 0.004584379478461686,0.02955204640670319 +/- 0.003683040030249334,0.007476635514018703 +/- 0.0031138568686254996,-0.0050273928456332495 +/- 0.0025012707588697673,-0.0020625201417982407 +/- 0.0017246649255893828,-0.004930712213986432 +/- 0.0015791169835643118,0.0035127296165001877 +/- 0.0017618997013002578,0.0 +/- 0.0,-0.005800837898807587 +/- 0.0020228623688656267,-0.003738317757009324 +/- 0.0015401615398451072,0.0015146632291331175 +/- 0.0019763774549097063,-0.0028037383177569875 +/- 0.0020231190610015357,-0.009571382533032535 +/- 0.0023419429325200144,-0.007315501127940693 +/- 0.002802256230528931,-0.001514663229133073 +/- 0.0016994904123023395,-0.0009668063164679164 +/- 0.0034227310466907507,-0.007637769900096647 +/- 0.0022283201950451335,0.0015468901063487195 +/- 0.0026684165703492954,-0.012536255236867544 +/- 0.0031689034295958227,-0.0036738640025781423 +/- 0.0018747070025457947,-0.005414115372220407 +/- 0.0023585142718056014,-0.015791169835642892 +/- 0.003931150675340499
