,hrv_svd_entropy,hrv_max,hrv_lineintegral,hrv_energy,hrv_pct_95,hrv_sum,hrv_skewness,hrv_std,hrv_kurtosis,hrv_peaks,hrv_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,hrv_min,hrv_n_above_mean,hrv_ptp,hrv_entropy,hrv_rms,hrv_pct_5,hrv_iqr,hrv_iqr_5_95
0,0.01124279308135806 +/- 0.00443935095301949,0.03587443946188338 +/- 0.005420677975991357,0.07181294042280585 +/- 0.007769421282836837,-0.00307495195387576 +/- 0.0014831309292492355,-0.030012812299807855 +/- 0.006346697216924114,-0.011402946828955873 +/- 0.001476197132838291,0.0005445227418321097 +/- 0.0019486177032998185,0.0031069827033952226 +/- 0.0011283737958877969,0.00538116591928246 +/- 0.002565661037091716,-0.007751441383728408 +/- 0.0008570844433222014,-0.0004484304932735883 +/- 0.0025106877568565637,0.0 +/- 0.0,0.00397181294042277 +/- 0.0022972993051942506,-0.005701473414477942 +/- 0.0031180252462877553,0.025752722613709124 +/- 0.00443183358268495,-0.004003843689942388 +/- 0.001353275475610357,0.0035554131966687554 +/- 0.0028196157753596243,0.004612427930813534 +/- 0.000994501902386915,-0.01165919282511214 +/- 0.0016219076106562594,0.050384368994234416 +/- 0.004920761359566608,-0.00048046124279311765 +/- 0.0027896190095839904,0.0022421524663676752 +/- 0.0014396031424884236
