,hrv_rms,hrv_pct_5,hrv_ptp,hrv_energy,hrv_n_above_mean,hrv_iqr,hrv_pct_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_entropy,hrv_n_below_mean,hrv_max,hrv_n_sign_changes,hrv_svd_entropy,hrv_iqr_5_95,hrv_peaks,hrv_std,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_min
0,0.0662675333561409 +/- 0.005065255603599969,0.03636674649332873 +/- 0.004605346005186361,0.008244953814574029 +/- 0.0038567978332835684,0.013205610673965062 +/- 0.003763878902353749,0.04967499144714331 +/- 0.008034661156476233,0.029216558330482333 +/- 0.005329081759458295,0.010229216558330456 +/- 0.005205198573644913,0.12104002736914125 +/- 0.008285665687701997,0.14533014026684912 +/- 0.005205985511221962,0.14533014026684912 +/- 0.005205985511221962,0.027232295586725918 +/- 0.004580244398543833,0.05980157372562432 +/- 0.007341998524111499,0.12039001026342792 +/- 0.004443404533141721,0.0 +/- 0.0,0.012692439274717726 +/- 0.0035237769414984427,0.011802942182688968 +/- 0.002561291410775898,-0.0008552856654122865 +/- 0.0045082560945300726,0.00212110845022232 +/- 0.002714585620920619,-0.00023947998631547175 +/- 0.0004062381829297978,-0.0008210742387957937 +/- 0.0013701665682176354,-0.003079028395484118 +/- 0.000955473147024895,0.08385220663701673 +/- 0.0063883827879662085
