,hrv_svd_entropy,hrv_max,hrv_lineintegral,hrv_energy,hrv_pct_95,hrv_sum,hrv_skewness,hrv_std,hrv_kurtosis,hrv_peaks,hrv_mean,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,hrv_min,hrv_n_above_mean,hrv_ptp,hrv_entropy,hrv_rms,hrv_pct_5,hrv_iqr,hrv_iqr_5_95
0,0.08926390228222439 +/- 0.003368378872503525,0.041883638701382245 +/- 0.0064513426727432766,0.06599164255866284 +/- 0.007779978187668264,-0.004082288653166155 +/- 0.0014873333720680532,0.02655094824815175 +/- 0.0036429242215383385,6.428801028611764e-05 +/- 0.0009294009832723196,0.0038572806171649375 +/- 0.0025228436991769263,0.0018322082931533478 +/- 0.0017667510232930023,0.0018643522982964011 +/- 0.002468190783729014,-0.00022500803600123965 +/- 0.0017957541270926859,0.006010928961748652 +/- 0.002418502643005669,0.0 +/- 0.0,-0.0009643201542911984 +/- 0.0014303179338660797,0.0010928961748634225 +/- 0.0016020489610256438,0.009161041465766673 +/- 0.005582794650985275,-9.643201542908209e-05 +/- 0.001364133408802514,0.004371584699453601 +/- 0.0014603428725941114,0.00032144005143042165 +/- 0.0003521199341081253,-0.0022500803600128292 +/- 0.0021321920863744018,0.11851494696239158 +/- 0.003284513390556492,0.03596914175506273 +/- 0.004028786551777389,0.08216007714561238 +/- 0.0015694703459638306
