,hrv_rms,hrv_pct_5,hrv_ptp,hrv_energy,hrv_n_above_mean,hrv_iqr,hrv_pct_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_entropy,hrv_n_below_mean,hrv_max,hrv_n_sign_changes,hrv_svd_entropy,hrv_iqr_5_95,hrv_peaks,hrv_std,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_min
0,-0.0814221652786675 +/- 0.007724393064063042,-0.08420884048686741 +/- 0.006285621444168866,-0.004099935938500965 +/- 0.005307447835287119,0.11591928251121075 +/- 0.005812411753730429,-0.0394298526585522 +/- 0.008042780247413235,0.03363228699551569 +/- 0.005464036550042283,-0.08959000640614992 +/- 0.005450971082389159,0.05983344010249838 +/- 0.006291087096574467,0.15323510570147342 +/- 0.007783142591811673,0.15323510570147342 +/- 0.007783142591811673,0.005541319666880207 +/- 0.0036718193731676185,0.09788597053171044 +/- 0.009098311707145802,0.13981422165278667 +/- 0.004600066180763953,0.0 +/- 0.0,0.0017937219730941533 +/- 0.003601715002401183,-0.007783472133247926 +/- 0.004401286071141725,-0.01633568225496478 +/- 0.004344862256966856,-0.01643177450352339 +/- 0.003811659192825116,-0.017809096732863572 +/- 0.0035644914140278146,-0.012075592568866145 +/- 0.0020760769280075446,0.0008327994875079847 +/- 0.00053979178559744,0.12748238308776424 +/- 0.006617276878214864
