,bvp_n_above_mean,bvp_std,hrv_rms,accx_energy,accz_energy,hrv_energy,hrv_mean,hrv_sum,bvp_rms,hrv_std,bvp_n_below_mean,accx_rms,hrv_pct_5,accy_energy,accz_rms,accx_mean,bvp_ptp,bvp_energy,hrv_ptp,accz_std,accx_svd_entropy,bvp_pct_95,accx_lineintegral,accz_perm_entropy,bvp_iqr_5_95,bvp_pct_5,accy_peaks,accx_ptp,accy_iqr_5_95,accx_sum,hrv_pct_95,accx_perm_entropy,accz_peaks,hrv_n_above_mean,hrv_min,scl_pct_95,bvp_svd_entropy,accz_max,scl_svd_entropy,scr_rms,scl_min,hrv_entropy,accy_svd_entropy,scl_pct_5,scl_ptp,accy_sum,scl_mean,accy_pct_5,scl_sum,bvp_perm_entropy,scl_n_below_mean,accy_iqr,accx_iqr_5_95,accx_iqr,accx_max,accy_rms,hrv_perm_entropy,accx_n_sign_changes,accz_ptp,accz_entropy,accz_n_below_mean,accz_kurtosis,accz_svd_entropy,accx_skewness,accy_max,accy_min,hrv_skewness,scl_perm_entropy,accx_kurtosis,scr_std,accx_pct_5,accx_n_below_mean,accz_sum,hrv_lineintegral,accy_n_below_mean,scl_lineintegral,accz_skewness,accx_peaks,scr_n_below_mean,scr_skewness,accz_n_sign_changes,scl_kurtosis,accz_mean,hrv_peaks,scr_n_sign_changes,accy_pct_95,scr_ptp,scr_pct_95,hrv_kurtosis,scr_entropy,scr_mean,bvp_iqr,accy_skewness,accx_n_above_mean,scl_iqr,scr_pct_5,hrv_n_sign_changes,scl_energy,accy_kurtosis,bvp_entropy,scl_peaks,bvp_kurtosis,scr_iqr_5_95,scr_energy,scr_peaks,bvp_sum,scr_max,scr_kurtosis,scr_min,scr_iqr,bvp_mean,accy_n_above_mean,scl_std,scr_perm_entropy,scr_sum,hrv_svd_entropy,accy_entropy,scl_iqr_5_95,accy_n_sign_changes,accy_ptp,scr_n_above_mean,scr_lineintegral,accz_min,accz_n_above_mean,accy_lineintegral,scl_entropy,scl_skewness,scr_svd_entropy,scl_rms,bvp_skewness,scl_n_sign_changes,accz_pct_95,hrv_iqr,accx_entropy,accx_pct_95,accz_iqr,scl_n_above_mean,accz_lineintegral,hrv_n_below_mean,accx_min,bvp_max,accy_std,bvp_peaks,bvp_n_sign_changes,accz_pct_5,accy_mean,hrv_iqr_5_95,accy_perm_entropy,bvp_min,bvp_lineintegral,accz_iqr_5_95,accx_std,hrv_max,scl_max
0,0.29929552023121386 +/- 0.004717639594764065,0.2654082369942196 +/- 0.004572656295131346,0.2847001445086706 +/- 0.004992514454547921,0.3145773121387284 +/- 0.0044292629462569354,0.2057442196531792 +/- 0.005749783723217563,0.15305274566473986 +/- 0.0038944098054949426,0.31296965317919073 +/- 0.005184720578297769,0.3127528901734104 +/- 0.005271472487123364,0.35045158959537576 +/- 0.004875461326439917,0.038005780346820825 +/- 0.0030195915742726497,0.31717846820809253 +/- 0.004932681543463809,0.04281069364161851 +/- 0.0019201852985431124,0.11152456647398848 +/- 0.003504707685352875,0.20941112716763008 +/- 0.003108878694552952,0.0824241329479769 +/- 0.005903808176776405,0.022326589595375746 +/- 0.0014250782459043377,0.22039378612716765 +/- 0.005174799045474878,0.04716401734104049 +/- 0.0024213962912953365,0.0734284682080925 +/- 0.003612039315096011,0.04391257225433527 +/- 0.00239701783427064,0.024042630057803483 +/- 0.00206818174412211,0.015010838150289052 +/- 0.0029019472069285843,0.140625 +/- 0.0033815588559421954,0.06369219653179192 +/- 0.0027634331513386044,0.07203757225433527 +/- 0.0029034647413783495,0.02088150289017343 +/- 0.0033240920853752844,0.023121387283237017 +/- 0.0018261202248699713,-0.004082369942196518 +/- 0.0009998809612065207,0.0005238439306358367 +/- 0.0010608415361290388,0.07704118497109828 +/- 0.0025149932351404706,0.00545520231213874 +/- 0.0014491453121482259,0.027348265895953773 +/- 0.0037012278829091643,-0.00802023121387283 +/- 0.0012623847694838446,0.04122109826589596 +/- 0.002798165161955393,0.04064306358381505 +/- 0.002309031962611959,0.03417630057803469 +/- 0.0014891231102258005,0.013493497109826624 +/- 0.0017270335444563188,0.04897037572254338 +/- 0.0023377515834670927,0.0011741329479769025 +/- 0.0014136990464684313,0.11497471098265896 +/- 0.002148351772203797,0.0003070809248555184 +/- 0.0005238439306358486,0.0009934971098266132 +/- 0.0007884087009680575,0.0018966763005780485 +/- 0.0014044363813168518,0.027655346820809258 +/- 0.003046754218974871,0.10885115606936417 +/- 0.0021284390638230673,0.032153179190751446 +/- 0.0012798402878553918,0.0006141618497110035 +/- 0.00039739884393061455,0.0009212427745664886 +/- 0.0009842581449295822,0.016672687861271705 +/- 0.0015518920960074709,0.016672687861271705 +/- 0.00150492529088446,0.0002528901734104139 +/- 0.0006215552938614606,0.003955924855491344 +/- 0.0007335238621476311,-0.0005238439306358034 +/- 0.00027335162482699165,0.004461705202312161 +/- 0.0012875927302887667,0.009194364161849721 +/- 0.0013552503960912433,0.07182080924855493 +/- 0.0014612534982772147,0.0021134393063584 +/- 0.0013250596051367972,-0.0002709537572254228 +/- 0.00033551617812511514,0.0021856936416185246 +/- 0.0018623020531906979,0.0029624277456647753 +/- 0.0009288265991461378,0.0 +/- 0.0,0.002041184971098298 +/- 0.0005238439306358382,0.05662933526011562 +/- 0.002836902947032754,0.003919797687861293 +/- 0.0007834266055708548,0.06412572254335261 +/- 0.002537917455156564,0.07584898843930636 +/- 0.0032013338984178386,0.002655346820809268 +/- 0.00036172298400469807,0.0029985549132948374 +/- 0.0009039014453176829,-0.0008851156069364041 +/- 0.0003994462497741316,0.06291546242774568 +/- 0.003221249075867019,0.024169075144508678 +/- 0.00154504369800167,0.005671965317919081 +/- 0.0010192728309007036,0.03143063583815031 +/- 0.002543054945141331,-0.000596098265895928 +/- 0.00037063375232446996,0.0024566473988439585 +/- 0.0008708071382365456,0.050108381502890195 +/- 0.0009666971214060516,0.0033236994219653427 +/- 0.000512190999955117,0.0069906069364162 +/- 0.0007834266055708765,0.0007044797687861482 +/- 0.00026114220185693553,3.61271676300845e-05 +/- 0.0005222844037139096,1.806358381505335e-05 +/- 0.00028503854476263435,0.0006683526011560858 +/- 0.0004043177255346529,0.058309248554913304 +/- 0.0016531880330415583,0.0003432080924855918 +/- 0.00012644508670521802,0.0008309248554913661 +/- 0.0005370689576343222,0.01894869942196533 +/- 0.0018710420207313765,0.11996026011560694 +/- 0.002777859712382304,0.0018244219653179461 +/- 0.0007109345612050099,0.0006683526011560636 +/- 0.0006047929567479425,3.6127167630095604e-05 +/- 0.0005159991639120553,0.06573338150289021 +/- 0.003414399617708361,0.020032514450867078 +/- 0.0021892735694524663,5.419075144510455e-05 +/- 0.0004123089671428237,0.006015173410404628 +/- 0.0010899692804584849,0.007369942196531809 +/- 0.0011949303040853477,-0.0004877167630057633 +/- 0.0004123089671428149,0.0 +/- 0.0,0.004461705202312161 +/- 0.0009247778711105543,-0.0001986994219653093 +/- 0.00023482658959535623,0.0 +/- 0.0,0.004877167630057811 +/- 0.0006462624212427228,-0.00019869942196529822 +/- 0.00018858935167827205,0.055328757225433546 +/- 0.0012671575077525916,-0.0006502890173410325 +/- 0.0006422105792858283,0.001661849710982688 +/- 0.0007350791166682221,1.806358381503115e-05 +/- 5.419075144509344e-05,0.08567557803468209 +/- 0.004261666109183346,0.0005780346820809523 +/- 0.0003000947927354688,0.0011199421965318202 +/- 0.0005284949002286255,0.0020411849710982753 +/- 0.0006663969200035125,0.00021676300578036268 +/- 0.00023964051953435605,0.00032514450867056067 +/- 0.0007482772824135823,0.07758309248554915 +/- 0.0018741784316097763,0.00043352601156070313 +/- 0.0003149493456315436,0.0010657514450867378 +/- 0.0006876035516862224,-0.0034320809248554853 +/- 0.0008078280265533908,0.0006141618497110035 +/- 0.00029349849727729936,0.06912933526011564 +/- 0.0033327679282718556,-0.007478323699421974 +/- 0.0009110925009334097,0.12413294797687864 +/- 0.005081488720380706,-1.8063583815008943e-05 +/- 0.0006015471750486483,0.03992052023121388 +/- 0.0029271924709472073,0.01737716763005781 +/- 0.0016610641521058644,0.008146676300578026 +/- 0.00075543799372568,0.0008670520231214174 +/- 0.00137757774313134,-0.002294075144508645 +/- 0.0009491549606517014,-0.0002709537572254117 +/- 0.00045875813219654915,0.0005238439306358589 +/- 0.0003175288264314766,0.0037210982658959723 +/- 0.0011850592100329854,-0.0003070809248554629 +/- 0.0003525870898833596,0.02145953757225434 +/- 0.0008464865978222517,0.0050578034682080995 +/- 0.0006806879942708247,0.0009754335260115821 +/- 0.0010256553155042127,-0.00012644508670518474 +/- 0.0006465148182143372,0.001842485549132955 +/- 0.0013244438424727873,0.0013005780346820983 +/- 0.0006034426693818638,-0.00010838150289016468 +/- 0.00027035096725245043,0.017828757225433544 +/- 0.0027264046297983944,0.024096820809248565 +/- 0.002089762263580863,-0.0014992774566473742 +/- 0.0006565311360327659,0.2708995664739885 +/- 0.0033910018779128434,0.02382586705202313 +/- 0.0017277891098624648,-0.005292630057803449 +/- 0.000699832753894902,-0.004714595375722519 +/- 0.0008829009689197929,0.0045700867052023255 +/- 0.001474258482856994,0.0009031791907514686 +/- 0.0006806879942708422,0.05135476878612719 +/- 0.0019804971287977063,-0.001896676300578015 +/- 0.0011961584632329014,0.26320447976878614 +/- 0.0038288406735771234,0.026734104046242803 +/- 0.0015348732504514467,0.05569002890173412 +/- 0.0014315888765227321,0.004949421965317957 +/- 0.0008206514950578175,0.03423049132947977 +/- 0.0019138023934625332,0.07845014450867055 +/- 0.0038902183007012304
