,bvp_pct_95,scl_min,bvp_min,hrv_pct_5,accx_sum,bvp_iqr_5_95,scl_pct_95,accx_svd_entropy,accy_energy,accz_svd_entropy,accx_n_sign_changes,accz_mean,accz_peaks,bvp_n_sign_changes,accx_min,accz_min,accy_pct_95,bvp_max,accz_max,bvp_energy,accy_pct_5,hrv_svd_entropy,accx_skewness,hrv_lineintegral,bvp_ptp,scr_iqr,bvp_svd_entropy,scl_energy,accz_energy,accz_ptp,hrv_pct_95,accy_n_below_mean,accx_lineintegral,bvp_lineintegral,accz_pct_5,accy_iqr,accx_peaks,hrv_iqr_5_95,accy_svd_entropy,accx_ptp,accy_n_sign_changes,hrv_std,accx_iqr_5_95,accx_max,hrv_iqr,hrv_perm_entropy,hrv_entropy,accz_perm_entropy,hrv_sum,hrv_ptp,hrv_kurtosis,hrv_peaks,hrv_energy,hrv_skewness,hrv_rms,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,bvp_sum,bvp_pct_5,accz_pct_95,accz_entropy,hrv_mean,accx_std,accx_iqr,accx_energy,accy_perm_entropy,accz_rms,accz_lineintegral,accx_pct_95,accy_std,accy_ptp,accy_min,accy_max,scr_svd_entropy,accx_mean,accx_n_above_mean,accx_pct_5,accx_perm_entropy,accy_n_above_mean,accy_rms,accy_kurtosis,accy_lineintegral,accy_entropy,accz_std,accz_sum,accz_n_above_mean,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,bvp_std,bvp_skewness,scl_mean,bvp_entropy,scl_n_below_mean,scl_n_sign_changes,scl_n_above_mean,scl_rms,accx_n_below_mean,accx_entropy,accy_mean,scr_perm_entropy,accx_kurtosis,scr_iqr_5_95,scr_pct_5,scr_entropy,scl_lineintegral,scr_max,scr_std,scr_min,scr_mean,scr_n_sign_changes,scr_n_below_mean,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_sum,scr_ptp,scr_n_above_mean,bvp_mean,scl_iqr,bvp_rms,bvp_kurtosis,scl_std,scl_sum,bvp_n_above_mean,bvp_n_below_mean,scl_iqr_5_95,scl_skewness,scl_svd_entropy,scl_ptp,scl_max,scl_peaks,scl_kurtosis,scl_pct_5,accx_rms,scl_perm_entropy,scr_energy,hrv_max,bvp_perm_entropy,accy_peaks,scl_entropy,accz_n_below_mean,accz_skewness,bvp_iqr,accy_iqr_5_95,accy_skewness,hrv_min,accz_kurtosis,accy_sum,bvp_peaks
0,0.00015688735487924267 +/- 0.0003364858893869996,0.0 +/- 0.0,0.00218073423282088 +/- 0.0002757828024983468,9.413241292757223e-05 +/- 7.685879330983961e-05,0.0 +/- 0.0,-0.0035927204267335753 +/- 0.0004462335316388023,0.0 +/- 0.0,0.00018826482585510007 +/- 0.00028757927172612824,0.0 +/- 0.0,0.0005804832130530735 +/- 0.00034408083149451097,-0.0024945089425791878 +/- 0.00021568445379461232,0.0 +/- 0.0,-0.0027141512394100674 +/- 0.0003846140781967768,0.00503608409162225 +/- 0.0008225746299917338,0.00014119861939132505 +/- 0.0001480072345788839,0.044477565108252314 +/- 0.0013353869745005736,0.0 +/- 0.0,0.0016630059617195325 +/- 0.0006084317361049549,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0037182303106369275 +/- 0.0008303180811044521,0.009930969563853188 +/- 0.0015595108136768911,0.0 +/- 0.0,0.0018355820520866372 +/- 0.0012746554500752774,0.0008158142453718487 +/- 0.00023057637992938285,0.0 +/- 0.0,0.0 +/- 0.0,0.03540947599623475 +/- 0.0011699421517101835,0.0 +/- 0.0,1.5688735487928708e-05 +/- 4.706620646378612e-05,0.014449325384374056 +/- 0.0012579392083715763,0.00014119861939135837 +/- 4.706620646378612e-05,0.0028553498588014038 +/- 0.0004748272968441055,0.0004549733291497104 +/- 0.0004406831473231185,-0.008032632569814836 +/- 0.0006574310272907602,-0.0004235958581737975 +/- 0.00035810204614102276,0.0003608409162222159 +/- 0.00025345927865392815,0.004486978349545057 +/- 0.0006952783120853492,0.0008785691873235413 +/- 0.0002909826951834365,0.0 +/- 0.0,0.005522434891747763 +/- 0.0013691511910430836,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010982114841543433 +/- 0.00015688735487917604,-0.0018355820520865596 +/- 0.0009229724556060643,0.004455600878569221 +/- 0.0009573985756129613,0.001553184813304098 +/- 0.0003397616540274172,0.0 +/- 0.0,0.0 +/- 0.0,-6.275494195167042e-05 +/- 7.685879330978523e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.137747097583521e-05 +/- 6.275494195167042e-05,0.0003137747097584631 +/- 0.00018563162168493366,0.001349231251961125 +/- 0.00025491177924806004,0.0 +/- 0.0,-0.00010982114841542323 +/- 7.189481793152236e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000360840916222116 +/- 0.00024355467047786642,0.0 +/- 0.0,-0.01779102604330087 +/- 0.0011230329568982095,0.004157514904298743 +/- 0.00018891739219944258,1.5688735487928708e-05 +/- 4.706620646378612e-05,-0.00707561970505175 +/- 0.0005224608034310303,0.0 +/- 0.0,-0.00017257609036707143 +/- 0.00025731439389482856,-0.0011766551615939314 +/- 0.0005262161854800193,-0.0003137747097583632 +/- 0.00023270155277990711,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002635707561970524 +/- 0.0005691357749362207,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006589268904925838 +/- 0.000485083929518053,0.0009727016002510358 +/- 0.00019595224343893383,0.0 +/- 0.0,0.0 +/- 0.0,0.00389080640100411 +/- 0.0002305763799293844,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,4.706620646378612e-05 +/- 7.189481793157325e-05,0.00010982114841548985 +/- 0.00010045692245740663,0.0 +/- 0.0,0.01893630373391908 +/- 0.0013605851770174858,0.0 +/- 0.0,-0.00023533103231876407 +/- 0.00012648662924847012,0.029259491684970218 +/- 0.0004923864081102973,0.0 +/- 0.0,-3.137747097583521e-05 +/- 6.275494195167042e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0012550988390336083 +/- 0.0007051209618526719,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001694383432695379 +/- 0.0006536763933479645,0.0 +/- 0.0,0.0008001255098839422 +/- 0.0005129520779501456,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012394101035456583 +/- 0.001052432370960047,-0.03492312519610915 +/- 0.0015294706754884124,0.0 +/- 0.0,-0.0028396611233134305 +/- 0.0008577305888193552,-0.0026357075619704686 +/- 0.000528782539891841,0.007546281769689411 +/- 0.0008225746299917378,-0.0003137747097583632 +/- 0.0002327015527798996,1.5688735487928708e-05 +/- 4.706620646378612e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0002510197678067483 +/- 0.0010919179567809925,0.007248195795418933 +/- 0.0009329192812876341,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005020395356133966 +/- 0.0004370375989075695,0.0 +/- 0.0,0.0 +/- 0.0,0.027973015374960795 +/- 0.0031424893564438177,0.010762472544712931 +/- 0.001209559790862653,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-7.844367743955471e-05 +/- 0.00037945988774547697,-0.0008785691873234747 +/- 0.00034515218073424885,0.0009570128647631404 +/- 0.0004677769537457071,-0.00014119861939125843 +/- 4.706620646375281e-05,0.0 +/- 0.0,0.010605585189833743 +/- 0.001333450226600308,-0.0008158142453718042 +/- 0.00034228779776078716,0.0031063696266081186 +/- 0.0014028923066274348
