,bvp_pct_95,scl_min,bvp_min,hrv_pct_5,accx_sum,bvp_iqr_5_95,scl_pct_95,accx_svd_entropy,accy_energy,accz_svd_entropy,accx_n_sign_changes,accz_mean,accz_peaks,bvp_n_sign_changes,accx_min,accz_min,accy_pct_95,bvp_max,accz_max,bvp_energy,accy_pct_5,hrv_svd_entropy,accx_skewness,hrv_lineintegral,bvp_ptp,scr_iqr,bvp_svd_entropy,scl_energy,accz_energy,accz_ptp,hrv_pct_95,accy_n_below_mean,accx_lineintegral,bvp_lineintegral,accz_pct_5,accy_iqr,accx_peaks,hrv_iqr_5_95,accy_svd_entropy,accx_ptp,accy_n_sign_changes,hrv_std,accx_iqr_5_95,accx_max,hrv_iqr,hrv_perm_entropy,hrv_entropy,accz_perm_entropy,hrv_sum,hrv_ptp,hrv_kurtosis,hrv_peaks,hrv_energy,hrv_skewness,hrv_rms,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,bvp_sum,bvp_pct_5,accz_pct_95,accz_entropy,hrv_mean,accx_std,accx_iqr,accx_energy,accy_perm_entropy,accz_rms,accz_lineintegral,accx_pct_95,accy_std,accy_ptp,accy_min,accy_max,scr_svd_entropy,accx_mean,accx_n_above_mean,accx_pct_5,accx_perm_entropy,accy_n_above_mean,accy_rms,accy_kurtosis,accy_lineintegral,accy_entropy,accz_std,accz_sum,accz_n_above_mean,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,bvp_std,bvp_skewness,scl_mean,bvp_entropy,scl_n_below_mean,scl_n_sign_changes,scl_n_above_mean,scl_rms,accx_n_below_mean,accx_entropy,accy_mean,scr_perm_entropy,accx_kurtosis,scr_iqr_5_95,scr_pct_5,scr_entropy,scl_lineintegral,scr_max,scr_std,scr_min,scr_mean,scr_n_sign_changes,scr_n_below_mean,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_sum,scr_ptp,scr_n_above_mean,bvp_mean,scl_iqr,bvp_rms,bvp_kurtosis,scl_std,scl_sum,bvp_n_above_mean,bvp_n_below_mean,scl_iqr_5_95,scl_skewness,scl_svd_entropy,scl_ptp,scl_max,scl_peaks,scl_kurtosis,scl_pct_5,accx_rms,scl_perm_entropy,scr_energy,hrv_max,bvp_perm_entropy,accy_peaks,scl_entropy,accz_n_below_mean,accz_skewness,bvp_iqr,accy_iqr_5_95,accy_skewness,hrv_min,accz_kurtosis,accy_sum,bvp_peaks
0,0.00019175455417066444 +/- 0.00023485040678650193,0.025423457973793574 +/- 0.0014740211091826458,0.0015979546180888704 +/- 0.0002673889506340966,-3.195909236177741e-05 +/- 6.391818472355482e-05,0.0 +/- 0.0,-0.00528922978587405 +/- 0.00030695705836207793,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008149568552253239 +/- 0.000431447746883995,0.0 +/- 0.0,0.0 +/- 0.0,-0.010818152764461464 +/- 0.0010006054461139538,-0.0008309364014062126 +/- 0.000963554709599333,-0.00017577500798977576 +/- 0.00021968243983489497,0.0 +/- 0.0,-0.0016458932566315253 +/- 0.0005719249015076031,-0.0024768296580377157 +/- 0.0005165621564475362,-0.0028443592201981118 +/- 0.00041546820070307043,0.0 +/- 0.0,-0.0015819750719079817 +/- 0.00048177735479966645,0.0 +/- 0.0,0.02761265580057527 +/- 0.0014780864275931018,0.010051134547778885 +/- 0.0011946247166229435,0.0 +/- 0.0,-0.004777884308085634 +/- 0.0020066263818519815,0.02713326941514862 +/- 0.0015669735598761417,-0.0008948545861297674 +/- 0.0003131338757153359,-0.006615532118887812 +/- 0.000697265076039366,-0.004825822946628278 +/- 0.0008419264859264742,0.0 +/- 0.0,0.0 +/- 0.0,-0.018680089485458583 +/- 0.0016551755555718887,0.0 +/- 0.0,-0.001773729626078646 +/- 0.00027165228507510794,-0.0013742409715564285 +/- 0.00048573615064144757,0.0 +/- 0.0,-0.00022371364653244185 +/- 0.00010599631800432885,0.019798657718120817 +/- 0.0015565915355481715,0.0047778843080856555 +/- 0.0013147001068760781,3.195909236177741e-05 +/- 6.391818472355482e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007829977628635465 +/- 0.00023101361928413514,0.0 +/- 0.0,0.0 +/- 0.0,0.016906359859380028 +/- 0.0013269759982120172,0.0 +/- 0.0,0.0 +/- 0.0,-0.014509427932246721 +/- 0.0009609010149167871,0.0 +/- 0.0,0.00022371364653244185 +/- 0.00010599631800432885,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.391818472355482e-05 +/- 0.00012783636944710964,-1.5979546180888705e-05 +/- 4.793863854266611e-05,0.0 +/- 0.0,0.00015979546180888704 +/- 0.00012377703247706858,0.0018216682646213123 +/- 0.0005012587772885381,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00813358900607224 +/- 0.0004870485987257399,0.0 +/- 0.0,-0.015052732502396938 +/- 0.001076219766090316,0.0 +/- 0.0,-0.00011185682326622092 +/- 7.322747994496499e-05,0.0 +/- 0.0,-0.008213486736976684 +/- 0.000697265076039366,-0.0005752636625119933 +/- 0.00010599631800432885,0.001997443272611088 +/- 0.0004645075696308358,-0.001677852348993314 +/- 0.0002790707765511864,0.0 +/- 0.0,0.03040907638223076 +/- 0.0009125146395186609,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020773410035155316 +/- 0.00017577500798977576,0.0 +/- 0.0,-7.989773090444352e-05 +/- 0.00014732413642206817,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,7.989773090444352e-05 +/- 7.989773090444352e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004793863854266611 +/- 0.00025766244002232893,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.039325663151166534 +/- 0.0015048796473236866,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.391818472355482e-05 +/- 7.828346892883398e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009907318632150996 +/- 0.00018635193016444196,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003515500159795515 +/- 0.00013930645393227036,-0.004106743368488286 +/- 0.0006190914230684183,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007670182166826578 +/- 0.0003179889540129866,0.0 +/- 0.0,0.0004154682007031063 +/- 0.00019175455417066444,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005752636625119933 +/- 0.0007834867799380919,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012783636944710964 +/- 6.39181847235548e-05,0.0035314797059763925 +/- 0.00109188368845359,0.0 +/- 0.0,0.0 +/- 0.0,-0.01550015979546181 +/- 0.0033128185305573796,-0.03315755832534353 +/- 0.001973004862326309,0.0 +/- 0.0,0.0 +/- 0.0,0.0002556727388942193 +/- 0.00016296003558941713,0.0009907318632150996 +/- 0.0002840586263124232,-0.0280920421860019 +/- 0.0006657931178012136,0.0 +/- 0.0,0.0 +/- 0.0,0.026749760306807303 +/- 0.001514604744144786,-0.002061361457334632 +/- 0.0006796475013785975,-0.00017577500798977576 +/- 0.00020773410035155316,0.0 +/- 0.0
