,scl_rms,scl_pct_95,scl_mean,scl_pct_5,scl_sum,scl_energy,scl_ptp,accy_max,accx_mean,accx_sum,accz_svd_entropy,scr_rms,scl_max,accz_pct_95,accz_iqr_5_95,bvp_n_below_mean,accx_energy,accx_svd_entropy,hrv_entropy,accz_n_below_mean,bvp_lineintegral,accz_perm_entropy,scl_std,accx_n_sign_changes,hrv_std,accy_ptp,accy_n_above_mean,accx_pct_5,accz_kurtosis,scr_ptp,hrv_iqr_5_95,accz_max,scl_lineintegral,bvp_energy,accx_n_above_mean,hrv_iqr,scl_skewness,bvp_n_above_mean,bvp_skewness,hrv_skewness,hrv_peaks,hrv_kurtosis,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,scl_kurtosis,scr_n_sign_changes,scr_min,scr_peaks,scr_skewness,scr_pct_5,bvp_entropy,bvp_sum,bvp_mean,hrv_n_above_mean,accy_skewness,accz_n_sign_changes,accz_n_above_mean,accx_ptp,scr_iqr_5_95,scr_n_below_mean,scr_n_above_mean,scl_iqr,accx_peaks,accx_rms,accz_iqr,accy_peaks,accy_n_sign_changes,accy_n_below_mean,accy_lineintegral,bvp_kurtosis,scl_peaks,scl_n_above_mean,scl_perm_entropy,scr_entropy,accy_energy,accx_iqr,accx_n_below_mean,accx_kurtosis,accy_entropy,accz_std,accx_min,accy_perm_entropy,scr_energy,accz_mean,accx_skewness,accz_min,accz_skewness,accx_entropy,accy_kurtosis,scr_sum,scr_max,bvp_std,scr_svd_entropy,accz_rms,scl_n_below_mean,accy_iqr,scr_lineintegral,scl_n_sign_changes,accz_sum,scr_perm_entropy,accy_std,accz_energy,scr_kurtosis,accz_lineintegral,scl_entropy,accy_svd_entropy,scr_mean,scr_std,accx_perm_entropy,accy_iqr_5_95,accx_lineintegral,accz_entropy,accy_rms,bvp_svd_entropy,accz_pct_5,accz_peaks,accz_ptp,accy_min,scl_svd_entropy,accx_max,accx_iqr_5_95,accx_std,hrv_svd_entropy,hrv_lineintegral,accx_pct_95,scl_iqr_5_95,scr_pct_95,scr_iqr,scl_min,bvp_max,bvp_pct_5,accy_pct_5,accy_sum,hrv_ptp,hrv_rms,bvp_n_sign_changes,bvp_iqr,bvp_iqr_5_95,accy_pct_95,bvp_min,bvp_ptp,accy_mean,hrv_pct_5,bvp_pct_95,bvp_peaks,bvp_perm_entropy,hrv_energy,bvp_rms,hrv_mean,hrv_sum,hrv_max,hrv_min,hrv_pct_95
0,-0.01687138728323694 +/- 0.0006958583917723393,-0.013096098265895917 +/- 0.0008596823724198547,-0.015390173410404584 +/- 0.000823033652449019,-0.001770231213872786 +/- 0.0005159991639120545,-0.006304190751445049 +/- 0.00046017843940956803,-0.0018244219653178683 +/- 0.0003827604786925083,-0.004317196531791867 +/- 0.00043088368648397667,-0.0007947976878612484 +/- 0.00020114755646062128,-0.0004154624277456165 +/- 0.0002804222307850551,-0.0005960982658958947 +/- 0.00031339146627344146,-0.0027817919075144304 +/- 0.0004724240184473191,-0.000939306358381442 +/- 0.00040229511292124554,-0.0010115606936415777 +/- 0.0005121909999551209,-1.806358381499784e-05 +/- 0.0001264450867051752,-0.002438583815028883 +/- 0.0002709537572254413,-0.0018605491329479417 +/- 0.0005541134989226153,-0.0006864161849710726 +/- 0.0003771787033566047,-0.0015715317919074879 +/- 0.00011566337134092567,-0.0019147398843930353 +/- 0.0003539725061825355,0.0 +/- 0.0,-0.002474710982658934 +/- 0.0002918261275542905,0.00036127167630062296 +/- 0.0,0.0 +/- 0.0,-0.0008128612716762684 +/- 0.0003451042842222407,9.031791907515574e-05 +/- 9.031791907515573e-05,0.00018063583815031148 +/- 0.00013991991857687495,0.0 +/- 0.0,-0.0007947976878612372 +/- 0.00028216219927408245,-0.002312138728323665 +/- 0.00041032574752892457,-0.0007044797687860815 +/- 0.00033745559415227633,-0.00010838150289012027 +/- 8.849312654559167e-05,-0.00025289017341035837 +/- 0.00036307354122547107,0.00010838150289018688 +/- 8.849312654564604e-05,-0.0017160404624277149 +/- 0.00018509665400937632,-5.4190751445060136e-05 +/- 8.277774015450855e-05,-0.00010838150289012027 +/- 8.849312654559167e-05,-0.00014450867052019368 +/- 0.00015747467281574442,-0.0001625722543351804 +/- 5.4190751445060136e-05,0.0 +/- 0.0,-0.0010476878612716068 +/- 7.225433526008019e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001625722543351804 +/- 5.4190751445060136e-05,-0.00019869942196527602 +/- 0.00018858935167827417,0.0 +/- 0.0,0.0 +/- 0.0,-1.8063583815020046e-05 +/- 5.419075144506013e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-7.225433526008019e-05 +/- 8.849312654559167e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.031791907510023e-05 +/- 9.031791907510023e-05,0.000776734104046295 +/- 0.00011566337134087711,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012644508670521802 +/- 0.00011566337134092565,-0.0009212427745664331 +/- 0.00022049414045759394,-0.0005960982658959168 +/- 0.00025609549997759374,-7.225433526008019e-05 +/- 8.849312654559167e-05,0.0 +/- 0.0,-0.0016979768786126836 +/- 0.00024502637222273795,0.0 +/- 0.0,-0.0002890173410403984 +/- 0.00016555548030909947,-0.0011199421965317313 +/- 0.00019455075170282527,0.0 +/- 0.0,-0.00032514450867046076 +/- 0.00010838150289015358,-0.0007044797687861037 +/- 9.727537585143016e-05,-5.4190751445060136e-05 +/- 8.277774015450855e-05,-0.0014812138728323321 +/- 0.0002774980400241894,-0.00032514450867046076 +/- 0.0001769862530912717,0.0 +/- 0.0,0.0 +/- 0.0,-0.00357658959537569 +/- 0.00022561408953750156,0.0 +/- 0.0,-0.0023663294797687364 +/- 0.000706330014306981,-7.225433526008019e-05 +/- 8.849312654559167e-05,-0.00021676300578027385 +/- 0.00010838150289016468,0.0012644508670520693 +/- 0.0002137312060368624,-0.0001625722543352137 +/- 0.00015004739636771032,-0.00032514450867044965 +/- 0.00010838150289018688,-0.00014450867052018257 +/- 0.0001574746728157546,5.419075144511565e-05 +/- 0.00018153677061271567,0.0 +/- 0.0,-0.0003070809248554407 +/- 0.0001986994219653083,-0.00021676300578027385 +/- 0.00010838150289016468,-0.0014812138728323321 +/- 0.0004022951129212545,1.806358381505335e-05 +/- 0.00015004739636772905,-0.0008670520231213507 +/- 0.0004022951129212266,0.0 +/- 0.0,-5.4190751445060136e-05 +/- 8.277774015450855e-05,2.2204460492503132e-17 +/- 0.0001142441351216691,-5.4190751445060136e-05 +/- 8.277774015450855e-05,-0.001354768786127114 +/- 0.0004587581321965557,0.0 +/- 0.0,-0.0005780346820808968 +/- 0.00028901734104047616,0.0005419075144509344 +/- 0.00018063583815031145,-0.0004335260115606365 +/- 0.00030441292533151416,0.0 +/- 0.0,-0.0016076589595375502 +/- 0.00020516287376448627,0.00010838150289018688 +/- 0.00011982025976718975,0.00016257225433528034 +/- 9.727537585143016e-05,-0.0010115606936415666 +/- 0.00031494934563155,-0.0025108381502889853 +/- 0.0003374555941522888,0.00025289017341043605 +/- 0.00011982025976718975,-0.0009031791907513909 +/- 0.00019787664649750507,0.0 +/- 0.0,-0.0008489884393063085 +/- 0.0003028008420202316,0.00016257225433531365 +/- 0.00038276047869250724,-0.0008128612716762462 +/- 0.00028273980929367987,-0.0009754335260115154 +/- 0.00011982025976713955,-0.0009754335260115154 +/- 0.0003630735412254666,-7.225433526009128e-05 +/- 0.0001655554803090728,-0.0015715317919074655 +/- 0.00046441329957305977,-0.0011380057803467736 +/- 0.00045733341405970144,-0.0011560693641618047 +/- 0.00020114755646060531,-0.003269508670520205 +/- 0.0003827604786925261,0.00010838150289018688 +/- 0.00011982025976718975,-0.00036127167630052305 +/- 0.00024234840796602295,-0.0001264450867051625 +/- 0.00033356548613835236,-0.0007586705202311861 +/- 0.00015747467281577245,-0.0004335260115606365 +/- 0.00016555548030911885,-0.00014450867052018257 +/- 0.0001574746728157546,-0.0010838150289016802 +/- 0.0004119130871022728,-0.0022218208092484983 +/- 0.00037063375232446075,-0.0007225433526011238 +/- 0.00021373120603684364,-0.0014992774566473742 +/- 0.0002804222307850551,0.00048771676300582987 +/- 0.0003335654861383476,0.0 +/- 0.0,-0.001878612716762962 +/- 0.00036307354122546115,-0.0008670520231213397 +/- 0.00028901734104045117,-0.0012644508670519694 +/- 0.00018063583815028928,-0.0032514450867051404 +/- 0.0005478956245701864,-0.0005238439306357922 +/- 0.00020516287376448627,-0.0036307803468207723 +/- 0.0002850385447626245,-0.004967485549132911 +/- 0.000518836944232132,-0.0019869942196531487 +/- 0.0004350287058812095,-0.002077312138728271 +/- 0.0004515895953757165,-0.0026734104046242215 +/- 0.0004900527444454792,-0.001734104046242757 +/- 0.0001842131327164991,0.0001445086705202714 +/- 0.00022561408953751045,-0.007857658959537517 +/- 0.0006913894222906333,-0.002781791907514419 +/- 0.0003891015034056774,-0.0016076589595375168 +/- 0.00030708092485548185,-0.0007044797687860704 +/- 0.0004601784394095641,-0.002944364161849644 +/- 0.00047138686238077835,-0.0014089595375722074 +/- 0.0003211052896429067,-0.008778901734103995 +/- 0.0006319673296436494
