,bvp_rms,bvp_n_above_mean,hrv_sum,hrv_mean,accz_energy,accy_energy,bvp_n_below_mean,bvp_std,hrv_rms,accx_mean,bvp_iqr,bvp_lineintegral,accx_sum,accx_pct_5,hrv_iqr_5_95,hrv_iqr,accy_svd_entropy,accy_perm_entropy,accz_rms,accx_rms,accy_lineintegral,accz_sum,hrv_svd_entropy,accz_perm_entropy,bvp_svd_entropy,accz_mean,accz_pct_95,accx_n_sign_changes,hrv_perm_entropy,accx_std,scl_pct_5,accy_mean,scl_pct_95,hrv_n_below_mean,accy_n_sign_changes,hrv_max,scl_n_sign_changes,bvp_pct_95,accz_iqr,scl_mean,scl_perm_entropy,hrv_pct_95,accx_entropy,accy_pct_5,accy_entropy,accy_max,accy_sum,accx_perm_entropy,bvp_max,accy_n_below_mean,accz_lineintegral,scr_n_sign_changes,accx_iqr_5_95,accz_kurtosis,accz_min,scr_kurtosis,scr_n_below_mean,accz_iqr_5_95,bvp_iqr_5_95,accy_std,accx_n_above_mean,accx_n_below_mean,scr_skewness,scr_lineintegral,scl_energy,scr_rms,accz_skewness,scl_n_below_mean,scr_max,scr_pct_95,accy_kurtosis,bvp_min,scr_ptp,hrv_peaks,bvp_sum,accz_max,scl_n_above_mean,bvp_mean,scr_min,scl_iqr_5_95,hrv_skewness,accy_n_above_mean,scl_iqr,scl_std,accy_min,scr_iqr,scr_peaks,bvp_entropy,scr_pct_5,hrv_n_sign_changes,scl_peaks,scr_energy,hrv_kurtosis,scl_skewness,scr_iqr_5_95,scl_lineintegral,scl_ptp,accx_kurtosis,accx_peaks,accy_iqr_5_95,scr_sum,scr_std,scr_mean,hrv_min,accx_lineintegral,accx_iqr,scl_kurtosis,accy_skewness,accz_n_below_mean,accz_n_sign_changes,scr_n_above_mean,accz_ptp,scl_sum,scr_entropy,scr_perm_entropy,accz_n_above_mean,accy_iqr,accx_skewness,accz_entropy,hrv_entropy,accx_ptp,scl_min,scl_svd_entropy,hrv_pct_5,accz_peaks,accy_ptp,accx_max,accz_std,bvp_skewness,hrv_n_above_mean,bvp_n_sign_changes,scl_max,hrv_energy,accx_min,scl_rms,hrv_lineintegral,bvp_ptp,bvp_kurtosis,bvp_peaks,accx_pct_95,accy_peaks,accz_svd_entropy,accz_pct_5,scl_entropy,hrv_std,hrv_ptp,bvp_energy,bvp_pct_5,scr_svd_entropy,accy_pct_95,bvp_perm_entropy,accx_svd_entropy,accy_rms,accx_energy
0,0.13003990939488733 +/- 0.004588994161391748,0.2432855139682882 +/- 0.002502915049153484,0.36539747600043154 +/- 0.005561434803535528,0.3654406212922015 +/- 0.005580606244678684,0.020138064933664136 +/- 0.003253127103678297,0.08075719987056415 +/- 0.0031269362314181068,0.2085535540934096 +/- 0.0027215968313121395,0.3192859454212059 +/- 0.004856109923663615,0.0787509438032575 +/- 0.005591530355290514,-0.003192751590982612 +/- 0.00047557777338039903,-0.017139467155646616 +/- 0.001161171586805462,-0.04270305252939273 +/- 0.0033498262656360875,0.056703699708769296 +/- 0.002744075323589928,0.0375471901628735 +/- 0.00206717846018999,0.05950814367382161 +/- 0.0022805103012003233,0.014464459065904467 +/- 0.002062670992731094,0.07240858591306225 +/- 0.0029512175918598228,0.013860424981123953 +/- 0.002517283753593029,-0.0037644267069355864 +/- 0.0012508879695950668,-0.01302987811455073 +/- 0.0014928832080074235,-0.0015748031496062853 +/- 0.0021857679044746635,0.0070218962355733106 +/- 0.0008795318792749901,-0.0016179484413762935 +/- 0.0008894629760797506,0.08743393377197714 +/- 0.002776174067850478,0.005425520440081988 +/- 0.00247100981120374,0.13555172041850935 +/- 0.0038144714388800563,-0.00180131593139895 +/- 0.00031650093304114765,0.00105705964836591 +/- 0.001045550280750945,0.0014561535972387406 +/- 0.0007398662771930834,0.007550426059756243 +/- 0.002395438100311324,-0.0012512134613310133 +/- 0.0006993664147318482,-0.01477726243123716 +/- 0.0010175796712389668,-0.0001186495523675668 +/- 0.0016531249587322034,0.09346348829683962 +/- 0.0037617059632125555,0.008877143781684827 +/- 0.001478198561346883,0.029220148851256622 +/- 0.0011561509320769053,0.013979074533491564 +/- 0.0009091277103097978,-0.0469312911228562 +/- 0.001901852340508063,-0.002772084996224744 +/- 0.0008776780009249739,-0.0003451623341602872 +/- 0.00010568394964009041,0.02814151655700573 +/- 0.0024936942910632576,-0.019070218962355712 +/- 0.0013444449531556627,-0.00021572645885014062 +/- 0.0006215019001569612,0.03032035379139254 +/- 0.001477726243123714,0.012781792686873072 +/- 0.0015048756773900407,-0.019857620537158872 +/- 0.0017535323582091224,-0.004896990615899033 +/- 0.0016108859629032123,0.06663790313881998 +/- 0.003201848700833959,0.14181857404810702 +/- 0.0031671406748128342,-0.00016179484413760825 +/- 0.0015861763747009585,0.009384100959982766 +/- 0.0009767430846874476,0.0028691619027073957 +/- 0.0005852512120051981,-0.00046381188652786507 +/- 0.0007808731656881952,0.002793657642109837 +/- 0.0007603401380035397,0.0008089742206881856 +/- 0.00037130653603836627,0.0001510085211951395 +/- 0.00101666458142148,-0.0006903246683205633 +/- 0.0005629592644029659,0.025293927300183393 +/- 0.0013474271856714684,0.04384640276129868 +/- 0.002282142260834886,-0.000992341710710809 +/- 0.0002845627431403963,-0.0020386150361341613 +/- 0.0012508879695950544,0.00463811886527885 +/- 0.0007763155739594975,-0.0002804443965052195 +/- 0.0011837467300889989,-0.0011217775860209 +/- 0.000412709016712516,-0.0010894186171933828 +/- 0.0005316026978902594,-0.004206665947578436 +/- 0.0008776117185549732,-0.0005393161471254238 +/- 0.00032716537348943917,-0.0004422392406428388 +/- 0.0002951986233071828,-0.0008844784812857109 +/- 0.00044681944077677965,-0.0002804443965052195 +/- 0.00023729910473520123,0.0 +/- 0.0,0.15678999029230936 +/- 0.0033822303942602832,-0.00023729910473518911 +/- 0.00028456274314039463,3.235896882755052e-05 +/- 0.00023656253046554202,-0.00021572645885015174 +/- 0.00016710099649260894,0.002243555172041867 +/- 0.0009388439282489086,-0.0006256067306654956 +/- 0.00037302591879602676,-0.0003775213029877822 +/- 0.00021707056194045267,0.00021572645885018505 +/- 0.00011815824776295836,-0.0014237946284111791 +/- 0.0004770433478048933,0.00045302556358539636 +/- 0.0006267215638586476,0.0004745982094704115 +/- 0.000997020386865824,-0.0012404271383884891 +/- 0.0002170705619404444,0.0014345809513537145 +/- 0.0005151527963007162,0.0028260166109373764 +/- 0.0008039972021824731,2.1572645885026275e-05 +/- 4.314529177005255e-05,0.000204940135907683 +/- 0.00014828742406284632,0.0 +/- 0.0,-0.00022651278179266487 +/- 7.550426059759197e-05,0.0 +/- 0.0,0.0 +/- 0.0,-5.393161471252128e-05 +/- 0.00012988452786962305,-0.0006363930536080087 +/- 0.0009346832739031388,-0.0036673498004530236 +/- 0.0008985725638942373,0.001520871534893753 +/- 0.00040488241568597156,0.0009707690648258161 +/- 0.00037052236085249115,-0.0014885125660662134 +/- 0.00047947601706164843,-7.550426059753646e-05 +/- 0.00029755396880884504,-0.0017581706396289309 +/- 0.0018431992332000738,0.0010678459713084232 +/- 0.0004406579272099135,0.001725811670801436 +/- 0.000741044721705013,0.001283572430158575 +/- 0.0005857479875907894,0.0013806493366411488 +/- 0.000635935841785509,0.270833782763456 +/- 0.0034689223763344256,0.015187142703052547 +/- 0.0015183832902399047,-0.0008521195124581826 +/- 0.0006497808427064484,-3.23589688274839e-05 +/- 0.00019918223829811847,-0.00014022219825258198 +/- 0.00011864955236760819,0.006029554524862491 +/- 0.0015303279801336185,-0.0002588717506201821 +/- 0.0001684877505319172,-0.0005716751159529409 +/- 0.0005584982619350333,-0.007162118433825882 +/- 0.0017293136726420923,-0.0003235896882752276 +/- 0.0015742120072620269,-0.0006256067306654956 +/- 0.0008957195336868404,-0.00429295653111853 +/- 0.0008733591836909363,-0.0005716751159529521 +/- 0.00033087825801267866,6.471793765507882e-05 +/- 0.00018806596671514067,-0.0009168374501132392 +/- 0.0005853506008505978,-0.010365656347751028 +/- 0.0008063813479264726,-0.0002696580735626952 +/- 0.00015443664182155354,0.0015640168266638278 +/- 0.0007585017146693612,-0.001208068169560972 +/- 0.0007849597842157361,-0.018444612231690215 +/- 0.0014121434882151394,-0.0227915003775213 +/- 0.0017312300337783608,0.020774457987272166 +/- 0.0013421930950535802,0.01535972387013269 +/- 0.000756889431252232,0.0006687520224355703 +/- 0.0012201424435231737,0.07512673929457447 +/- 0.0030310335168545525,-0.0019523244525940897 +/- 0.0009208892304386292,0.10734548592384859 +/- 0.003409501914055681,0.06285190378599939 +/- 0.0016401241588791938,0.06164383561643837 +/- 0.0026711126085729423,0.01841225326286271 +/- 0.0009465574556979169,-0.006169776723115072 +/- 0.00122109560548678,0.043598317333620996 +/- 0.003092798248119908,-0.00038830762593029534 +/- 0.0007825847113457974,0.03578901952324455 +/- 0.004707287765749247,-0.003203537913925125 +/- 0.001329870947343391,-0.007582785028583727 +/- 0.0011476667885854618,-0.006072699816632499 +/- 0.0017345869554791155,0.056336964728723994 +/- 0.002272844870442058,-0.01180023729910471 +/- 0.001868370481904838,-0.005457879408909483 +/- 0.0008117738203959367,-0.0052313666271167954 +/- 0.0007303702736373799,0.039661309459605255 +/- 0.0020809777532406386,0.019383022327688515 +/- 0.0012495851548110968,0.03163628519037861 +/- 0.002741954577536438,0.0551396828821055 +/- 0.0025350383247760948,0.037331463704023314 +/- 0.002186965213840724,0.04882968396073778 +/- 0.002525957863236932,0.021885449250350585 +/- 0.002218130669379328,-0.0015963757954913006 +/- 0.0011714959751815675,0.0524754611153058 +/- 0.0023140370998732587,0.3121346133103225 +/- 0.004165755563323748
