,bvp_min,accy_rms,bvp_max,bvp_rms,bvp_lineintegral,accy_pct_5,accx_pct_5,accx_sum,bvp_std,accx_energy,bvp_ptp,accy_svd_entropy,accx_mean,accz_rms,accx_n_sign_changes,accy_pct_95,bvp_energy,bvp_pct_95,accy_energy,accy_sum,accy_n_sign_changes,accx_max,bvp_n_above_mean,accy_std,accz_min,accx_lineintegral,accx_rms,accz_svd_entropy,accz_max,bvp_skewness,hrv_iqr,accz_perm_entropy,accz_pct_5,accx_ptp,accy_min,hrv_ptp,accx_iqr_5_95,accz_energy,hrv_svd_entropy,accy_mean,scl_max,accx_svd_entropy,accx_min,accx_perm_entropy,hrv_perm_entropy,hrv_pct_5,bvp_n_below_mean,hrv_entropy,accz_entropy,bvp_kurtosis,accy_iqr_5_95,accz_sum,accz_iqr_5_95,accx_std,hrv_min,scl_iqr_5_95,scr_ptp,accz_lineintegral,accz_peaks,hrv_max,accy_ptp,scl_entropy,bvp_perm_entropy,bvp_pct_5,accz_std,accx_entropy,scl_rms,accy_max,hrv_iqr_5_95,scl_n_below_mean,hrv_peaks,scl_skewness,scr_iqr,scr_iqr_5_95,accz_skewness,accz_n_above_mean,accx_pct_95,accx_kurtosis,accz_n_sign_changes,scr_n_below_mean,hrv_kurtosis,scr_n_above_mean,bvp_sum,accx_peaks,accz_pct_95,scr_min,bvp_mean,scr_perm_entropy,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,accy_iqr,scr_kurtosis,accy_entropy,scl_peaks,bvp_entropy,scr_peaks,hrv_n_sign_changes,scr_n_sign_changes,scr_skewness,accx_iqr,scr_rms,scr_pct_5,accz_ptp,hrv_energy,scr_entropy,scr_lineintegral,bvp_iqr,accz_iqr,accz_n_below_mean,accx_n_above_mean,scl_ptp,scl_kurtosis,scr_max,scr_std,accx_n_below_mean,scr_svd_entropy,scl_std,hrv_mean,accy_perm_entropy,hrv_skewness,scl_n_above_mean,scr_pct_95,accy_kurtosis,scl_lineintegral,accy_peaks,scl_n_sign_changes,hrv_std,accy_n_above_mean,accy_skewness,scl_iqr,accy_n_below_mean,bvp_iqr_5_95,scr_mean,accx_skewness,scr_energy,accz_mean,hrv_sum,accz_kurtosis,accy_lineintegral,scr_sum,scl_perm_entropy,hrv_pct_95,scl_svd_entropy,scl_sum,bvp_peaks,hrv_rms,scl_mean,scl_min,bvp_svd_entropy,scl_pct_95,scl_energy,bvp_n_sign_changes,scl_pct_5
0,0.0018315812290018662 +/- 0.0010445373186554199,-0.004736100574401181 +/- 0.00045993486883978354,0.0003468082800477168 +/- 0.0009012950205393663,0.005895740760810686 +/- 0.0011774814657454103,0.0050720710956974335 +/- 0.0007379232483168663,-0.0075864311260431085 +/- 0.0006556620120192534,-0.006361764387124713 +/- 0.0008225994541734439,-0.010263357537661177 +/- 0.0009398905297831933,0.0028936815866479173 +/- 0.0007571708453325506,0.002167551750298058 +/- 0.0010541078500737272,0.0013980708789422536 +/- 0.0007881815470066866,-0.004551858675625858 +/- 0.0007445784778288818,-0.007261298363498403 +/- 0.0014532298941681392,-0.0026118998591091124 +/- 0.0007130718174746317,-0.005516419204508477 +/- 0.0008044070451506954,-0.0007044543188468366 +/- 0.0010654679946445814,0.002405982442830845 +/- 0.0006570935901690398,0.005202124200715319 +/- 0.0010529929815967089,0.0015497995014631283 +/- 0.0006855257223742786,-0.001972472092771188 +/- 0.0006833806338109638,-0.009970738051370942 +/- 0.0007398308514523057,-0.00017340414002380843 +/- 0.0010883182148592769,-0.0011379646689064437 +/- 0.0005157907893915962,-0.0009103717351251428 +/- 0.0007757897547707029,-0.006275062317112795 +/- 0.0008131208619010603,-0.0018099057114988437 +/- 0.0007399102281867659,-0.0015064484664571054 +/- 0.0008456924753397319,0.0019399588165167681 +/- 0.000770091207260893,2.167551750300034e-05 +/- 0.0005521941780798553,-0.0013113688089302854 +/- 0.0006419942871841338,-0.00027094396878723506 +/- 0.00035368307948586926,6.502655250896772e-05 +/- 0.0003883488212239983,-0.002937032621653818 +/- 0.000983134667491195,0.00017340414002386395 +/- 0.00031110220211135245,0.0008236696651132636 +/- 0.0009780439295700443,0.001463097431451199 +/- 0.0004176405953830679,-0.0022650915790614233 +/- 0.0007325715667550084,0.00114880242765798 +/- 0.0006942935895977876,-0.0009428850113796184 +/- 0.0003660853095059009,-0.0019074455402622536 +/- 0.0006451880813324893,-0.01768722228243197 +/- 0.0008179456926027196,-0.000617752248834913 +/- 0.0005611615244824785,0.00182074347025038 +/- 0.0008236696651132611,0.0002601062100357876 +/- 0.0007742742429605204,-9.753982876339328e-05 +/- 0.00017101694849960754,-0.0016798526064809582 +/- 0.0006116376312787434,-0.0008453451826162083 +/- 0.0006936165600953718,-0.0005852389725804541 +/- 0.0004230892228447557,0.00011921534626641584 +/- 0.00043472788815718147,0.0013980708789422646 +/- 0.0006346338342671365,-0.0016256638127235157 +/- 0.0005547408211583387,0.00043351035005962936 +/- 0.0009144910852814061,0.0007261298363498592 +/- 0.00043092869517873437,0.0025685488241032005 +/- 0.0007800928107912969,-0.004031646255554333 +/- 0.0009155180267451117,0.002904519345399398 +/- 0.0005606380039613147,0.0018640945052563417 +/- 0.00042475166234454565,-0.005072071095697389 +/- 0.0005055555994230275,-0.0006611032838408748 +/- 0.0005162460328953984,-0.0022976048553159044 +/- 0.0006278421310484456,-0.00175571691774139 +/- 0.0006146069959361857,-0.0008561829413677058 +/- 0.0007031191756067447,0.0014305841551967235 +/- 0.0004383602127702786,-0.0026769264116180526 +/- 0.0010967576250526302,-0.0011162891514034656 +/- 0.0009596772648645444,-0.0013655576026877392 +/- 0.00033298561820173747,-0.008106643546114645 +/- 0.0012421414355170152,-0.0019291210577652318 +/- 0.0010726644007073667,0.0017340414002384509 +/- 0.00043621137525734775,0.00045518586756261304 +/- 0.0002555505824764628,-8.6702070011907e-05 +/- 0.00010618791558612892,0.00011921534626641584 +/- 0.0003157863289115347,0.0019399588165167625 +/- 0.0006896255888125225,0.0023517936490733858 +/- 0.00033597052129619414,-0.0007152920775983284 +/- 0.0004002641229569563,0.0004335103500596349 +/- 0.0003594477934708318,-0.0010946136339004876 +/- 0.0009428850113796458,-0.00017340414002381955 +/- 0.0006360204075483383,-0.0032404898666955396 +/- 0.0004953460445226612,0.00016256638127237766 +/- 0.00015517309053079818,0.00018424189877536135 +/- 0.0001458071317554336,-0.00031429500379319685 +/- 0.00035434665057486493,6.502655250895662e-05 +/- 9.932969968475325e-05,0.002774466240381512 +/- 0.0005614754024921933,-0.0032730031429500095 +/- 0.001146755744351261,2.1675517502983688e-05 +/- 4.3351035005967375e-05,0.00015172862252088581 +/- 7.188955869417807e-05,-0.00011921534626637143 +/- 0.00020246604196672187,0.0017990679527473906 +/- 0.0008299204386724388,-7.58643112604096e-05 +/- 0.00018802808684185662,-8.670207001190144e-05 +/- 0.00018005037093135864,-0.001224666738918373 +/- 0.0005877423588579758,0.00029261948629026314 +/- 0.00018167394184719472,-0.0018966077815107563 +/- 0.0005066000170161583,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00013005310501791324 +/- 0.00015172862252086836,0.00037932155630218125 +/- 0.0005800985668612818,0.00462772298688634 +/- 0.0006015688343504099,-0.0002167551750297758 +/- 0.00021675517502979248,0.0028720060691449223 +/- 0.00035698860067196055,-0.004226725913081158 +/- 0.0007724517039646922,-4.3351035005956276e-05 +/- 8.670207001191255e-05,0.0028178172753874743 +/- 0.0003722892389144316,-0.003132112279180649 +/- 0.0006671166531489052,-0.0034572450417253487 +/- 0.00030825756266018113,-0.00019507965752679768 +/- 0.00026458340989993196,-0.0002817817275387213 +/- 0.0003185637467584041,-0.003468082800476835 +/- 0.0005673025827810714,4.3351035005978475e-05 +/- 0.00025277779971151997,0.002828655034138966 +/- 0.0007500010957752647,0.0017557169177414345 +/- 0.0007916758369025519,-0.0007261298363498148 +/- 0.00023269654875457003,0.0003901593150536786 +/- 0.00044474443543261104,-0.0013872331201907173 +/- 0.0009906920890453293,-0.0011488024276579522 +/- 0.0007712342852349483,0.00022759293378131208 +/- 0.0003267543823925879,-0.0002492684512842569 +/- 0.00022237221771629535,0.000108377587514924 +/- 0.00014540379175246167,0.0026660886528666163 +/- 0.0005291668197998751,-0.0008778584588706728 +/- 0.00041538458646878183,-0.004541020916874366 +/- 0.0006401621079710645,0.0006285900075864437 +/- 0.0006107728537381792,-0.0009645605288826076 +/- 0.00022447507507541363,-0.00027094396878722394 +/- 0.0003885000179675992,0.0001842418987753558 +/- 0.0002828218998742795,-0.0003901593150536176 +/- 0.0003883488212239927,-0.008160832339872092 +/- 0.000992172989284558,-0.0006069144900834212 +/- 0.00032585447877691746,-0.004974531266933974 +/- 0.0006438212524234951,0.0005960767313319848 +/- 0.00037307715352895743,4.335103500599513e-05 +/- 0.0004002641229569617,0.0027094396878725724 +/- 0.0004748867952792254,-0.00924460821502111 +/- 0.0010062787507481073,-0.004183374878075186 +/- 0.0006719410425923932,-0.0031537877966836213 +/- 0.0005471726698326363,-0.0027636284816299705 +/- 0.0004287426128720642,0.0007586431126043403 +/- 0.0008670207001192143,0.006361764387124769 +/- 0.000526608024851248,-0.0025468733066001726 +/- 0.0007728317540265325,0.002915357104150884 +/- 0.0005493150925533383,-0.01764387124742601 +/- 0.0006606589640892282,0.002904519345399398 +/- 0.0005564321080738408,-0.0034030562479678895 +/- 0.0005551641259289289,-0.013222065676818018 +/- 0.0010015402667950923,-0.008691882518695099 +/- 0.0008222424076467046,-0.0009103717351251594 +/- 0.0010029465959691627,-0.018651782811314604 +/- 0.001112072348528045,0.001658177088978019 +/- 0.0012194766352084914,-0.004671074021892247 +/- 0.0009189115730456889,-0.01781727538744985 +/- 0.0009512564542101033
