,hrv_min,bvp_iqr,accy_mean,hrv_energy,bvp_std,accx_pct_95,scl_lineintegral,accz_max,scl_min,bvp_kurtosis,hrv_rms,hrv_pct_5,scl_kurtosis,accx_n_sign_changes,accy_pct_5,hrv_max,scl_n_below_mean,bvp_max,bvp_ptp,bvp_iqr_5_95,accx_rms,bvp_min,accx_svd_entropy,accy_pct_95,hrv_sum,accx_n_above_mean,accz_n_above_mean,hrv_svd_entropy,accz_skewness,accz_sum,accx_max,bvp_energy,scl_sum,accy_iqr,accx_n_below_mean,scr_iqr,accz_lineintegral,scr_ptp,scl_n_above_mean,scl_entropy,accx_kurtosis,scl_energy,accy_sum,accz_perm_entropy,accy_kurtosis,accy_skewness,accy_iqr_5_95,accx_iqr_5_95,bvp_lineintegral,accy_min,scl_mean,hrv_n_below_mean,accy_n_above_mean,accy_rms,scl_std,accz_n_sign_changes,accx_std,bvp_sum,scr_kurtosis,scl_peaks,bvp_entropy,bvp_pct_95,scr_min,scr_n_above_mean,scr_n_sign_changes,scr_iqr_5_95,scr_entropy,accy_entropy,scr_perm_entropy,hrv_n_above_mean,hrv_peaks,hrv_kurtosis,hrv_std,hrv_mean,hrv_n_sign_changes,bvp_mean,scr_svd_entropy,scr_n_below_mean,scr_lineintegral,scr_peaks,scr_energy,scr_sum,accy_lineintegral,accz_std,accz_energy,accy_n_below_mean,accz_n_below_mean,accz_iqr_5_95,scr_skewness,hrv_iqr_5_95,accx_iqr,scl_n_sign_changes,scr_rms,hrv_ptp,scl_skewness,accz_entropy,accx_mean,scr_max,accz_svd_entropy,scl_ptp,accy_perm_entropy,accx_lineintegral,hrv_iqr,accx_entropy,bvp_pct_5,accz_ptp,scr_pct_95,scr_std,scl_pct_95,accx_peaks,hrv_entropy,bvp_n_below_mean,accy_svd_entropy,scr_mean,hrv_skewness,scr_pct_5,bvp_skewness,accx_ptp,accy_n_sign_changes,accx_energy,scl_svd_entropy,hrv_perm_entropy,bvp_rms,accx_skewness,accz_pct_95,accy_max,accz_peaks,scl_iqr,accz_mean,accy_peaks,accz_kurtosis,accz_min,accy_std,accx_min,bvp_perm_entropy,bvp_svd_entropy,scl_max,scl_perm_entropy,accz_iqr,bvp_n_above_mean,hrv_lineintegral,scl_iqr_5_95,accy_ptp,accz_rms,accx_sum,scl_pct_5,accy_energy,accz_pct_5,accx_pct_5,accx_perm_entropy,hrv_pct_95,bvp_peaks,scl_rms,bvp_n_sign_changes
0,0.04622322435174744 +/- 0.0012762405739145755,0.03240636352248526 +/- 0.0009171846427651505,0.0208944006012777 +/- 0.0019844315518790278,0.01783790554929223 +/- 0.0009945851555194453,0.016046599022923692 +/- 0.0011238409027862625,0.012200926969810833 +/- 0.0020262169355476176,0.011787548540648863 +/- 0.0007587657632923834,0.00801703620192908 +/- 0.0005284986373475971,0.005724664912939975 +/- 0.0016618910240822913,0.005261180007515959 +/- 0.0007802786672878577,0.005098333959664264 +/- 0.000747514906568252,0.004659902292371265 +/- 0.0012322016913298643,0.004647375673305742 +/- 0.0011168378379398688,0.004121257672554163 +/- 0.00046685820251995746,0.004096204434423134 +/- 0.0019088611098818892,0.003970938243767985 +/- 0.0017221709603583383,0.003545033195540498 +/- 0.0007537861146601694,0.0034949267192784517 +/- 0.0012431683346023409,0.003131654766378539 +/- 0.0005164857353899146,0.0026180633846924427 +/- 0.002079909207182735,0.0025429036702993733 +/- 0.0004980808055135016,0.001966679193285714 +/- 0.0007743234102731067,0.0019541525742201747 +/- 0.0004985531439842791,0.0018038331454340363 +/- 0.0007540983060650037,0.0017537266691719621 +/- 0.00015845059051324356,0.001703620192909905 +/- 0.00031291484396333777,0.0016284604785168134 +/- 0.0005821846443002535,0.00137792809720656 +/- 0.001408339654020294,0.0012651885256169226 +/- 0.0006615430753606627,0.0009645496680445898 +/- 0.0005196660030738154,0.0009269698108480218 +/- 0.0007393889296441859,0.000839283477389463 +/- 0.00017759547637176504,0.0008267568583239293 +/- 0.00018748126703114294,0.00075159714393086 +/- 0.00043753599390135777,0.0007265439057998147 +/- 0.0003058137446006385,0.0006764374295377684 +/- 0.00021110233679511828,0.0006764374295377574 +/- 0.0004592334405567611,0.0006012777151446769 +/- 0.0002226780512918889,0.0005636978579481311 +/- 0.0003131654766378689,0.0005511712388826196 +/- 0.0005607673627859147,0.0005511712388826084 +/- 0.00013949052643942865,0.00042590504822745954 +/- 0.00024547059930185344,0.000413378429161948 +/- 0.00029669846629904557,0.00040085181009642535 +/- 0.0004222046735901931,0.00037579857196541334 +/- 0.00011204148703496458,0.00037579857196541334 +/- 0.0004154609533202259,0.00026305900037578713 +/- 0.0005444397798346601,0.00023800576224474178 +/- 8.76863334586158e-05,0.00015031942878617198 +/- 0.00034442508041755227,0.00010021295252410356 +/- 0.00027898105287886034,8.76863334585809e-05 +/- 8.020949815146546e-05,7.515971439306935e-05 +/- 8.309219066402845e-05,5.010647626204623e-05 +/- 6.136764982544551e-05,5.010647626204623e-05 +/- 6.136764982544551e-05,3.7579857196534674e-05 +/- 0.00019446542272653867,3.7579857196534674e-05 +/- 8.020949815146546e-05,2.5053238131023115e-05 +/- 5.010647626204623e-05,2.5053238131023115e-05 +/- 5.0106476262046224e-05,1.2526619065511558e-05 +/- 3.7579857196534674e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.2526619065511558e-05 +/- 8.768633345858091e-05,-1.2526619065511558e-05 +/- 3.7579857196534674e-05,-1.2526619065522659e-05 +/- 0.0001181758879125189,-0.00012526619065512669 +/- 0.0001372222366291297,-0.00012526619065513777 +/- 0.00014821695560816379,-0.00012526619065514888 +/- 0.00012526619065516,-0.00012526619065514888 +/- 0.0001372222366291398,-0.00013779280972066045 +/- 0.0004057155139847676,-0.0003256920957033893 +/- 0.00023899265975620948,-0.0003757985719654466 +/- 0.00040006813034376525,-0.0004133784291620035 +/- 0.00015894497733244032,-0.000425905048227504 +/- 0.00030271942812463374,-0.0004384316672930155 +/- 0.00033260473624831775,-0.0004760115244895613 +/- 0.0004403957367217154,-0.0006263309532757333 +/- 0.00025053238131029777,-0.0006513841914067564 +/- 0.0010204390256503262,-0.0006639108104722791 +/- 0.00041185725223033813,-0.000751597143930871 +/- 0.0006436293412834768,-0.0007766503820618942 +/- 0.00037075406706624106,-0.0009770762871101346 +/- 0.00020042590504823488,-0.0009770762871101457 +/- 0.00027898105287887124,-0.0010146561443066804 +/- 0.0005238763288569776,-0.0010271827633721808 +/- 0.0008638827332865703,-0.0011273957158963177 +/- 0.000358707780615707,-0.0011524489540273297 +/- 0.00027329856231079206,-0.0012401352874859216 +/- 0.0004930143718941508,-0.001352874859075559 +/- 0.00034442508041756116,-0.001377928097206571 +/- 0.00036735258170149664,-0.001465614430665163 +/- 0.0008253321513230186,-0.0014906676687962196 +/- 0.00034737378488945594,-0.0015908806213203231 +/- 0.0002803836813929554,-0.001653513716647903 +/- 0.0004368181328864417,-0.001778779907303052 +/- 0.00021551610339577208,-0.0020042590504823045 +/- 0.0007862886046085373,-0.002192158336465 +/- 0.0007458336788978725,-0.0024176374796442525 +/- 0.0004041654968032453,-0.0024176374796442746 +/- 0.00043048578923813024,-0.0028560691469372455 +/- 0.00045442458091488416,-0.0028560691469372568 +/- 0.0004031937101197932,-0.0029813353375923945 +/- 0.0007594892341838457,-0.0030564950519854973 +/- 0.0008790081319227785,-0.0030690216710510198 +/- 0.0007458336788978623,-0.0032193410998371474 +/- 0.0008964194244176275,-0.0033696605286233305 +/- 0.0008203740112756191,-0.003532506576475025 +/- 0.000759489234183865,-0.004246523863209328 +/- 0.0008260923008291309,-0.004334210196667932 +/- 0.0005140494683372972,-0.004409369911061023 +/- 0.0024995549264661067,-0.004534636101716172 +/- 0.0006694420250977015,-0.005085807340598792 +/- 0.00187414297474784,-0.005123387197795359 +/- 0.0020132034541629944,-0.005198546912188418 +/- 0.000393144302304266,-0.005524239007891785 +/- 0.0009381593056922394,-0.006213203056495064 +/- 0.0006796773126018148,-0.007541024677439579 +/- 0.0015329634013056016,-0.007829136915946411 +/- 0.0008006263901427898,-0.008405361392960064 +/- 0.0006567819981920637,-0.010321934109983744 +/- 0.003161178631313495,-0.010359513967180278 +/- 0.0007240559196601913,-0.010422147062507858 +/- 0.001740073190949314,-0.01195039458850058 +/- 0.0016544624307752915,-0.01416760616309658 +/- 0.001373879467755887,-0.019228360265564348 +/- 0.0010149653964151087,-0.026443692847300537 +/- 0.0010869323614949348,-0.026706751847676336 +/- 0.0009081582843739019,-0.030201678566954805 +/- 0.0014613255505044036,-0.03398471752474008 +/- 0.001172494221157076
