,scr_svd_entropy,scl_svd_entropy,scr_std,scr_lineintegral,scr_mean,scr_sum,scl_std,scl_mean,scl_ptp,scl_rms,scl_max,scl_pct_95,scr_rms,scl_perm_entropy,scl_lineintegral,scl_iqr_5_95,scr_max,scr_ptp,scr_peaks,scr_entropy,scr_n_sign_changes,scl_entropy,scl_kurtosis,scr_perm_entropy,scr_energy,scl_pct_5,scr_iqr,scr_iqr_5_95,scr_pct_95,scl_sum,scl_energy,scl_peaks,scl_skewness,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scr_skewness,scl_n_sign_changes,scr_min,scr_kurtosis,scl_iqr,scl_n_above_mean,scl_n_below_mean,scl_min
0,0.021633619414027805 +/- 0.009109596184528434,0.10742823320509028 +/- 0.00873415481703091,0.0720923350103581 +/- 0.00423770874688812,0.0734832790766499 +/- 0.004227051471682954,0.07025747262503698 +/- 0.0034821109393507565,0.07025747262503698 +/- 0.0034821109393507565,0.03213968629772124 +/- 0.0031072873035588597,0.049304527966854125 +/- 0.002703329327415027,0.018141461970997343 +/- 0.0035242380575196404,0.013998224326723884 +/- 0.003146083504812999,0.042675347736016556 +/- 0.003222410793445682,0.012133767386800831 +/- 0.002917728924265449,0.007931340633323491 +/- 0.00342530601863991,-0.0036105356614382854 +/- 0.001564877663971884,0.0024859425865640826 +/- 0.0028881616806761337,0.00213080793134065 +/- 0.0027214119994253107,-0.0036993193252441215 +/- 0.0022353196331200567,-0.003847292098253896 +/- 0.0024332411708901385,-0.003551346552234369 +/- 0.0014618631589498202,-0.004794317845516427 +/- 0.0024824169251862335,-0.00035513465522342137 +/- 0.0019352213938173097,-0.011778632731577388 +/- 0.00275340712627715,0.016010654039656715 +/- 0.00333894258721499,0.002663509914175799 +/- 0.0026470174341518687,-0.002811482687185529 +/- 0.0012362591639068117,-0.0016277005031073988 +/- 0.0009748250424386095,-0.0047351287363125 +/- 0.0015491272362595405,0.001006214856466392 +/- 0.0006093891767378996,0.001213376738680072 +/- 0.0008623144293775425,-0.0021012133767386643 +/- 0.0022439230644885812,-0.0038176975436519434 +/- 0.0017828109478341743,0.003077833678603159 +/- 0.0016646772548594632,-0.004942290618526168 +/- 0.002566549250757485,0.0006510802012429595 +/- 0.0008956937526144589,0.0006510802012429595 +/- 0.0008956937526144589,0.0015685113939035156 +/- 0.0013693678959762528,-0.004024859425865645 +/- 0.0017367742824647857,0.0034329683338265695 +/- 0.0025083894762257613,0.0 +/- 0.0002647017434151819,-0.00038472920982538514 +/- 0.0005464985295240915,-0.0025747262503699074 +/- 0.0007946565008640373,-0.00026635099141757433 +/- 0.001086970563610928,-0.00026635099141757433 +/- 0.001086970563610928,0.0027226990233797156 +/- 0.0024071854877375292
