,scl_min,scl_pct_5,scl_max,scl_iqr_5_95,scl_lineintegral,scl_mean,scr_max,scr_lineintegral,scl_ptp,scr_iqr_5_95,scl_pct_95,scr_n_sign_changes,scr_min,scl_peaks,scl_perm_entropy,scr_svd_entropy,scr_peaks,scl_kurtosis,scl_rms,scr_perm_entropy,scl_n_below_mean,scr_energy,scl_std,scr_entropy,scl_n_above_mean,scl_sum,scr_rms,scl_n_sign_changes,scr_sum,scr_ptp,scr_pct_5,scl_iqr,scr_pct_95,scl_skewness,scr_iqr,scr_std,scr_mean,scr_skewness,scr_n_below_mean,scr_kurtosis,scl_energy,scr_n_above_mean,scl_svd_entropy,scl_entropy
0,-0.03745318352059927 +/- 0.002854967246750197,-0.04220685681359839 +/- 0.001992903901529375,-0.007433016421780458 +/- 0.001812063980814333,-0.0010371650821089263 +/- 0.0006070673438693535,-0.002131950446557207 +/- 0.0012897164670469404,-0.010486891385767794 +/- 0.0007423854063223711,0.005243445692883886 +/- 0.001398405197293177,0.003543647363872071 +/- 0.00233717553585215,-0.008498991645059063 +/- 0.0022251055159492467,0.0007490636704119647 +/- 0.0013025242933399183,-0.0007202535292422984 +/- 0.001594999773629097,-0.0004609622587150808 +/- 0.00032081615458542993,0.0002881014116969061 +/- 0.0006043266195160649,0.0 +/- 0.0,-0.0007202535292423207 +/- 0.000966321511451934,0.0024776721405934676 +/- 0.001203146817506247,0.0 +/- 0.0,0.0006914433880725879 +/- 0.0008369829470662034,-0.009795447997695217 +/- 0.0016297476950424754,0.0011812157879573348 +/- 0.0005826490468498184,0.0019014693171996444 +/- 0.000719677095753204,0.0009795447997694938 +/- 0.000719677095753196,0.0011812157879573348 +/- 0.0018332397891020387,-0.0004321521175453924 +/- 0.0006212578119518192,0.0019014693171996555 +/- 0.0018275714810894585,-0.016767502160760606 +/- 0.0008429120621335625,-0.00011524056467877574 +/- 0.0014416590035375098,-0.00037453183520599345 +/- 0.00025929127052724235,-0.004465571881302244 +/- 0.0015949997736290759,0.0012388360702967449 +/- 0.0012089965576696769,-0.004436761740132545 +/- 0.0015255779077929866,-0.00028810141169693937 +/- 0.0016297476950424695,-0.0047248631518294615 +/- 0.0008945073290844206,0.0025641025641025437 +/- 0.0010017481216199329,0.0020455200230481085 +/- 0.0006104759464251715,0.004292711034284047 +/- 0.0010581600502568042,-0.00544511668107176 +/- 0.0008781187354726795,-0.0059348890809564955 +/- 0.0010161447472514275,0.001469317199654252 +/- 0.0007109745133536921,0.0005473926822241237 +/- 0.0011910127691497773,-0.02538173437049841 +/- 0.0013293312584338136,0.00017286084701813033 +/- 0.0010640268114445169,0.004379141457793123 +/- 0.0013804838433547635,-0.02581388648804379 +/- 0.0022061872335438276
