,scr_svd_entropy,scl_svd_entropy,scr_std,scr_lineintegral,scr_mean,scr_sum,scl_std,scl_mean,scl_ptp,scl_rms,scl_max,scl_pct_95,scr_rms,scl_perm_entropy,scl_lineintegral,scl_iqr_5_95,scr_max,scr_ptp,scr_peaks,scr_entropy,scr_n_sign_changes,scl_entropy,scl_kurtosis,scr_perm_entropy,scr_energy,scl_pct_5,scr_iqr,scr_iqr_5_95,scr_pct_95,scl_sum,scl_energy,scl_peaks,scl_skewness,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scr_skewness,scl_n_sign_changes,scr_min,scr_kurtosis,scl_iqr,scl_n_above_mean,scl_n_below_mean,scl_min
0,0.14894842984730627 +/- 0.005268397326724274,0.07568424085278022 +/- 0.005208264778068054,0.11993661768942676 +/- 0.005498209948195678,0.08882166522615967 +/- 0.004588054555472466,0.07185249207721124 +/- 0.003287892277196677,0.07185249207721124 +/- 0.003287892277196677,0.04776721405934895 +/- 0.0042043068503497035,0.04007490636704125 +/- 0.004396638987987642,0.034140017286084755 +/- 0.003617365346829085,-0.012503601267646158 +/- 0.0037168431974347717,0.046125036012676514 +/- 0.0018823850445312128,-0.005070584845865689 +/- 0.0035289777004396607,0.00910400460962264 +/- 0.004430021782546903,-0.0031114952463266567 +/- 0.0014903505798187936,-0.005589167386920157 +/- 0.0022024217635973975,-0.010717372515125268 +/- 0.0019231713360159737,-0.012186689714779531 +/- 0.001889426958463788,-0.012359550561797683 +/- 0.0020226688929378357,-0.004955344281186913 +/- 0.0005435886564135419,0.0029098242581389157 +/- 0.0019812078648175245,0.0036588879285509024 +/- 0.001670242931793211,-0.004667242869490007 +/- 0.0030809344593016176,0.00662633246902915 +/- 0.001862659737855886,0.0013828867761452646 +/- 0.0005121402718130778,-0.0022183808700662055 +/- 0.0006701067905279755,0.00265053298761172 +/- 0.0011652980936996285,-0.009478536444828545 +/- 0.0013662812678051617,-0.0008066839527513081 +/- 0.0005121402718130378,0.0 +/- 0.0,-0.003140305387496345 +/- 0.0010659752232785957,-0.001354076634975454 +/- 0.0004654420749468013,0.0 +/- 0.0,-2.8810141169621772e-05 +/- 0.001347932879895092,-0.0007490636704119424 +/- 0.0006070673438693557,-0.0007490636704119424 +/- 0.0006070673438693557,0.001065975223278648 +/- 0.0003421014718247795,-5.762028233937677e-05 +/- 0.00011524056467875355,0.00031691155286666105 +/- 0.00035167259048497876,0.00025929127052729537 +/- 8.643042350909846e-05,-0.0004033419763756374 +/- 0.0002304811293575071,-0.0023912417170843803 +/- 0.0006576036998279105,-0.00028810141169687274 +/- 0.0002881014116969061,-0.00028810141169687274 +/- 0.0002881014116969061,0.010083549409392156 +/- 0.0013696184758288368
