,scl_min,scl_pct_5,scl_max,scl_iqr_5_95,scl_lineintegral,scl_mean,scr_max,scr_lineintegral,scl_ptp,scr_iqr_5_95,scl_pct_95,scr_n_sign_changes,scr_min,scl_peaks,scl_perm_entropy,scr_svd_entropy,scr_peaks,scl_kurtosis,scl_rms,scr_perm_entropy,scl_n_below_mean,scr_energy,scl_std,scr_entropy,scl_n_above_mean,scl_sum,scr_rms,scl_n_sign_changes,scr_sum,scr_ptp,scr_pct_5,scl_iqr,scr_pct_95,scl_skewness,scr_iqr,scr_std,scr_mean,scr_skewness,scr_n_below_mean,scr_kurtosis,scl_energy,scr_n_above_mean,scl_svd_entropy,scl_entropy
0,0.0025406203840472874 +/- 0.00205609602851469,0.0022747415066469824 +/- 0.0018825989915929057,0.005110782865583518 +/- 0.0013015297354157255,0.003663220088626329 +/- 0.0013092183046476262,0.002008862629246699 +/- 0.0021741057007946076,0.006410635155096089 +/- 0.0012606551428863666,0.0043131462333826365 +/- 0.0015643370510929392,-5.9084194977832015e-05 +/- 0.001972031818998966,0.004549483013293998 +/- 0.0012890649470766328,0.0048449039881832134 +/- 0.0021877115015153784,0.005288035450517059 +/- 0.0019347254747454127,0.0 +/- 0.00018684062984746606,-0.0004431314623338234 +/- 0.0005487201069721304,0.0 +/- 0.0,-0.0012998522895125487 +/- 0.0009360696908570031,0.0036336779911374183 +/- 0.0020891506302200785,0.0 +/- 0.0,0.0021270310192023746 +/- 0.001487702016190773,0.008271787296898148 +/- 0.0014711845906042738,0.0018611521418020693 +/- 0.0010573429936882415,0.002481536189069433 +/- 0.0012477821023304761,0.0018611521418020693 +/- 0.0014354541345059338,0.003958641063515555 +/- 0.001460467603463348,0.0009158050221565684 +/- 0.0005674851613677532,0.0020974889217134527 +/- 0.001249529452440589,0.004638109305760774 +/- 0.001968709847154658,0.0019497784342688562 +/- 0.0018693402681898448,0.0001477104874446078 +/- 0.0003302906909157722,0.002836041358936525 +/- 0.00150751560675609,0.0013293943870015036 +/- 0.0022235212487661986,-5.908419497784312e-05 +/- 0.0005878803173451194,0.003988183161004489 +/- 0.0014059679804184434,0.0068242245199409916 +/- 0.0011089113370235369,0.001152141802067941 +/- 0.0012907564121095046,-0.007858197932053135 +/- 0.0017537160507717286,0.0030723781388479086 +/- 0.00197380125122486,0.002363367799113747 +/- 0.0014044152820094449,-0.0002067946824224509 +/- 0.0009158050221565684,-0.0031610044313146067 +/- 0.001465538168958629,0.0004431314623338234 +/- 0.0015020057688491693,0.005908419497784412 +/- 0.0018210971943778448,-0.00322008862629245 +/- 0.001256494553508811,-0.015539143279172763 +/- 0.0022115175506307906,0.0009158050221565684 +/- 0.0019256825391707152
