,scl_min,scl_pct_5,scl_max,scl_iqr_5_95,scl_lineintegral,scl_mean,scr_max,scr_lineintegral,scl_ptp,scr_iqr_5_95,scl_pct_95,scr_n_sign_changes,scr_min,scl_peaks,scl_perm_entropy,scr_svd_entropy,scr_peaks,scl_kurtosis,scl_rms,scr_perm_entropy,scl_n_below_mean,scr_energy,scl_std,scr_entropy,scl_n_above_mean,scl_sum,scr_rms,scl_n_sign_changes,scr_sum,scr_ptp,scr_pct_5,scl_iqr,scr_pct_95,scl_skewness,scr_iqr,scr_std,scr_mean,scr_skewness,scr_n_below_mean,scr_kurtosis,scl_energy,scr_n_above_mean,scl_svd_entropy,scl_entropy
0,-0.0026174895895300643 +/- 0.001070791195716847,-0.0023200475907198316 +/- 0.0014559474420607283,0.005234979179060062 +/- 0.0017353899043206216,-0.0019333729922665355 +/- 0.0012209622695879684,0.00496728138013085 +/- 0.0008205302929288408,-0.0052349791790601286 +/- 0.001338158462724789,0.004312908982748331 +/- 0.0009239871842360953,0.02183224271267099 +/- 0.0012060163553071453,-0.00026769779892921175 +/- 0.0004878411501147153,0.004580606781677543 +/- 0.0008742973501903095,0.0008923259964306763 +/- 0.0018811883760668263,-0.00017846519928612636 +/- 0.00014571622503170743,0.0005353955978583902 +/- 0.0005287444626600407,0.0 +/- 0.0,0.00026769779892916735 +/- 0.0006577437354995698,-0.0034800713860797415 +/- 0.0011446687331882156,0.0 +/- 0.0,0.001516954193932163 +/- 0.0007095098418724775,-0.005710886377156499 +/- 0.0010707911957168316,-0.0002379535990482129 +/- 0.000662434784393812,-0.0013682331945270797 +/- 0.0010740910223240674,0.004640095181439596 +/- 0.0009424734989741066,-0.0036882807852469226 +/- 0.001297883654329056,-0.00020820939916718073 +/- 0.00037741158656900796,-0.0019333729922665244 +/- 0.0007554089886496465,-0.003093396787626446 +/- 0.001586233387980191,0.003450327186198654 +/- 0.0006808758561724948,0.00017846519928612636 +/- 0.0003033325112190612,0.0007733491969065587 +/- 0.0013643480001403585,0.00023795359904814627 +/- 0.0007847058868692789,0.0005056513979773581 +/- 0.0007530629923362497,-0.0005056513979774136 +/- 0.0007169524564660261,0.0025282569898869346 +/- 0.0010908459738781994,-0.0007733491969066253 +/- 0.0005674831656257844,0.001189767995240909 +/- 0.0008412930174735943,0.0041641879833432035 +/- 0.0003258313845955948,-0.001279000594884039 +/- 0.0007530629923362471,-0.00011897679952411755 +/- 0.0006543723973825027,-0.0032718619869125942 +/- 0.0008199910025038693,0.00041641879833430594 +/- 0.0005828649001268558,0.0001487209994050942 +/- 0.0013775771775026097,-0.0015169541939322074 +/- 0.0007340251445123868,0.001635930993456236 +/- 0.0017809300868438774,-0.0003271861986912761 +/- 0.0017417508592453559
