,scr_sum,scl_pct_95,scr_rms,scl_max,scl_svd_entropy,scr_lineintegral,scl_pct_5,scl_rms,scr_svd_entropy,scr_ptp,scl_iqr,scl_mean,scl_std,scl_perm_entropy,scr_mean,scr_max,scl_sum,scl_skewness,scr_perm_entropy,scr_std,scl_ptp,scr_iqr,scr_n_below_mean,scr_iqr_5_95,scr_kurtosis,scl_lineintegral,scr_min,scl_n_below_mean,scl_entropy,scl_kurtosis,scr_skewness,scl_peaks,scr_entropy,scr_peaks,scr_energy,scr_n_sign_changes,scl_n_sign_changes,scr_n_above_mean,scl_n_above_mean,scr_pct_5,scr_pct_95,scl_iqr_5_95,scl_energy,scl_min
0,0.016902547513141863 +/- 0.0019957885449661357,0.045572179539021374 +/- 0.005188048066399444,0.006389001213101431 +/- 0.002753262358358132,0.0017792155276990962 +/- 0.0034034169692682206,0.010311362717347294 +/- 0.00644011046852666,0.05794581479983822 +/- 0.0014013524829084713,0.04181156490093 +/- 0.004378383399478908,-0.011281843914274226 +/- 0.0017007473388445794,0.009260008087343263 +/- 0.0018832399550659414,0.017185604528912178 +/- 0.001229834721046969,-0.01205014152850794 +/- 0.005123828244709163,0.007723412858875778 +/- 0.0011642685037515593,0.05624747270521628 +/- 0.0030176196048209785,0.013505863323898049 +/- 0.002079249515921114,0.054993934492519145 +/- 0.0030742543968860863,0.00416498180347753 +/- 0.003571503027375902,0.0027496967246259164 +/- 0.0015640177602760856,-0.0010513546300041088 +/- 0.0018548071073481325,-0.0019005256773150902 +/- 0.000809744617650649,0.011605337646583058 +/- 0.0013896352832543182,0.06368782854832182 +/- 0.0021644033467161736,-0.0020218358269309066 +/- 0.0026392509295723016,0.0034371209057824093 +/- 0.0016300561561460683,0.026930853214718897 +/- 0.0012424012531934922,0.0027496967246259272 +/- 0.001455721795390197,-0.005822887181560899 +/- 0.0014262185271773707,0.0 +/- 0.0,-0.0002021835826931606 +/- 0.0009440046526428766,0.05932066316215116 +/- 0.003047812727248084,0.0044076021027092075 +/- 0.0006874241811564819,0.041447634452082424 +/- 0.0030111102614041882,0.0 +/- 0.0,-0.00048524059846347665 +/- 0.0005050544276909688,0.0 +/- 0.0,0.00028305701577031607 +/- 0.00031582085224045943,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008087343307724426 +/- 0.00036167698786894665,0.00028305701577030495 +/- 0.00025892131975064703,-0.0009300444803882479 +/- 0.001412972519988388,-0.013950667205822942 +/- 0.002779564715905291,-0.0004043671653862213 +/- 0.00177184814397145,-0.0016579053780833796 +/- 0.0012056653065811264,0.015689446016983376 +/- 0.003254088077433191
