,scr_lineintegral,scr_svd_entropy,scl_svd_entropy,scr_std,scl_mean,scr_perm_entropy,scl_entropy,scl_energy,scr_sum,scr_mean,scr_n_sign_changes,scr_kurtosis,scr_peaks,scr_energy,scr_iqr,scr_entropy,scl_kurtosis,scr_skewness,scr_pct_5,scl_iqr,scl_peaks,scl_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_ptp,scr_pct_95,scr_min,scr_iqr_5_95,scl_n_sign_changes,scl_n_above_mean,scl_n_below_mean,scr_max,scl_rms,scl_perm_entropy,scl_skewness,scl_std,scl_iqr_5_95,scl_ptp,scl_sum,scl_min,scr_rms,scl_max,scl_pct_5,scl_pct_95
0,0.0496158511928832 +/- 0.0021477188394483614,0.05159725030327543 +/- 0.006771671202726845,0.149211484027497 +/- 0.005473165973534555,0.01746866154468262 +/- 0.0022280594118812757,0.06146380913869799 +/- 0.004459053377142008,0.0069551152446421845 +/- 0.0027294034825210175,-0.003639304488475492 +/- 0.0013040449249168546,-0.0004043671653861325 +/- 0.0011293360326542145,0.002102709260008162 +/- 0.0014330808852947396,0.002102709260008162 +/- 0.0014330808852947396,0.0028710068742418882 +/- 0.0005256773150020156,0.0006874241811565595 +/- 0.0007015508116820959,0.0 +/- 0.0,0.0002021835826930829 +/- 0.00020218358269308287,-0.0004448038819247713 +/- 0.0007334556064382251,0.00036393044884760475 +/- 0.0012716688389419158,0.006025070764253992 +/- 0.0022181299073032678,0.0017792155276992404 +/- 0.000771483381655426,0.00024262029923171057 +/- 0.00041237521339206734,0.0019813991103923233 +/- 0.001150138508154284,0.0 +/- 0.0,-0.0016174686615446632 +/- 0.0009041924696723668,0.00012131014961584974 +/- 0.0001853043143936832,0.00012131014961584974 +/- 0.0001853043143936832,-0.00012131014961580533 +/- 0.0015243086797388612,-0.0005256773150020156 +/- 0.0007015508116820567,0.0 +/- 0.0,-0.0005256773150020156 +/- 0.0007015508116820567,-0.0008087343307723205 +/- 0.0007456162116694763,0.002709260008087422 +/- 0.0010552356126728453,0.002709260008087422 +/- 0.0010552356126728453,-0.00012131014961581643 +/- 0.0015027015103972717,-0.05018196522442372 +/- 0.002792476614738287,0.004205418520016236 +/- 0.0013065502969189906,8.087343307724426e-05 +/- 0.0005942959343590543,0.0014557217953902635 +/- 0.0013435703781509508,-0.012737565709664334 +/- 0.001837536234128852,0.01997573797007689 +/- 0.0014713631539555625,-0.017751718560452844 +/- 0.0025281842349115535,0.00032349373230898814 +/- 0.0017607392686678164,-0.010513546300040411 +/- 0.0013165241080549713,0.05337646583097457 +/- 0.003978446866558468,-0.03251112009704806 +/- 0.002201481211292525,-0.03331985442782041 +/- 0.002767478953864711
