,scr_sum,scl_pct_95,scr_rms,scl_max,scl_svd_entropy,scr_lineintegral,scl_pct_5,scl_rms,scr_svd_entropy,scr_ptp,scl_iqr,scl_mean,scl_std,scl_perm_entropy,scr_mean,scr_max,scl_sum,scl_skewness,scr_perm_entropy,scr_std,scl_ptp,scr_iqr,scr_n_below_mean,scr_iqr_5_95,scr_kurtosis,scl_lineintegral,scr_min,scl_n_below_mean,scl_entropy,scl_kurtosis,scr_skewness,scl_peaks,scr_entropy,scr_peaks,scr_energy,scr_n_sign_changes,scl_n_sign_changes,scr_n_above_mean,scl_n_above_mean,scr_pct_5,scr_pct_95,scl_iqr_5_95,scl_energy,scl_min
0,0.0017592962814874547 +/- 0.0005120451209462639,0.013754498200719733 +/- 0.004395331814045981,-0.0013194722111155466 +/- 0.0004398240703718152,0.0017193122750899903 +/- 0.0018152034326775267,0.06133546581367455 +/- 0.004082286771083633,0.023990403838464635 +/- 0.002793162606409103,-0.009916033586565353 +/- 0.006227244249158506,-0.0015993602558976305 +/- 0.0030240176571274097,0.014234306277489029 +/- 0.003630406865355035,0.0002798880447820951 +/- 0.0004398240703718637,0.04102359056377451 +/- 0.003621588764246059,0.018712514994002415 +/- 0.0026449956670997624,0.01487405037984808 +/- 0.002942562094038238,-0.007437025189924018 +/- 0.0020325094005819748,-0.01771291483406634 +/- 0.004459785316536536,0.0011195521791283803 +/- 0.0017501854160927148,0.0368252698920432 +/- 0.0034969436871789463,0.0005597760895641902 +/- 0.002504671693461156,0.0003998400639744326 +/- 0.001350015435116699,0.006077568972411051 +/- 0.0010083582737239777,0.0055177928828468725 +/- 0.0020914349189319467,0.0032786885245901674 +/- 0.0009923769409029067,-7.99680127948843e-05 +/- 0.0001599360255897686,0.006557377049180346 +/- 0.0033795356432011906,0.0005997600959616323 +/- 0.0009161486795193862,-0.016433426629348248 +/- 0.0029023541693657916,-0.00011995201919231535 +/- 0.0007383520716761037,-0.0003998400639744215 +/- 0.0003097147817838885,-0.02806877249100358 +/- 0.002596190816593023,-0.0004798080767692836 +/- 0.001359456217513002,-3.998400639744215e-05 +/- 0.00048806699783022985,0.0 +/- 0.0,-0.0052379048380647554 +/- 0.0013553339669474718,0.0 +/- 0.0,0.01679328268692525 +/- 0.0023587175055981794,0.0 +/- 0.0,0.0 +/- 0.0,0.0057177129148340946 +/- 0.001858718800346969,3.998400639744215e-05 +/- 0.0013670788482429965,-0.0013994402239104087 +/- 0.0006982906516022536,3.998400639747546e-05 +/- 0.002461209659578141,0.0009996001599360538 +/- 0.0005997600959616323,0.010035985605757714 +/- 0.0015837906693593258,0.015753698520591785 +/- 0.0034451274255958377
