,scr_lineintegral,scr_svd_entropy,scl_svd_entropy,scr_std,scl_mean,scr_perm_entropy,scl_entropy,scl_energy,scr_sum,scr_mean,scr_n_sign_changes,scr_kurtosis,scr_peaks,scr_energy,scr_iqr,scr_entropy,scl_kurtosis,scr_skewness,scr_pct_5,scl_iqr,scl_peaks,scl_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_ptp,scr_pct_95,scr_min,scr_iqr_5_95,scl_n_sign_changes,scl_n_above_mean,scl_n_below_mean,scr_max,scl_rms,scl_perm_entropy,scl_skewness,scl_std,scl_iqr_5_95,scl_ptp,scl_sum,scl_min,scr_rms,scl_max,scl_pct_5,scl_pct_95
0,0.07260159195643065 +/- 0.0034852345095589617,0.0581901968998743 +/- 0.006802905076090336,0.17293674067867612 +/- 0.005157507631843298,0.06652702136573105 +/- 0.004167517424531496,0.08646837033933806 +/- 0.004334316600377897,0.007247591118558838 +/- 0.002596388844967953,0.012987012987012946 +/- 0.0037329986443142833,0.00012568077084205154 +/- 0.0003770423125261546,0.043820695433598664 +/- 0.002848764139086717,0.043820695433598664 +/- 0.002848764139086717,0.0013405948889819498 +/- 0.0013087975996492075,-0.0001675743611227576 +/- 0.0005027230833682358,-0.01646418098031004 +/- 0.0013254538767956824,-0.01064097193129454 +/- 0.0014656770577742794,-0.012274821952241322 +/- 0.0012434706392673645,0.00393799748638457 +/- 0.0021295793929013394,0.0007121910347716587 +/- 0.0011707740772921814,0.0005446166736489011 +/- 0.0008177302595702956,0.00033514872224547074 +/- 0.0001675743611227354,0.02023460410557182 +/- 0.0022408176154698404,0.0 +/- 0.0,-0.011269375785504831 +/- 0.0029885725726035905,0.00012568077084204043 +/- 0.0004974588222470684,0.00012568077084204043 +/- 0.0004974588222470684,-0.022119815668202793 +/- 0.003145089967176111,-0.017302052785923793 +/- 0.0019384558527455655,0.0 +/- 0.0,-0.018349392542940934 +/- 0.0018528147790109616,0.07360703812316713 +/- 0.007212635858319112,-0.0018433179723502447 +/- 0.0016567842424202008,-0.0018433179723502447 +/- 0.0016567842424202008,-0.022538751571009652 +/- 0.0030140101799086584,-0.02325094260578131 +/- 0.0031139649659234487,0.0012568077084206264 +/- 0.0016007518369956229,-0.002220360284876444 +/- 0.0007959782153330551,0.03950565563468787 +/- 0.003372629168425413,-0.009635525764558039 +/- 0.002865962526432677,0.042103058232090484 +/- 0.003776237196757431,-0.010599078341013835 +/- 0.003747310812536803,-0.002555509007121937 +/- 0.001896350280311056,-0.03037285295349813 +/- 0.005975529958497458,0.09132802681189776 +/- 0.0035498483727381385,0.056221198156682015 +/- 0.0064325421760097964,0.06774193548387096 +/- 0.005158358298630952
