,scl_svd_entropy,scl_iqr,scl_std,scl_energy,scl_max,scl_rms,scl_entropy,scl_min,scr_min,scr_svd_entropy,scl_pct_5,scl_lineintegral,scl_perm_entropy,scr_n_above_mean,scl_n_below_mean,scl_kurtosis,scl_skewness,scl_ptp,scr_perm_entropy,scl_iqr_5_95,scr_n_below_mean,scl_n_sign_changes,scl_peaks,scr_peaks,scr_n_sign_changes,scr_entropy,scr_kurtosis,scl_sum,scl_n_above_mean,scl_mean,scr_skewness,scr_pct_5,scr_std,scr_iqr_5_95,scr_ptp,scr_energy,scr_max,scr_iqr,scr_sum,scr_mean,scr_rms,scr_pct_95,scl_pct_95,scr_lineintegral
0,0.0005027230833682172 +/- 0.002641622584069454,-0.001424382069543395 +/- 0.002528929748267534,-0.013322161709258517 +/- 0.0019452344811468616,-0.0031420192710515547 +/- 0.0016678700659735668,-0.004650188521156296 +/- 0.0019420740656052296,-0.002723083368244672 +/- 0.00126029400557112,-0.019271051529116078 +/- 0.00189218094522603,-0.002136573104315065 +/- 0.0026259629567180203,-8.37871805614121e-05 +/- 0.00036521985283123804,0.014956011730205254 +/- 0.0025623676050897356,0.00586510263929616 +/- 0.002168777395147871,-0.004985337243401777 +/- 0.0012206788675603963,0.0016338500209467587 +/- 0.0010167290405958414,-0.0009216589861751334 +/- 0.0016203669548231021,0.0014243820695433284 +/- 0.0007060033324823222,-0.0009216589861751556 +/- 0.0009140102316410228,-0.000502723083368295 +/- 0.0009516394379221114,-0.0029325513196481246 +/- 0.0014144904077196593,-0.001466275659824079 +/- 0.0008837462551206091,-0.010012568077084238 +/- 0.0021233893418473753,0.0018014243820695052 +/- 0.0016867048294258325,-0.004733975701717663 +/- 0.002499962923809926,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020946795140347474 +/- 0.0003377569228445364,-0.0002513615416841586 +/- 0.000680690272696787,0.00033514872224544857 +/- 0.0013995218339748672,0.005446166736489277 +/- 0.0015335572029931317,-0.0005865102639296627 +/- 0.0010295941120607196,0.001508169250104685 +/- 0.0014894335010164211,-8.37871805614232e-05 +/- 0.0009140102316410329,-0.0018433179723502447 +/- 0.0014045290837235228,-0.0025136154168412528 +/- 0.0017773945065434609,-0.004273146208630119 +/- 0.0013742119368962493,-0.003937997486384603 +/- 0.0011730205278592482,-0.004147465437788034 +/- 0.0013951257482485721,-0.0026811897779639993 +/- 0.0011878883015297654,-0.004524507750314222 +/- 0.0017048169207688221,-0.005362379555927966 +/- 0.0023310310420181918,-0.0036447423544198167 +/- 0.0014638797829624028,-0.002429828236279896 +/- 0.001039771566484368,-0.005739421868454153 +/- 0.0009187981650381715,0.009049015500628388 +/- 0.002054067980248228,-0.005446166736489344 +/- 0.0026495832929772875
