,scr_sum,scl_pct_95,scr_rms,scl_max,scl_svd_entropy,scr_lineintegral,scl_pct_5,scl_rms,scr_svd_entropy,scr_ptp,scl_iqr,scl_mean,scl_std,scl_perm_entropy,scr_mean,scr_max,scl_sum,scl_skewness,scr_perm_entropy,scr_std,scl_ptp,scr_iqr,scr_n_below_mean,scr_iqr_5_95,scr_kurtosis,scl_lineintegral,scr_min,scl_n_below_mean,scl_entropy,scl_kurtosis,scr_skewness,scl_peaks,scr_entropy,scr_peaks,scr_energy,scr_n_sign_changes,scl_n_sign_changes,scr_n_above_mean,scl_n_above_mean,scr_pct_5,scr_pct_95,scl_iqr_5_95,scl_energy,scl_min
0,0.025293657008613968 +/- 0.002095393603799473,0.004698512137823063 +/- 0.00415478258257864,-0.0006264682850430248 +/- 0.00019181595479898217,0.07227877838684418 +/- 0.005587411421880425,0.03731401722787786 +/- 0.004795558713939887,0.005050900548159809 +/- 0.0017981147225066701,-0.06777603758809708 +/- 0.0030902119847103855,-0.02889584964761156 +/- 0.001573982086314956,0.002388410336726743 +/- 0.002776642232026867,-0.017345340642129968 +/- 0.003739386320315046,0.0007439310884886808 +/- 0.0022041453320340784,-0.029130775254502705 +/- 0.0013809860680147642,0.014447924823805835 +/- 0.0025281046918336656,0.017227877838684458 +/- 0.0015563513636923849,0.021221613155833995 +/- 0.007757684793143623,0.03347689898198906 +/- 0.004272123578778096,-0.006930305403288928 +/- 0.0038325208582740264,0.017306186374314837 +/- 0.001514415004370668,-0.02611589663273294 +/- 0.002488992180941695,0.0015270164447925283 +/- 0.0016374724875745231,-0.007400156617071241 +/- 0.0021117911605578184,-0.021104150352388384 +/- 0.0023909764511780706,-0.00011746280344556714 +/- 0.0007840636019773316,-0.0055990602975724 +/- 0.0013793198867508634,0.004463586530931918 +/- 0.0013243175039379638,0.009201252936570115 +/- 0.0013248961876028784,0.0 +/- 0.0,0.0005090054815975354 +/- 0.0013681601573732238,0.024588880187940497 +/- 0.0037424598732493245,-0.0036021926389976254 +/- 0.0019165604151167499,0.007595927956147275 +/- 0.0022231902218603564,0.0 +/- 0.0,0.0007047768206734917 +/- 0.0005481597494126752,0.0 +/- 0.0,0.00043069694596714614 +/- 0.0011804865647362026,0.0 +/- 0.0,-0.0017619420516836182 +/- 0.00026265481333198463,0.0 +/- 0.0,0.00011746280344562265 +/- 0.00030580460751399236,-0.013860610806577878 +/- 0.0028191072826938036,-0.01033672670321063 +/- 0.0030988815876913777,-0.03660924040720437 +/- 0.002520817322289745,0.016758026624902157 +/- 0.002688846470382042,-0.00019577133907592304 +/- 0.004773770801919288
