,scr_lineintegral,scr_svd_entropy,scl_svd_entropy,scr_std,scl_mean,scr_perm_entropy,scl_entropy,scl_energy,scr_sum,scr_mean,scr_n_sign_changes,scr_kurtosis,scr_peaks,scr_energy,scr_iqr,scr_entropy,scl_kurtosis,scr_skewness,scr_pct_5,scl_iqr,scl_peaks,scl_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_ptp,scr_pct_95,scr_min,scr_iqr_5_95,scl_n_sign_changes,scl_n_above_mean,scl_n_below_mean,scr_max,scl_rms,scl_perm_entropy,scl_skewness,scl_std,scl_iqr_5_95,scl_ptp,scl_sum,scl_min,scr_rms,scl_max,scl_pct_5,scl_pct_95
0,0.01687402799377914 +/- 0.003385931735159758,0.03184292379471228 +/- 0.007174327807678504,0.057581648522550544 +/- 0.006833307430815989,0.018584758942457223 +/- 0.00356682579818965,0.008514774494556742 +/- 0.0034092901693527,-0.0010886469673405895 +/- 0.003094828731280311,-0.008903576982892703 +/- 0.0010352664817802934,-0.0008553654743390316 +/- 0.0012871652688372288,0.0004276827371695213 +/- 0.0014697556898472456,0.0004276827371695213 +/- 0.0014697556898472456,0.0013608087091757314 +/- 0.0015083331836135703,-0.0001166407465007846 +/- 0.0003499222395023538,0.0 +/- 0.0,-3.888024883359486e-05 +/- 0.00011664074650078459,-0.0003499222395023316 +/- 0.0006834524040142687,0.0037325038880248627 +/- 0.0015474143656401427,-0.0023716951788491534 +/- 0.0019397308994193645,0.0008553654743390093 +/- 0.0008118434299308176,0.0 +/- 0.0,0.0019051321928460151 +/- 0.0014800051563510304,0.0 +/- 0.0,0.0037713841368584577 +/- 0.001756509642002557,0.0006609642301710461 +/- 0.00042768273716949507,0.0006609642301710461 +/- 0.00042768273716949507,-0.001244167962674958 +/- 0.0012988563832418496,-0.000777604976671864 +/- 0.0008693887937402057,3.888024883359486e-05 +/- 0.0002093765477113074,-0.000777604976671864 +/- 0.0008693887937402057,0.009953343701399687 +/- 0.0011295364732763573,0.0017496111975116469 +/- 0.0014045405807300466,0.0017496111975116469 +/- 0.0014045405807300466,-0.0010497667185069947 +/- 0.000920895745126503,0.041990668740279916 +/- 0.001982511474958331,-0.0036158631415241227 +/- 0.0019130504821372523,7.776049766718973e-05 +/- 0.0012871652688372323,0.0007776049766718418 +/- 0.001217144311236283,-0.0006998444790046743 +/- 0.0009167827466991866,0.006065318818040432 +/- 0.002200773203434651,0.020295489891135297 +/- 0.002077821028909387,0.004782270606531869 +/- 0.0021581164986590948,0.0007776049766718307 +/- 0.0013242135587812078,0.0086702954898911 +/- 0.003538102643856912,0.08853032659409019 +/- 0.0028039641885074427,0.1045878693623639 +/- 0.0035421592453904536
