,scl_svd_entropy,scl_iqr,scl_std,scl_energy,scl_max,scl_rms,scl_entropy,scl_min,scr_min,scr_svd_entropy,scl_pct_5,scl_lineintegral,scl_perm_entropy,scr_n_above_mean,scl_n_below_mean,scl_kurtosis,scl_skewness,scl_ptp,scr_perm_entropy,scl_iqr_5_95,scr_n_below_mean,scl_n_sign_changes,scl_peaks,scr_peaks,scr_n_sign_changes,scr_entropy,scr_kurtosis,scl_sum,scl_n_above_mean,scl_mean,scr_skewness,scr_pct_5,scr_std,scr_iqr_5_95,scr_ptp,scr_energy,scr_max,scr_iqr,scr_sum,scr_mean,scr_rms,scr_pct_95,scl_pct_95,scr_lineintegral
0,0.009589614740368546 +/- 0.002951890041637711,0.006197654941373576 +/- 0.002023960799597062,0.005067001675041927 +/- 0.0008673498817926318,0.004857621440536064 +/- 0.0018558224293266435,0.004271356783919633 +/- 0.001926298157453923,0.0033500837520938354 +/- 0.0023614526264441695,0.0029313232830821103 +/- 0.0010257494735272986,0.0023869346733668808 +/- 0.0018544045079970232,0.002177554438861029 +/- 0.0006700167504187574,0.002093802345058682 +/- 0.0017367203813507092,0.0017587939698492927 +/- 0.001944419893843198,0.0017169179229481024 +/- 0.001407060101877005,0.0016750418760469454 +/- 0.0010758151238412946,0.001214405360134041 +/- 0.001161258343707046,0.0010050251256282117 +/- 0.0005025125628140873,0.0009212730318258422 +/- 0.0007901156727015531,0.0006281407035176323 +/- 0.0010798824923138647,0.0005862646566164642 +/- 0.0010626949363860623,0.0004187604690117586 +/- 0.0026084441377550267,0.0003768844221105905 +/- 0.0019502732030477435,0.00016750418760475005 +/- 0.0018368268173753015,4.4408920985006264e-17 +/- 0.0004954840689363106,0.0 +/- 0.0,-8.375209380233617e-05 +/- 0.00016750418760467234,-0.00025125628140700853 +/- 0.00020514989470543705,-0.00041876046901168085 +/- 0.000700720290229536,-0.00046063651591283784 +/- 0.0011150357584333655,-0.0007118927973198796 +/- 0.003094580366305241,-0.001423785594639837 +/- 0.0007989440547880618,-0.0015494137353433302 +/- 0.0008991168573527723,-0.0022613065326632653 +/- 0.0012020686846237222,-0.0032244556113902425 +/- 0.0019010987374901516,-0.004313232830820713 +/- 0.0012144053601340055,-0.004355108877721903 +/- 0.0016454675631816025,-0.004396984924623082 +/- 0.0013008563288952348,-0.008291457286432125 +/- 0.0016729467634370343,-0.009128978224455575 +/- 0.0022300715168667357,-0.009338358458961426 +/- 0.0020774064915933662,-0.009882747068676668 +/- 0.0015005421161783186,-0.009924623115577857 +/- 0.0019194583980512402,-0.011348408710217717 +/- 0.002591244305595493,-0.012311557788944683 +/- 0.0017387386509235018,-0.014195979899497436 +/- 0.002855258615365299,-0.02516750418760464 +/- 0.004373792226900023
