,scl_svd_entropy,scl_iqr,scl_std,scl_energy,scl_max,scl_rms,scl_entropy,scl_min,scr_min,scr_svd_entropy,scl_pct_5,scl_lineintegral,scl_perm_entropy,scr_n_above_mean,scl_n_below_mean,scl_kurtosis,scl_skewness,scl_ptp,scr_perm_entropy,scl_iqr_5_95,scr_n_below_mean,scl_n_sign_changes,scl_peaks,scr_peaks,scr_n_sign_changes,scr_entropy,scr_kurtosis,scl_sum,scl_n_above_mean,scl_mean,scr_skewness,scr_pct_5,scr_std,scr_iqr_5_95,scr_ptp,scr_energy,scr_max,scr_iqr,scr_sum,scr_mean,scr_rms,scr_pct_95,scl_pct_95,scr_lineintegral
0,0.0010360706062931603 +/- 0.0023657809120181806,-0.0052954719877206565 +/- 0.0013046815042210332,-0.01703760552570991 +/- 0.0014480400816664013,-0.02133537989255564 +/- 0.0019731327908184843,-0.016845740598618576 +/- 0.0014505800592045882,-0.020491174213353815 +/- 0.002415974863959659,-0.01933998465080585 +/- 0.002219007259370828,-0.02482732156561781 +/- 0.0011518289347508435,0.00015349194167306733 +/- 0.0005205164990886797,0.01807367613200307 +/- 0.0023243388673688213,-0.023599386032233317 +/- 0.0017267843438219595,-0.001151189562547983 +/- 0.0013403107595220893,-0.00011511895625480051 +/- 0.0010445631303773338,0.0052954719877206236 +/- 0.001589586736547037,0.0018419033000767527 +/- 0.001122696764261523,0.0015349194167305958 +/- 0.0010438580589973425,0.0001151189562547894 +/- 0.0012380864009901465,0.002609363008442056 +/- 0.0015233640246568813,0.002993092862624691 +/- 0.0009209516500383847,-0.0012279355333845055 +/- 0.0013046815042210287,0.005295471987720635 +/- 0.001598823227628512,-0.0007674597083653367 +/- 0.0003432184155794114,0.0 +/- 0.0,0.0 +/- 0.0,0.00019186492709133418 +/- 0.00025741381168455855,0.00019186492709133418 +/- 0.00039320609232386584,0.005218726016884112 +/- 0.001166437770803579,-0.019416730621642363 +/- 0.0017005771148242885,0.000613967766692236 +/- 0.0009113079115147933,-0.02728319263238682 +/- 0.002240469773905593,0.0026093630084420448 +/- 0.0009677298705233033,0.00709900230237912 +/- 0.0009745529623331067,0.0009976976208748932 +/- 0.0021652702961881647,0.0015732924021488626 +/- 0.0010501866602765867,-0.0016116653875671628 +/- 0.0015895867365470296,0.005026861089792755 +/- 0.0013561471256387098,0.00011511895625480051 +/- 0.002116088362081703,0.00767459708365309 +/- 0.0018322849403397052,0.008633921719109738 +/- 0.0008094790141875876,-0.00026861089792787893 +/- 0.001699277807021072,0.009593246354566376 +/- 0.001415125780090985,7.674597083651147e-05 +/- 0.0013920458286428923,-0.021335379892555663 +/- 0.0024037543765718854,0.03096699923254027 +/- 0.0014260095300124404
