,accy_pct_95,accy_energy,accx_svd_entropy,accx_rms,accx_max,accz_perm_entropy,accx_lineintegral,accz_lineintegral,accz_max,accz_min,accx_iqr_5_95,accy_mean,accx_mean,accz_skewness,accx_energy,accz_iqr_5_95,accz_svd_entropy,accz_iqr,accz_ptp,accz_sum,accz_energy,accz_mean,accy_entropy,accy_svd_entropy,accy_iqr,accz_entropy,accz_n_above_mean,accz_n_below_mean,accz_peaks,accz_rms,accz_kurtosis,accz_n_sign_changes,accz_pct_95,accz_pct_5,accx_ptp,accx_peaks,accx_entropy,accy_rms,accy_n_below_mean,accy_n_sign_changes,accy_n_above_mean,accy_lineintegral,accy_iqr_5_95,accx_pct_95,accy_max,accy_min,accy_ptp,accy_peaks,accy_kurtosis,accy_skewness,accx_min,accx_sum,accx_n_below_mean,accx_pct_5,accy_std,accx_n_above_mean,accx_iqr,accx_n_sign_changes,accx_std,accx_skewness,accy_pct_5,accx_kurtosis,accy_sum,accx_perm_entropy,accz_std,accy_perm_entropy
0,-0.005790960451977423 +/- 0.0026761716555785933,0.0 +/- 0.0,0.111864406779661 +/- 0.0038448185279141888,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0017655367231638075 +/- 0.0010111455553161498,0.0 +/- 0.0,0.016878531073446314 +/- 0.0020086811657242854,0.00021186440677963824 +/- 0.00032362822704486914,0.0 +/- 0.0,0.01066384180790958 +/- 0.0004943502824859003,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00028248587570622874 +/- 0.00046844982914626625,0.05155367231638417 +/- 0.003816174035623236,0.0 +/- 0.0,0.0 +/- 0.0,-0.0033898305084746117 +/- 0.0006919462550234926,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008686440677966067 +/- 0.0020480225988700534,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.018290960451977388 +/- 0.0013193179161207073,0.0 +/- 0.0,0.0 +/- 0.0,-0.01002824858757062 +/- 0.0006919462550234858,-0.0003531073446327859 +/- 0.00047374321557201287,-0.011299435028248605 +/- 0.0018415826003397335,0.0026836158192090286 +/- 0.0014746195634054513,-0.014830508474576298 +/- 0.0023844552282675326,0.0 +/- 0.0,-0.010169491525423735 +/- 0.00046844982914621606,-0.002189265536723206 +/- 0.0007373097817027123,0.0 +/- 0.0,-0.0028954802259887223 +/- 0.0010209627326836813,0.0 +/- 0.0,0.0 +/- 0.0,0.04901129943502823 +/- 0.004557137233023056,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0017655367231638186 +/- 0.0017935628671186961,-0.018432203389830527 +/- 0.004876973635768213,0.0 +/- 0.0,-0.05939265536723167 +/- 0.002152507154537865
