,accy_pct_5,accy_mean,accy_pct_95,accy_sum,accy_min,accz_perm_entropy,accy_energy,accy_rms,accz_pct_95,accx_svd_entropy,accx_energy,accy_std,accz_energy,accx_ptp,accy_max,accx_perm_entropy,accx_rms,accx_mean,accz_kurtosis,accx_iqr_5_95,accy_ptp,accy_n_sign_changes,accy_perm_entropy,accx_max,accz_min,accz_svd_entropy,accx_n_sign_changes,accz_max,accx_kurtosis,accx_pct_95,accz_std,accz_sum,accz_n_above_mean,accz_entropy,accz_iqr,accz_iqr_5_95,accx_pct_5,accy_kurtosis,accy_lineintegral,accy_n_above_mean,accy_n_below_mean,accy_iqr,accz_skewness,accz_peaks,accz_n_below_mean,accz_rms,accy_iqr_5_95,accz_mean,accy_svd_entropy,accy_entropy,accx_sum,accx_peaks,accx_n_below_mean,accx_n_above_mean,accy_skewness,accx_entropy,accy_peaks,accx_iqr,accx_min,accx_skewness,accz_lineintegral,accz_n_sign_changes,accz_pct_5,accz_ptp,accx_lineintegral,accx_std
0,-0.008395721925133692 +/- 0.0014751993822602913,0.013689839572192542 +/- 0.00035471922891498796,0.010427807486631014 +/- 0.0007273513641035074,0.007700534759358291 +/- 0.0014388902724143066,-0.010106951871657744 +/- 0.0017484259598151417,0.006096256684491985 +/- 0.0009625668449197926,0.002299465240641718 +/- 0.0006349915554565688,0.004973262032085557 +/- 0.0007581522395057726,-0.003796791443850256 +/- 0.001107610437283844,-0.010641711229946515 +/- 0.0014829331148515609,0.0003208556149732589 +/- 0.0016603395397069402,-0.0016042780748663278 +/- 0.0009262303783791017,0.0006951871657754016 +/- 0.000678533558312803,-0.001497326203208571 +/- 0.0007094384578300547,0.004171122994652399 +/- 0.0011909656391080206,0.005882352941176461 +/- 0.0012654716113581958,0.0006951871657754127 +/- 0.0017087214233872262,-0.0028877005347593522 +/- 0.0010748530076065102,0.0 +/- 0.0,0.004385026737967912 +/- 0.0007094384578300245,-0.010481283422459886 +/- 0.0012699831109131655,-0.0017112299465240621 +/- 0.001008981939257403,0.008181818181818169 +/- 0.0005374265038032568,-0.006898395721925132 +/- 0.0008092377513594502,0.004759358288770055 +/- 0.000607369876556174,0.000588235294117645 +/- 0.0009990129247202909,-0.008288770053475914 +/- 0.0014398836382712532,-0.01037433155080213 +/- 0.0012241201221668012,-0.00037433155080214276 +/- 0.00058823529411765,0.0009625668449197766 +/- 0.0006236312187000323,-0.007433155080213904 +/- 0.0020773181389898425,0.0028877005347593744 +/- 0.0010748530076064892,0.0013368983957219194 +/- 0.0004930237677696883,0.0004812834224598772 +/- 0.0003743315508021444,0.00016042780748664053 +/- 0.0007194451362071298,0.006256684491978626 +/- 0.0007949769383592813,0.0008021390374331361 +/- 0.001177685323291182,0.0005347593582887611 +/- 0.0005347593582887721,-0.000481283422459855 +/- 0.00016042780748661836,0.002352941176470602 +/- 0.0009011924891097774,0.0005347593582887388 +/- 0.00023915165534757702,0.0035294117647058807 +/- 0.0007253828858957424,0.0004812834224598772 +/- 0.00037433155080214434,0.00331550802139039 +/- 0.0007859325377913772,0.0031550802139037382 +/- 0.0005044909696286932,0.003155080213903749 +/- 0.0010272391824758423,-0.0012299465240641627 +/- 0.0004176604104762956,-0.0005347593582887833 +/- 0.0009860475355393525,0.00010695187165775666 +/- 0.0010906993611963175,-0.0009090909090909039 +/- 0.00048128342245992657,-0.0012299465240641627 +/- 0.0013326134539440849,0.0014438502673796872 +/- 0.0003424130608252815,-0.0013903743315508144 +/- 0.0005954828195540199,-0.0010695187165775332 +/- 0.0007931763087803044,0.0022994652406417293 +/- 0.0004176604104762956,-0.000267379679144375 +/- 0.0003587274830213531,0.002994652406417131 +/- 0.0005954828195540078,0.004385026737967912 +/- 0.0005759534553084762,-0.0018181818181818299 +/- 0.0010479100503885412,0.0002673796791443639 +/- 0.0002673796791443639,-0.0007486631016042744 +/- 0.0009323848007573597,0.003262032085561506 +/- 0.0004442044846480384,0.0035828877005347646 +/- 0.0010438086254515061,-0.00470588235294116 +/- 0.0013903743315508094,0.0027807486631015953 +/- 0.0005239550251942462,0.0022994652406417293 +/- 0.0005882352941176368
